start,end,line
0:58:35.610,0:58:45.72,continues to like me I overpay him and

0:58:40.970,0:58:50.31,yeah I think so he he has access to

0:58:45.720,0:58:53.10,everything on all the computers so I'm

0:58:50.310,0:58:59.49,not sure if that's ridiculous or not but

0:58:53.100,0:59:02.78,he's a good guy lazy he works for the

0:58:59.490,0:59:07.59,school but he does this for us privately

0:59:02.780,0:59:12.39,so I met him through his working for the

0:59:07.590,0:59:16.32,School of Humanities virtually a sweet

0:59:12.390,0:59:19.94,guy and we talked a little bit about a

0:59:16.320,0:59:23.79,correspondence changing from Mountain

0:59:19.940,0:59:25.74,has you feel like there is do you feel

0:59:23.790,0:59:27.87,like you do more correspondence now

0:59:25.740,0:59:31.50,female or with is about the same

0:59:27.870,0:59:33.99,forthright career well as you know it's

0:59:31.500,0:59:42.72,a completely differently in a monkey you

0:59:33.990,0:59:47.04,know I mean it doesn't have a lot of

0:59:42.720,0:59:50.07,emails had no addressee and no

0:59:47.040,0:59:56.18,complimentary close is what we called it

0:59:50.070,1:00:02.55,in fourth grade sincerely Michael so

0:59:56.180,1:00:05.31,people write three words or one sentence

1:00:02.550,1:00:07.65,or for an answer to immediate questions

1:00:05.310,1:00:10.29,nothing like a letter you wouldn't write

1:00:07.650,1:00:12.41,a letter like that in terms of those

1:00:10.290,1:00:15.63,little correspond to you have

1:00:12.410,1:00:18.33,accelerators and things like that what

1:00:15.630,1:00:21.84,is there a market change in that

1:00:18.330,1:00:24.36,correspondence as well what I'm

1:00:21.840,1:00:28.86,responding is somebody's being a script

1:00:24.360,1:00:32.88,I would say there is no change so I will

1:00:28.860,1:00:35.22,write them a letter yeah essentially

1:00:32.880,1:00:36.66,what would the exact same thing that

1:00:35.220,1:00:39.70,would have

1:00:36.660,1:00:43.51,through the mail but other things

1:00:39.700,1:00:47.53,personal correspondence tends to be a

1:00:43.510,1:00:51.84,lot briefer I mean and I will still try

1:00:47.530,1:00:55.03,to be funny in emails I mean that extra

1:00:51.849,1:00:58.69,you thing I do the most and I can also

1:00:55.030,1:01:01.86,send people hilarious stuff from YouTube

1:00:58.690,1:01:06.09,or whatever and I get those back and

1:01:01.869,1:01:07.77,sometimes with some jokes or whatever so

1:01:06.099,1:01:10.59,there's changes there's also

1:01:07.770,1:01:14.58,similarities that's because it's so much

1:01:10.599,1:01:19.81,faster and so much easier and so much

1:01:14.589,1:01:23.08,you can make it short in in terms of

1:01:19.810,1:01:28.93,your your own so reading and thinking

1:01:23.080,1:01:32.10,hit you found you to finding your work

1:01:28.930,1:01:33.91,or defining you writers really I don't

1:01:32.109,1:01:37.54,like to read off the screen

1:01:33.910,1:01:40.44,yeah if I really want to read something

1:01:37.540,1:01:44.64,if it's an article in a newspaper or

1:01:40.440,1:01:48.01,something I will usually print it out

1:01:44.640,1:01:52.08,also I'm having some physical problems

1:01:48.010,1:01:57.58,using computers and probably heading for

1:01:52.089,1:02:00.01,shoulder surgery this summer and so it's

1:01:57.580,1:02:03.33,not physically comfortable to spend too

1:02:00.010,1:02:05.98,much time on it but mostly what you know

1:02:03.339,1:02:09.48,even before that I don't like to read

1:02:05.980,1:02:17.16,off the screen I like to read off a page

1:02:09.480,1:02:22.93,what did you that's a very good question

1:02:17.160,1:02:26.56,it just feels like I can I like having a

1:02:22.930,1:02:29.76,physical thing in my hands to read from

1:02:26.560,1:02:36.36,that's native to me I mean

1:02:29.769,1:02:41.32,this screams did you come in in any

1:02:36.369,1:02:46.19,significant way until about 15 years ago

1:02:41.329,1:02:51.74,you know so I was reading for many years

1:02:46.190,1:02:55.16,probably a 50 or so before that happened

1:02:51.740,1:02:58.15,I would imagine that kids are perfectly

1:02:55.160,1:03:01.36,happy reading off the screen my daughter

1:02:58.150,1:03:03.95,texts or friends all the time and gets

1:03:01.369,1:03:05.45,texts and emails and I never I don't

1:03:03.950,1:03:08.75,text anybody

1:03:05.450,1:03:12.31,I don't do text you know it's just

1:03:08.750,1:03:19.64,different unlike my grandmother with

1:03:12.319,1:03:25.49,your telephone and then I guess sort of

1:03:19.640,1:03:27.89,a little bit of Auntyji and ending but

1:03:25.490,1:03:30.14,so it had have you seen with the

1:03:27.890,1:03:35.61,computer Ozzie with all that has your

1:03:30.140,1:03:35.61,teaching change oh man

1:03:35.799,1:03:45.14,well it's a teacher's nightmare and so

1:03:40.250,1:03:47.42,far as you know you can be contacted at

1:03:45.140,1:03:51.04,any time in the night or day and you

1:03:47.420,1:03:53.96,can't live teaching without email it's

1:03:51.049,1:03:57.23,not possible anymore it's just assumed

1:03:53.960,1:03:59.77,that you're going to get notices from

1:03:57.230,1:04:02.72,school year and get communications you

1:03:59.779,1:04:05.85,just simply would not be able to

1:04:02.720,1:04:08.48,function you would be because when this

1:04:05.859,1:04:13.43,technology and this is a common place

1:04:08.480,1:04:16.91,exist it it does it just makes the other

1:04:13.430,1:04:19.86,technology completely obsolete so the

1:04:16.910,1:04:24.14,way people communicate with you before

1:04:19.869,1:04:28.54,when you were when I was teaching before

1:04:24.140,1:04:31.54,the advent of all of the stuff none of

1:04:28.549,1:04:35.29,those communications would come through

1:04:31.549,1:04:38.28,that means and now all of them do so it

1:04:35.299,1:04:41.21,isn't that you can just stop yeah and

1:04:38.289,1:04:42.21,get them from other sources because they

1:04:41.210,1:04:47.16,don't come

1:04:42.210,1:04:49.14,other sources so you know all the emails

1:04:47.160,1:04:51.66,I get from the chair of the English

1:04:49.140,1:04:53.58,department that go out to every member

1:04:51.660,1:04:58.02,of the English band they don't appear in

1:04:53.580,1:05:00.75,my mailbox which before I would get you

1:04:58.020,1:05:05.07,know every four days that I went into

1:05:00.750,1:05:08.43,school and the assumption of the time

1:05:05.070,1:05:12.75,frame has radically changed and

1:05:08.430,1:05:15.42,compressed so it just it's so much more

1:05:12.750,1:05:19.61,of your attention that it's really

1:05:15.420,1:05:21.78,necessary for me to limit that you know

1:05:19.619,1:05:26.52,I don't have an iPhone I have a dumb

1:05:21.780,1:05:37.50,phone and I don't want emails following

1:05:26.520,1:05:44.28,me around all day yeah did this kind of

1:05:37.500,1:05:46.98,I reach of email and technologies where

1:05:44.280,1:05:48.96,technological phones and custom do have

1:05:46.980,1:05:51.03,that change you write in anyway because

1:05:48.960,1:05:53.67,that impacted your times and impacted

1:05:51.030,1:05:57.06,your attention I would like to think

1:05:53.670,1:06:00.03,that but again there's an addictive

1:05:57.060,1:06:03.99,quality to being sitting on the computer

1:06:00.030,1:06:06.78,that I noticed that I'm you know check

1:06:03.990,1:06:10.05,my email and then I will look at the

1:06:06.780,1:06:12.78,weather and then I want to see what the

1:06:10.050,1:06:18.18,headlines in the New York Times are and

1:06:12.780,1:06:20.52,I'm sitting there and why get up and so

1:06:18.180,1:06:24.66,it has that quality of really drawing

1:06:20.520,1:06:30.06,you into being in relationship with it

1:06:24.660,1:06:33.39,there was a survey in the Guardian which

1:06:30.060,1:06:37.01,is a newspaper I read everyone so well

1:06:33.390,1:06:41.18,almost every day I will look at it

1:06:37.010,1:06:44.18,and the question was would you rather

1:06:41.180,1:06:48.89,give up sex or your computer for the

1:06:44.180,1:06:54.44,rest of your life and guess what 70% of

1:06:48.890,1:06:58.36,the people answered so if that isn't

1:06:54.440,1:07:03.31,insane I don't know what is or something

1:06:58.360,1:07:08.56,maybe the two are coterminous for people

1:07:03.310,1:07:12.19,but it's really become something

1:07:08.560,1:07:14.96,radically different do you feel that

1:07:12.190,1:07:17.26,your students have changed in the

1:07:14.960,1:07:20.93,cultural technological understanding

1:07:17.260,1:07:22.21,relationships with you since the rise of

1:07:20.930,1:07:29.18,the earth

1:07:22.210,1:07:34.31,um no I wouldn't say that they again

1:07:29.180,1:07:37.04,they can contact me at any time and but

1:07:34.310,1:07:40.13,that's fine with me and we may respect

1:07:37.040,1:07:44.27,me I actually contact them more than

1:07:40.130,1:07:47.89,they contact me and they're very very

1:07:44.270,1:07:52.85,considerate of my time and my attention

1:07:47.890,1:07:57.29,you know so it's not really a problem

1:07:52.850,1:07:59.72,it's just I think their relationship to

1:07:57.290,1:08:02.41,technology is very different from mine

1:07:59.720,1:08:05.78,they were talking the other day and it

1:08:02.410,1:08:08.30,had a pause in the workshop about how

1:08:05.780,1:08:10.85,many of they're still doing Facebook

1:08:08.300,1:08:13.16,there and there'll I've never done

1:08:10.850,1:08:16.75,Facebook I never would do Facebook

1:08:13.160,1:08:19.43,Facebook is my worst nightmare the idea

1:08:16.759,1:08:23.12,that anybody and I still get emails from

1:08:19.430,1:08:25.94,strangers and yeah people I used to know

1:08:23.120,1:08:31.33,and all this stuff and I don't want any

1:08:25.940,1:08:33.77,of that yes stuff and but they were

1:08:31.339,1:08:36.79,saying they do per Facebook but the

1:08:33.770,1:08:40.81,undergraduates their students four years

1:08:36.799,1:08:44.62,younger than them Facebook is passe they

1:08:40.819,1:08:50.12,don't do Facebook they do whatever

1:08:44.620,1:08:52.43,so the whole thing just kind of and I am

1:08:50.120,1:08:55.10,very much like my grandmother still

1:08:52.430,1:08:58.94,screaming into the phone because the way

1:08:55.100,1:09:02.93,she had had phones which didn't come in

1:08:58.940,1:09:06.05,till she was in pretty old to start with

1:09:02.930,1:09:11.00,was you had to crank it and you had to

1:09:06.050,1:09:12.77,shout into the thing yeah and so she

1:09:11.000,1:09:15.29,just kept doing that

1:09:12.770,1:09:18.80,leave it alone teach it when she didn't

1:09:15.290,1:09:20.87,have to yeah ah and then fucking just

1:09:18.800,1:09:23.62,finally you know in sort of my blunt any

1:09:20.870,1:09:26.24,person do you I mean you have any time

1:09:23.620,1:09:28.10,softened as to what's really changed

1:09:26.240,1:09:29.75,with the advent of computers and

1:09:28.100,1:09:32.21,relationships to writing because there's

1:09:29.750,1:09:35.14,been change in your opinion or you see

1:09:32.210,1:09:38.15,it as something that has simply

1:09:35.140,1:09:43.07,transferred kind of analog practices

1:09:38.150,1:09:47.21,into a virtual environment well I'm not

1:09:43.070,1:09:52.22,sure that I am enough to answer that

1:09:47.210,1:09:57.26,question but I am the area that it

1:09:52.220,1:10:00.86,affects most that is most important to

1:09:57.260,1:10:02.53,me is poetry and in fact I think there's

1:10:00.860,1:10:05.84,a great opportunity

1:10:02.530,1:10:12.47,palms always you know the convention

1:10:05.840,1:10:19.45,it's an artificial convention but for

1:10:12.470,1:10:23.00,the last how many hundred years at least

1:10:19.450,1:10:25.16,probably two hundred maybe even a little

1:10:23.000,1:10:28.70,more than that I've been published in

1:10:25.160,1:10:31.55,the form of books yeah that's just the

1:10:28.700,1:10:35.24,way columns that primarily appear and

1:10:31.550,1:10:39.21,also individual poems have over the last

1:10:35.240,1:10:42.22,X years been appeared in maggot

1:10:39.219,1:10:44.95,now they could I had a bomb you know

1:10:42.229,1:10:48.40,I've had a number of homes focus only

1:10:44.959,1:10:51.80,online some of those homes have been

1:10:48.409,1:10:55.24,accompanied by audio versions of the

1:10:51.800,1:11:00.49,poems some of the positive they have

1:10:55.249,1:11:04.90,video versions of it seems to me that

1:11:00.499,1:11:09.76,you know where this all could go and I

1:11:04.909,1:11:12.82,have no better idea than anyone else is

1:11:09.760,1:11:15.65,you know I hope books don't stop

1:11:12.829,1:11:18.55,existing it's one of those technologies

1:11:15.650,1:11:23.55,like a bicycle that seems like it will

1:11:18.559,1:11:26.38,never go out it's a good technology but

1:11:23.559,1:11:29.17,clearly they're also being published

1:11:26.389,1:11:34.84,poems also being published in other

1:11:29.179,1:11:43.28,forms and I have published five books

1:11:34.849,1:11:46.57,and yet there's probably 75 80 90 most

1:11:43.280,1:11:49.13,of the contents of my books are on the

1:11:46.579,1:11:52.36,lap right now without my permission I

1:11:49.130,1:11:56.30,mean they're they're just there so

1:11:52.369,1:12:00.17,anybody who wants to read poems by me or

1:11:56.300,1:12:02.57,any other poet you can find them right

1:12:00.170,1:12:07.09,there and they won't be in book form

1:12:02.570,1:12:12.94,they will be individual poems and for me

1:12:07.090,1:12:18.38,poetry is very much an auditory

1:12:12.940,1:12:21.51,experience i when I'm composing I I say

1:12:18.380,1:12:28.28,them out loud and then kind of quiet

1:12:21.519,1:12:32.57,voice I like to read homes out loud I

1:12:28.280,1:12:34.94,like to hear them read out loud I think

1:12:32.570,1:12:38.59,you get a different apprehension of them

1:12:34.940,1:12:41.84,than just reading them silently so all

1:12:38.599,1:12:44.52,that to me is for good for the good I

1:12:41.840,1:12:48.57,like healing poems online

1:12:44.520,1:12:50.81,and I like seeing how its read online

1:12:48.570,1:12:54.33,but that's less important to me then

1:12:50.810,1:13:01.08,being able to hear them so that could

1:12:54.330,1:13:07.46,really serve to make poems perhaps left

1:13:01.080,1:13:13.59,leg cross yeah this technology has to be

1:13:07.460,1:13:15.75,written to the media exactly and you can

1:13:13.590,1:13:21.12,read it and listen to it at the same

1:13:15.750,1:13:22.26,time if you want and then I'm sort of a

1:13:21.120,1:13:24.78,should feel like when you can you're

1:13:22.260,1:13:27.75,composing your you're also reading it

1:13:24.780,1:13:30.45,out loud like mine my lines I do I

1:13:27.750,1:13:39.63,always do that yeah I feel like a little

1:13:30.450,1:13:47.06,whisper all done yes good thank you

1:13:39.630,1:13:47.06,Devin I was funny and fun is important I

1:13:47.690,1:14:01.85,hope I got everything worked

1:13:55.310,1:14:01.85,hooray I've been having for the back

