start,end,line
0:47:18.680,0:47:24.14,those products as well or yeah cage did
0:47:21.230,0:47:25.07,a lot of the studies were important
0:47:24.140,0:47:26.96,especially when I was doing that
0:47:25.070,0:47:27.80,aleatory sequence with the dice and
0:47:26.960,0:47:31.67,things like that
0:47:27.800,0:47:34.73,mm-hmm reading paul salon was hugely
0:47:31.670,0:47:37.76,important I think I first read salon in
0:47:34.730,0:47:42.50,the 90s and he's become a giant really
0:47:37.760,0:47:44.06,important figure for me um and Marzian
0:47:42.500,0:47:46.61,that his work speaks to me so it in
0:47:44.060,0:47:49.06,sleep without me knowing would it say
0:47:46.610,0:47:51.23,you not eating rational ones so are you
0:47:49.060,0:47:54.29,sending you're reading it in the German
0:47:51.230,0:47:57.98,know even in trans-like even interpret
0:47:54.290,0:47:59.51,ah it's magnificent to me but I that
0:47:57.980,0:47:59.90,would be very hard cliff to say what it
0:47:59.510,0:48:03.65,means
0:47:59.900,0:48:08.27,oh okay I'm sorry I'm Stephanie is let
0:48:03.650,0:48:12.17,me mine here's a virgin have been
0:48:08.270,0:48:14.09,reading that streaking the eyes to the
0:48:12.170,0:48:16.52,sign be preserved to dragged through
0:48:14.090,0:48:20.87,darkness or stored to life by sand or
0:48:16.520,0:48:22.55,eyes as magnificently suggested to me
0:48:20.870,0:48:25.37,back and we'd not be able to paraphrase
0:48:22.550,0:48:26.90,it yeah yeah
0:48:25.370,0:48:30.67,and I've been working toward a kind of
0:48:26.900,0:48:34.67,poetic sits lets us paraphrase it all
0:48:30.670,0:48:37.19,how do you I mean like so in the in the
0:48:34.670,0:48:41.78,notes and whatnot do you think you could
0:48:37.190,0:48:43.28,trace like a poetics like the
0:48:41.780,0:48:45.41,progression of your poetic but in these
0:48:43.280,0:48:46.94,in these notes in these prose things to
0:48:45.410,0:48:49.22,write while you're writing the poems and
0:48:46.940,0:48:52.96,so you start to kind of reason with
0:48:49.220,0:48:56.12,yourself or something like that and I
0:48:52.960,0:48:57.83,talked to myself yeah which is a way of
0:48:56.120,0:49:00.17,thinking it's a different way of
0:48:57.830,0:49:02.71,thinking then at least I normally think
0:49:00.170,0:49:04.42,right you don't talk to your side
0:49:02.710,0:49:07.81,talk to myself most the time when I'm
0:49:04.420,0:49:10.89,thinking but when I'm writing this sort
0:49:07.810,0:49:14.74,of meditations on the computer I'm
0:49:10.890,0:49:16.75,literally talking to myself to say I
0:49:14.740,0:49:20.20,want to do this why do I want to do this
0:49:16.750,0:49:22.11,and I'm asking myself questions look so
0:49:20.200,0:49:24.76,you're sort of interrogating your own
0:49:22.119,0:49:27.28,practice while you practice exactly yeah
0:49:24.760,0:49:29.41,and you've been doing that the whole
0:49:27.280,0:49:31.57,time pretty much I mean I guess did you
0:49:29.410,0:49:33.70,were you taught how did you anywhere you
0:49:31.570,0:49:35.77,taught this I mean I guess it's it's an
0:49:33.700,0:49:40.44,interesting practice and I'm wondering
0:49:35.770,0:49:42.91,where it coming I was I taught it no I
0:49:40.440,0:49:46.08,didn't I remember doing it in college a
0:49:42.910,0:49:47.92,lot I thought of it then as automatic
0:49:46.089,0:49:49.35,writing you know and I guess I was
0:49:47.920,0:49:51.09,introduced to the idea of automatic
0:49:49.359,0:49:53.80,writing where you just write whatever
0:49:51.099,0:49:57.04,comes into your mind as a generative
0:49:53.800,0:49:59.71,practice yeah for me automatic writing
0:49:57.040,0:50:06.09,sort of became a talking my way through
0:49:59.710,0:50:08.14,a polis or into a poem and and it's a
0:50:06.099,0:50:09.84,practice I get I don't think of it as
0:50:08.140,0:50:11.68,automatic writing anymore I think it is
0:50:09.849,0:50:17.29,just writing is just the way up right
0:50:11.680,0:50:19.15,yeah yeah and so one question that I
0:50:17.290,0:50:21.72,kind of have from a little earlier is
0:50:19.150,0:50:24.40,when you're doing this automatic writing
0:50:21.720,0:50:25.54,in prose and then you have these you
0:50:24.400,0:50:28.39,have a collections of notebooks that
0:50:25.540,0:50:30.64,were written on the typewriter so they
0:50:28.390,0:50:32.26,work they were saved in files like they
0:50:30.640,0:50:33.43,are now so you couldn't go back at the
0:50:32.260,0:50:35.89,end of the year and print them out so
0:50:33.430,0:50:38.95,how how would you print those out daily
0:50:35.890,0:50:41.47,daily okay and you collect them daily -
0:50:38.950,0:50:43.48,so you've been you let me know it's
0:50:41.470,0:50:44.92,literally typing so on a typewriter I
0:50:43.480,0:50:47.32,just save the page you just said on the
0:50:44.920,0:50:48.70,video notebook and then put at the end
0:50:47.320,0:50:50.41,what you do the same thing kind of a
0:50:48.700,0:50:51.82,ritualistic year-end saying where you
0:50:50.410,0:50:55.06,gather them all together or they just
0:50:51.820,0:50:57.22,coming together I would just keep them
0:50:55.060,0:50:59.56,in a box I think until the end of the
0:50:57.220,0:51:01.54,year and bind them up enjoy LeNoble
0:50:59.560,0:51:05.89,yeah and is this something you do like
0:51:01.540,0:51:08.14,every New Year's Day or for now just not
0:51:05.890,0:51:09.73,any particular time just at the end of
0:51:08.140,0:51:10.29,the year sometime you I go around the
0:51:09.730,0:51:11.85,beginning
0:51:10.299,0:51:12.84,summer because I'm sort of looking back
0:51:11.859,0:51:17.30,and what I've read in the year before
0:51:12.849,0:51:19.35,okay and uh and have time to you know
0:51:17.309,0:51:22.32,focus on things like that
0:51:19.359,0:51:24.50,so like now with daytime now I'll
0:51:22.329,0:51:28.92,probably do the last six months
0:51:24.509,0:51:33.13,for the last year um sometimes in this
0:51:28.929,0:51:35.73,summer okay um and then so I guess the
0:51:33.130,0:51:37.42,you know we've talked some we've talked
0:51:35.739,0:51:41.10,a lot about the kind of composition we
0:51:37.420,0:51:43.08,talked some about the revision has the
0:51:41.109,0:51:44.43,revision changed much over your careers
0:51:43.089,0:51:46.42,I mean I mean like you know when you
0:51:44.439,0:51:50.31,when you introduce this more disjunctive
0:51:46.420,0:51:52.63,line break essentially and and got more
0:51:50.319,0:51:58.47,fragmentary did the revising process
0:51:52.630,0:52:00.75,change it didn't it it used to be much
0:51:58.479,0:52:03.45,more in the clarity clarity would be a
0:52:00.759,0:52:05.79,big thing I would revise toward in terms
0:52:03.459,0:52:08.58,of driving out of the poem anything that
0:52:05.799,0:52:12.24,didn't obviously belong to matically or
0:52:08.589,0:52:18.48,to majestically yeah and that's no
0:52:12.249,0:52:19.90,longer really a concern because there
0:52:18.489,0:52:23.01,are all kinds of things happening my
0:52:19.900,0:52:26.14,poems now that don't obviously belong
0:52:23.019,0:52:27.81,together yeah so it's much more
0:52:26.140,0:52:29.34,intuitive than that I guess but I have a
0:52:27.819,0:52:31.92,general sense of what I want to pull
0:52:29.349,0:52:34.77,them to be doing and what is in it and
0:52:31.929,0:52:36.18,what isn't in it and why but it's not
0:52:34.779,0:52:37.29,clarity it's not the thing that
0:52:36.189,0:52:39.91,determines that anymore
0:52:37.299,0:52:45.68,right right would you say that you're I
0:52:39.910,0:52:48.64,mean are you driven by a certain kind of
0:52:45.689,0:52:50.14,driven by sound by meaning I mean what
0:52:48.640,0:52:51.78,is I guess what's the sort of driving
0:52:50.140,0:52:55.15,force of the revision and has that
0:52:51.789,0:52:56.82,changed when you said you said you kind
0:52:55.150,0:52:59.34,of said is you you were moving more
0:52:56.829,0:53:00.84,towards clarity and now but I mean is
0:52:59.349,0:53:02.04,there a sense that the sound is more
0:53:00.849,0:53:03.57,prominent now or
0:53:02.049,0:53:08.04,that two percent is definitely more
0:53:03.579,0:53:09.60,prominent now but also I'm paying much
0:53:08.049,0:53:11.55,more attention to the shape of words on
0:53:09.609,0:53:16.97,the page yeah the visual appearance of
0:53:11.559,0:53:16.97,the words and to the
0:53:21.640,0:53:28.45,and to be clear you usually work in
0:53:24.020,0:53:28.45,Microsoft Word even dominant America
0:53:30.340,0:53:35.30,okay so this is a poem that was
0:53:33.590,0:53:39.55,published in Gettysburg reviews to them
0:53:35.300,0:53:39.55,in manuscript and it's a poem about
0:53:39.790,0:53:44.81,jellyfish moon jellies in particular
0:53:42.950,0:53:47.06,didn't felt such and such and such and
0:53:44.810,0:53:49.76,such one play with the come the
0:53:47.060,0:53:52.84,expression such and such but also the
0:53:49.760,0:53:56.63,Buddhist concept of such as mmm which is
0:53:52.840,0:53:59.51,a term that means emptiness and Buddhism
0:53:56.630,0:54:01.61,but it also means particularity radical
0:53:59.510,0:54:04.04,particularity reductionists of the thing
0:54:01.610,0:54:06.26,is its particularity but it's also the
0:54:04.040,0:54:08.42,awareness that it's empty yeah but it
0:54:06.260,0:54:12.32,has no ultimate reality and it's
0:54:08.420,0:54:15.92,changeable so I started this poem out
0:54:12.320,0:54:17.48,eventually by losing the lines around I
0:54:15.920,0:54:19.58,can't stop watching the YouTube of these
0:54:17.480,0:54:21.98,moon jellies yanking their translucence
0:54:19.580,0:54:28.52,inside out over and over and getting
0:54:21.980,0:54:30.94,nowhere so this is a poem that is in
0:54:28.520,0:54:38.33,four sections because I'm playing with
0:54:30.940,0:54:41.24,quarter natee poorness mm-hmm and and so
0:54:38.330,0:54:43.40,I have many drafts here and part of the
0:54:41.240,0:54:45.71,revision process is condensation if it's
0:54:43.400,0:54:47.69,too long so there I wrote there that's
0:54:45.710,0:54:50.72,not back and it's to bed down to 3,0:54:47.690,0:54:53.00,lines rather than 40 so Tioga outlays
0:54:50.720,0:54:55.31,partly into it and making a note as to
0:54:53.000,0:54:57.08,what that revision did in the revision
0:54:55.310,0:54:59.51,you got something you do always always
0:54:57.080,0:55:04.28,here and then I went through each
0:54:59.510,0:55:07.85,section um cutting things out adding
0:55:04.280,0:55:09.71,things some of lineage feels clunky you
0:55:07.850,0:55:14.69,need to read through and adjust pretty
0:55:09.710,0:55:16.09,happy with that now you know so that
0:55:14.690,0:55:19.89,kind of thing yeah
0:55:16.090,0:55:25.04,revising more for condensation and
0:55:19.890,0:55:26.54,and surprise I guess in disruption and
0:55:25.049,0:55:32.09,surprise rather than clarity and
0:55:26.549,0:55:33.53,consistency yeah but just but still I
0:55:32.099,0:55:37.14,mean but like you said you're working
0:55:33.539,0:55:39.83,with the four part yet theme so you
0:55:37.140,0:55:41.30,still ECU impose a certain order on it
0:55:39.839,0:55:43.55,as well right I mean there's always an
0:55:41.309,0:55:47.19,is that thing something you you do quite
0:55:43.559,0:55:49.07,a bit yeah yeah in terms of different
0:55:47.190,0:55:52.38,things you do and then also quotations
0:55:49.079,0:55:53.25,so so you know so now we kind of you
0:55:52.380,0:55:55.26,know we've gone through a revision of
0:55:53.250,0:55:57.02,doctor composition a little bit and well
0:55:55.260,0:55:59.25,a little bit about it so what how do
0:55:57.029,0:56:01.68,these become a book then I guess is the
0:55:59.250,0:56:04.79,question there and working on exactly
0:56:01.680,0:56:06.90,that this book is how about sold parts
0:56:04.799,0:56:09.76,are turned I'm still playing the title
0:56:06.900,0:56:13.44,your animal or household horns uh-huh
0:56:09.769,0:56:16.01,and it started the concept of the book
0:56:13.440,0:56:17.25,started with a friend who gave me a
0:56:16.019,0:56:19.58,pamphlet I was going through some
0:56:17.250,0:56:20.78,difficult time emotionally about
0:56:19.589,0:56:23.63,something I don't remember what it was
0:56:20.789,0:56:26.94,but he had somebody hand him a pamphlet
0:56:23.630,0:56:28.95,that a new-age shaman gave him mm-hmm
0:56:26.940,0:56:32.49,and it was a pamphlet that said come to
0:56:28.950,0:56:36.18,this workshop for three hundred
0:56:32.490,0:56:38.22,seventy-five dollars you can consult
0:56:36.180,0:56:40.68,with a shaman who will travel into non
0:56:38.220,0:56:42.42,ordinary reality and find your missing
0:56:40.680,0:56:45.76,soul parts and bring them back to you
0:56:42.420,0:56:49.14,and and it said that cause of all
0:56:45.769,0:56:51.56,emotional turmoil upset unhappiness was
0:56:49.140,0:56:53.46,a part of your soul had broken off and
0:56:51.569,0:56:54.77,on the way yeah they had to be returned
0:56:53.460,0:57:00.50,they could only be returned by
0:56:54.779,0:57:04.14,professional and and the professional
0:57:00.509,0:57:07.76,travels into a mystical state and finds
0:57:04.140,0:57:10.38,your soul parts and the pamphlet had
0:57:07.769,0:57:15.56,this statement I hope also parts
0:57:10.380,0:57:17.57,returned and forever see and as it found
0:57:15.569,0:57:20.75,that hilarious yeah that's the problem
0:57:17.579,0:57:22.31,my soul parts and work I'm gone yeah but
0:57:20.759,0:57:24.44,as I started thinking about these poems
0:57:22.319,0:57:27.72,in conjunction with each other I
0:57:24.440,0:57:29.41,realized it made a really I think rich
0:57:27.720,0:57:35.32,metaphor
0:57:29.410,0:57:38.29,fur fur for loss for grief for emotional
0:57:35.320,0:57:39.73,pain yeah and that it pulled together a
0:57:38.290,0:57:41.98,lot of the things I was dealing with in
0:57:39.730,0:57:45.34,this manuscript then also tonally this
0:57:41.980,0:57:46.12,mashup is much lighter and tone a lot
0:57:45.340,0:57:48.52,more humor in it
0:57:46.120,0:57:51.43,and in my other prose okay the sort of
0:57:48.520,0:57:53.95,irony of that commercial language to
0:57:51.430,0:57:58.60,describe something spiritual yeah also
0:57:53.950,0:58:03.01,Bart's returned like it's saying you
0:57:58.600,0:58:06.01,know kills germs dead or something yeah
0:58:03.010,0:58:08.44,it became the sort of overarching
0:58:06.010,0:58:10.12,metaphor so the revision process has
0:58:08.440,0:58:12.04,been want to moving things around and
0:58:10.120,0:58:16.72,structured poems in relation to each
0:58:12.040,0:58:23.14,other so I've got three big parts that
0:58:16.720,0:58:26.35,one part is a long poem called the mass
0:58:23.140,0:58:28.09,of the ordinary which is a kind of
0:58:26.350,0:58:30.22,contemporary Mass uh-huh
0:58:28.090,0:58:33.58,with all the traditional sections of the
0:58:30.220,0:58:41.56,Catholic Mass yeah the KVA in the Gloria
0:58:33.580,0:58:43.54,and Agnes day and all the parts of the
0:58:41.560,0:58:45.61,of the mass and I originally had that
0:58:43.540,0:58:48.01,it's one big chunk it's about ten poems
0:58:45.610,0:58:50.44,very long times I had that all together
0:58:48.010,0:58:51.91,in the beginning and then I have a long
0:58:50.440,0:58:55.06,series called praise song for
0:58:51.910,0:58:56.71,Schopenhauer about philosopher Arthur
0:58:55.060,0:58:59.17,Schopenhauer it's a kind of argument
0:58:56.710,0:59:01.90,with Schopenhauer's pessimism okay so
0:58:59.170,0:59:05.35,the mast is full in toward the court
0:59:01.900,0:59:08.38,autopsy and traditional Catholic faith
0:59:05.350,0:59:09.55,I'm a converted Catholic and and
0:59:08.380,0:59:12.69,children are poems that are pulling
0:59:09.550,0:59:18.37,toward pessimism and nihilism and
0:59:12.690,0:59:19.78,philosophical despair mm-hmm and
0:59:18.370,0:59:21.49,originally I had started with the mass
0:59:19.780,0:59:23.32,and ended with the Schopenhauer poem
0:59:21.490,0:59:25.06,I've been working because it ended up
0:59:23.320,0:59:27.46,with the books being very despairing
0:59:25.060,0:59:29.65,yeah anyway I didn't want to be so what
0:59:27.460,0:59:31.38,I'm doing now is a broken the mass poems
0:59:29.650,0:59:32.95,and the Chopin our poems up in there in
0:59:31.380,0:59:33.57,interspersed all the way through the
0:59:32.950,0:59:38.66,menus
0:59:33.570,0:59:41.31,as it kind of - tugging contrasting
0:59:38.660,0:59:44.04,motifs that are marketing with each
0:59:41.310,0:59:46.05,other all the way through so this is the
0:59:44.040,0:59:48.30,composition of a book like this feel a
0:59:46.050,0:59:49.89,lot like the composition of individual
0:59:48.300,0:59:52.35,poem I mean it's like direct or like
0:59:49.890,0:59:54.54,commencement it does exactly like that
0:59:52.350,0:59:56.25,yeah and has that been the case your
0:59:54.540,0:59:58.68,entire career has that yeah it's
0:59:56.250,1:00:01.77,something you okay yes yeah it feels
0:59:58.680,1:00:04.80,exactly like this a large poem in that

1:00:01.770,1:00:08.37,now the individual poems are the stanzas

1:00:04.800,1:00:10.50,non due to the book what the stanzas

1:00:08.370,1:00:12.12,diggle upon you know - means you can

1:00:10.500,1:00:14.04,move them around and the poem changes

1:00:12.120,1:00:16.89,meaning drastically according to where

1:00:14.040,1:00:18.75,you start and where you end do you

1:00:16.890,1:00:20.91,change the poems

1:00:18.750,1:00:22.02,- once they're in you once they're in

1:00:20.910,1:00:23.13,this order and you're still so you're

1:00:22.020,1:00:24.45,still working on the phone with you

1:00:23.130,1:00:26.48,still and you're working on the book I'm

1:00:24.450,1:00:28.44,working on columns to help them

1:00:26.480,1:00:31.08,illustrate the structure at the boat

1:00:28.440,1:00:32.70,okay so I have a poem that I wrote when

1:00:31.080,1:00:35.76,I was on sabbatical I wrote a poem in to

1:00:32.700,1:00:36.72,write a report to the Provost where you

1:00:35.760,1:00:38.76,tell them what you did on your

1:00:36.720,1:00:40.89,sabbatical and I got the idea that I

1:00:38.760,1:00:42.48,would write that as a poem mm-hmm the

1:00:40.890,1:00:46.25,poem it's got report to the Provost on

1:00:42.480,1:00:49.55,the progress of my leave and like hey

1:00:46.250,1:00:52.11,don't I get one point is the poem about

1:00:49.550,1:00:52.80,losing your soul parts and losing part

1:00:52.110,1:00:54.93,for yourself

1:00:52.800,1:00:57.21,yeah so I thought what if I and that's

1:00:54.930,1:00:59.73,talking to a friend of mine is him and I

1:00:57.210,1:01:01.71,said well wait what if I put the leave

1:00:59.730,1:01:03.86,poem first because then it begins with

1:01:01.710,1:01:06.63,the leaving yeah and first line of that

1:01:03.860,1:01:08.01,when I revised it I realized I could

1:01:06.630,1:01:09.54,move this to the beginning of the poem

1:01:08.010,1:01:11.79,and that's the beginning the book was

1:01:09.540,1:01:16.26,I've gone missing the way someone else

1:01:11.790,1:01:18.03,might go drinking or caroling and so now

1:01:16.260,1:01:21.21,the book is called also parks returned

1:01:18.030,1:01:22.91,and it starts with losing myself you

1:01:21.210,1:01:25.50,know losing control of myself

1:01:22.910,1:01:28.46,emotionally psychologically spiritually

1:01:25.500,1:01:31.19,yeah and so it starts with a sort of

1:01:28.460,1:01:34.49,losing connection with yourself and then

1:01:31.190,1:01:38.06,ends now with a coming back up the cell

1:01:34.490,1:01:39.71,the way I've got it ending now is and

1:01:38.060,1:01:43.91,there's a silly process but I think it's

1:01:39.710,1:01:45.89,going to go this way it's ending now

1:01:43.910,1:01:48.44,with a section that says I'm here with

1:01:45.890,1:01:51.10,most of my soul parts

1:01:48.440,1:01:51.88,none of us just wishing we were here

1:01:51.109,1:01:54.47,mm-hmm

1:01:51.880,1:01:57.17,so he knows from losing soul posture

1:01:54.470,1:01:59.11,beginning because I wanted that title

1:01:57.170,1:02:00.77,also parts return to be ironic but also

1:01:59.119,1:02:03.71,to be what happens in the process of the

1:02:00.770,1:02:06.34,world yeah you know so the book being

1:02:03.710,1:02:08.30,the act of personal shamans and

1:02:06.349,1:02:10.52,shamanism that brings back the missing

1:02:08.300,1:02:12.68,parts of yourself and reiterates the

1:02:10.520,1:02:15.26,episode so you become professionals

1:02:12.680,1:02:19.40,yeah it should hurt turned on soul

1:02:15.260,1:02:21.34,waters yeah let's look at that but I've

1:02:19.400,1:02:23.59,showed the manuscript several friends

1:02:21.349,1:02:25.82,and other poets and haven't felt like

1:02:23.599,1:02:28.04,the overall metaphor to working toward

1:02:25.820,1:02:29.39,is coming through clearly enough you

1:02:28.040,1:02:32.06,know anything it's partly because this

1:02:29.390,1:02:35.72,idea of soul part or treatment is going

1:02:32.060,1:02:37.88,Halon to people who aren't in it in that

1:02:35.720,1:02:40.43,subculture so what I'm planning to do

1:02:37.880,1:02:43.43,now and I'm planning to start on it next

1:02:40.430,1:02:45.44,week even is a brief lyrical

1:02:43.430,1:02:48.95,introduction that describes what soul

1:02:45.440,1:02:52.49,retrieval is okay and it describes the

1:02:48.950,1:02:54.08,shaman is belief that every time you

1:02:52.490,1:02:57.17,endure any kind of trauma a part of your

1:02:54.080,1:02:59.18,soul leaves you and that your soul

1:02:57.170,1:03:01.31,diminished because you've lost parts of

1:02:59.180,1:03:03.10,your soul that are no longer accessible

1:03:01.310,1:03:04.94,yeah and that if they can be restored

1:03:03.109,1:03:08.24,then you'll be restored to wholeness

1:03:04.940,1:03:10.36,um but where the epigraphic I have here

1:03:08.240,1:03:13.01,in a little commit to the metagraph it's

1:03:10.369,1:03:16.94,from a new-age website and it's a

1:03:13.010,1:03:21.44,frequently asked question and um one of

1:03:16.940,1:03:23.89,the questions is my soul parts don't

1:03:21.440,1:03:23.89,like me

1:03:24.480,1:03:28.47,this is from somebody who got their soul

1:03:26.579,1:03:30.83,hearts back but now haunted their soul

1:03:28.470,1:03:32.36,hearts are unhappy to be there yeah and

1:03:30.839,1:03:35.36,the answer is of course they don't like

1:03:32.369,1:03:36.50,you if it is good that you know help

1:03:35.369,1:03:38.84,these people

1:03:36.500,1:03:40.53,first you betrayed them by sending them

1:03:38.849,1:03:42.15,away then you forgot them and left them

1:03:40.530,1:03:47.66,there and now that they are back they

1:03:42.150,1:03:50.60,discover that you're boring that's cute

1:03:47.660,1:03:53.04,so what I'm trying to get at there is it

1:03:50.609,1:03:55.32,you can get your soul parts back they

1:03:53.040,1:03:59.67,may not be happy to be there because the

1:03:55.320,1:04:05.46,soul is not a new series of flickering

1:03:59.670,1:04:07.38,part yeah hi there I think it's in CFO

1:04:05.460,1:04:09.72,be aware you mentioned that was there a

1:04:07.380,1:04:12.35,website up seldom we ask questions may

1:04:09.720,1:04:14.07,happen that you okay I thought that was

1:04:12.359,1:04:16.95,like the funniest thing shit for a while

1:04:14.070,1:04:18.48,tells me that that building once enough

1:04:16.950,1:04:19.98,for the leverage that they'll be really

1:04:18.480,1:04:23.99,good like I better like a here I think

1:04:19.980,1:04:29.09,so don't can that be really funny page

1:04:23.990,1:04:32.67,but yeah I know that well but I mean and

1:04:29.099,1:04:35.13,this too I mean so you seem to use the

1:04:32.670,1:04:38.40,Internet as content and as fodder for a

1:04:35.130,1:04:42.35,lot for poem starting obviously I'm 200,
1:04:38.400,1:04:43.47,so we're worried where does where does

1:04:42.359,1:04:44.60,the internet lie in kind of your

1:04:43.470,1:04:46.47,practice I guess I mean I've seen

1:04:44.609,1:04:49.34,printouts in here and I've seen I mean

1:04:46.470,1:04:50.79,you definitely use a lot of etymology

1:04:49.349,1:04:53.73,and stuff do you go to the internet for

1:04:50.790,1:04:57.15,that you I do a go to Oxford English so

1:04:53.730,1:04:58.44,we D LM on yeah frequently and I have

1:04:57.150,1:05:00.18,all poems in here that came out although

1:04:58.440,1:05:03.05,we deep definitions that are written on

1:05:00.180,1:05:05.22,the Internet yeah I just pull them out

1:05:03.050,1:05:08.09,to have in here it was in the Kenyon

1:05:05.220,1:05:10.07,review called mean meanness and it came

1:05:08.099,1:05:11.79,out of teaching class and dreams and

1:05:10.079,1:05:14.67,poetry and we were talking about what

1:05:11.790,1:05:16.56,dreams mean and what poems mean and then

1:05:14.670,1:05:19.56,I got the idea in class well it's called

1:05:16.560,1:05:23.55,the OED online and look at what the word

1:05:19.560,1:05:25.29,mean means we did that one of them so I

1:05:23.550,1:05:26.67,headed up on screen and the classroom

1:05:25.290,1:05:29.76,and one of the definitions of me

1:05:26.670,1:05:33.69,was an archaic definition that used to

1:05:29.760,1:05:35.61,mean to lament or to mourn uh-huh

1:05:33.690,1:05:38.49,so we were talking about even the word

1:05:35.610,1:05:41.64,mean has multiple meanings that it

1:05:38.490,1:05:43.35,didn't mean to me Anna and how drains

1:05:41.640,1:05:45.15,are multiple the cones are multiple of

1:05:43.350,1:05:48.63,the word mean in words individual words

1:05:45.150,1:05:51.84,are so multiple that you can delimit

1:05:48.630,1:05:55.05,their their their their flux yeah and

1:05:51.840,1:05:56.97,I'm so kept thinking about that and I

1:05:55.050,1:05:59.73,know Brian comb comb mean meaning which

1:05:56.970,1:06:03.20,is about the idea that meaning has

1:05:59.730,1:06:05.76,lamentation or mourning left into

1:06:03.200,1:06:09.11,because meaning can be controlled and it

1:06:05.760,1:06:11.10,can be it can't be packaged it can be

1:06:09.110,1:06:12.21,narrowed down there's something

1:06:11.100,1:06:14.42,wonderful about that but there's

1:06:12.210,1:06:17.55,something more important too yes

1:06:14.420,1:06:18.99,before I say before the internet became

1:06:17.550,1:06:21.27,something that you were able to use

1:06:18.990,1:06:23.55,reasonably what would you turn to to

1:06:21.270,1:06:25.23,kind of do this sort of work I mean were

1:06:23.550,1:06:28.17,you doing this sort of work where you I

1:06:25.230,1:06:31.32,was much more in a library than I am now

1:06:28.170,1:06:33.84,okay so so you can't the internet meant

1:06:31.320,1:06:36.72,the leaving library in some ways yeah

1:06:33.840,1:06:38.46,still smell on tummy letters but yeah it

1:06:36.720,1:06:40.02,allows me to do things right here that

1:06:38.460,1:06:42.63,used to have to go to a lot of great for

1:06:40.020,1:06:45.99,yeah and so how much does research

1:06:42.630,1:06:47.79,inform the poems I mean obviously a huge

1:06:45.990,1:06:50.79,amount and how does that work in

1:06:47.790,1:06:52.29,relationship so I'm usually researching

1:06:50.790,1:06:55.59,while I'm writing when I'm writing those

1:06:52.290,1:06:59.57,paragraphs of sort of thinking and then

1:06:55.590,1:07:03.54,straight lines and things and often

1:06:59.570,1:07:05.52,wondering things alike one of my poems

1:07:03.540,1:07:07.35,head in this manuscript has the line

1:07:05.520,1:07:11.46,I keep wondering if mass and massacre

1:07:07.350,1:07:15.36,have some common root hmm and then I was

1:07:11.460,1:07:18.69,go to the internet and research mass and

1:07:15.360,1:07:21.03,Massacre and copy from the OED the

1:07:18.690,1:07:22.89,definitions yeah and the etymologies can

1:07:21.030,1:07:25.92,paste them into the document at one time

1:07:22.890,1:07:27.78,yeah that kind of thing or I'll start

1:07:25.920,1:07:29.25,thinking about soul retrieval and I'll

1:07:27.780,1:07:30.16,go a whole bunch of soul retrieval

1:07:29.250,1:07:32.25,website

1:07:30.160,1:07:34.80,see what kind of promises they're making

1:07:32.259,1:07:37.75,a fan hilarious that a lot of them don't

1:07:34.809,1:07:40.89,even do it in person he says in $35,
1:07:37.750,1:07:43.15,through PayPal and they claim that they

1:07:40.890,1:07:45.19,from their own home in Virginia or

1:07:43.150,1:07:46.90,wherever it is a journey into not

1:07:45.190,1:07:50.16,ordinary reality in which creep your

1:07:46.900,1:07:53.47,soul parts and one of the questions is

1:07:50.160,1:07:55.93,don't you need to be with me in order to

1:07:53.470,1:07:57.27,bring my console ports oh no or your

1:07:55.930,1:08:00.81,soul parts can be brought back to you

1:07:57.279,1:08:02.65,spiritually and and so is there a

1:08:00.819,1:08:04.42,difference between soul retrievals that

1:08:02.650,1:08:05.98,you in person and ones that you do from

1:08:04.420,1:08:09.09,a distance on those are so just some

1:08:05.980,1:08:11.58,differences people are actually paying

1:08:09.099,1:08:13.93,people hundreds of dollars to claim

1:08:11.589,1:08:16.44,they're returning there so forth so they

1:08:13.930,1:08:17.58,never even met yeah not at least we do

1:08:16.449,1:08:20.50,it in person they blow it they

1:08:17.589,1:08:22.96,supposedly blow it into your mouth who

1:08:20.500,1:08:25.44,they catch the soul parson they have a

1:08:22.960,1:08:28.21,name below those so FAR's into your into

1:08:25.449,1:08:29.88,your lungs did you as research get your

1:08:28.210,1:08:33.69,soul parts returned to you I guess is my

1:08:29.889,1:08:34.87,highest thought about it but they wanted

1:08:33.699,1:08:37.75,to spin that much money

1:08:34.870,1:08:39.73,yeah maybe you can get a grant for there

1:08:37.750,1:08:42.58,is somebody who lives there and teaches

1:08:39.730,1:08:44.79,at Western Louisa academic expert on

1:08:42.580,1:08:45.94,soul retrieval really and I'm thinking

1:08:44.799,1:08:47.92,of going to Tantra

1:08:45.940,1:08:49.35,yeah but I'm not sure I could keep

1:08:47.920,1:08:52.21,straight expected

1:08:49.350,1:08:55.38,did she take the very serious out of it

