start,end,line
0:43:25.940,0:43:32.13,you there let's dispense with these

0:43:29.280,0:43:35.13,properties of matter such an Akron

0:43:32.130,0:43:39.35,estate clothes as ghosts where let's be

0:43:35.130,0:43:42.06,mirrors facing mirrors fall in love

0:43:39.350,0:43:48.69,okay so here's some some build-up to

0:43:42.060,0:43:51.72,that which is really doesn't sound like

0:43:48.690,0:43:54.39,a poem at all um okay this is

0:43:51.720,0:43:56.73,embarrassing but okay to load you show

0:43:54.390,0:43:58.68,yourself willing to erase yourself make

0:43:56.730,0:44:01.05,yourself blank together for a few

0:43:58.680,0:44:03.93,moments see this is just prose in order

0:44:01.050,0:44:06.57,to reflect the other that ended up being

0:44:03.930,0:44:10.20,you know let's be mirrors facing mirrors

0:44:06.570,0:44:13.50,fall in love right to to cloudless skies

0:44:10.200,0:44:16.91,no earth between the young do it best

0:44:13.500,0:44:19.56,now everyone has lost the trick of it

0:44:16.910,0:44:21.45,for love they empty themselves and I

0:44:19.560,0:44:24.27,guess I'm rewriting for love they empty

0:44:21.450,0:44:26.37,themselves mirrors reflecting mirrors so

0:44:24.270,0:44:30.06,that gets a bit of that the young to

0:44:26.370,0:44:32.90,cloudless skies nothing between not like

0:44:30.060,0:44:35.46,us condensed into these peculiar shapes

0:44:32.900,0:44:36.99,for love they empty themselves and this

0:44:35.460,0:44:39.06,is starting over again until their

0:44:36.990,0:44:42.18,mirrors reflecting mirrors the young

0:44:39.060,0:44:45.60,unlike us who have assumed these

0:44:42.180,0:44:47.40,peculiar shapes they forget everything

0:44:45.600,0:44:49.92,until their mirrors reflecting mirrors

0:44:47.400,0:44:51.24,the young open channels and I took that

0:44:49.920,0:44:54.39,out eventually though through which

0:44:51.240,0:44:55.80,charges flow not us they forget

0:44:54.390,0:44:58.74,everything until their mirrors

0:44:55.800,0:45:00.26,reflecting mirrors they fall in love the

0:44:58.740,0:45:02.60,trick the young can do

0:45:00.260,0:45:05.86,unlike us with our definite opinions and

0:45:02.600,0:45:10.60,habits these properties and mass change

0:45:05.869,0:45:12.92,spin so that gets to where I was talking

0:45:10.609,0:45:14.78,about a particle is a body whose ik so

0:45:12.920,0:45:16.55,that's like subatomic right whose extent

0:45:14.780,0:45:18.08,an internal structure if any are

0:45:16.550,0:45:20.15,irrelevant let's dispense with these

0:45:18.080,0:45:21.38,properties of matter so anyway here I've

0:45:20.150,0:45:24.32,started to get into that these

0:45:21.380,0:45:26.96,properties on mass charge spin are like

0:45:24.320,0:45:28.70,the clothes that go swear well that gets

0:45:26.960,0:45:30.80,into here except there's I there's no

0:45:28.700,0:45:32.51,similar just goes let's dispense with

0:45:30.800,0:45:34.67,these properties of matter such

0:45:32.510,0:45:37.58,anachronistic clothes as ghost wear

0:45:34.670,0:45:38.66,let's be mirrors facing mirrors but do

0:45:37.580,0:45:43.31,you you could see how some of that

0:45:38.660,0:45:45.19,worked into that so I kind of moves I

0:45:43.310,0:45:47.24,mean not quite chronologically but

0:45:45.190,0:45:49.19,sequentially and you know sort of it's

0:45:47.240,0:45:52.10,not and it's not even a winnowing it's

0:45:49.190,0:45:53.78,sort of an addition and subtraction and

0:45:52.100,0:45:55.19,this is stuff that run not even run

0:45:53.780,0:45:57.56,silliman sees because I wouldn't send

0:45:55.190,0:45:59.51,anything that inchoate to anyone okay

0:45:57.560,0:46:01.19,so now you're seeing something you're

0:45:59.510,0:46:02.48,hearing something that nobody has heard

0:46:01.190,0:46:05.18,yeah

0:46:02.480,0:46:07.34,no it's fascinating and then so at a

0:46:05.180,0:46:09.20,certain point when you move to that does

0:46:07.340,0:46:11.96,that sort of stop in the journal in the

0:46:09.200,0:46:16.94,notebook I mean the next poem I mean one

0:46:11.960,0:46:18.61,once I move to this then I'm I seldom go

0:46:16.940,0:46:20.72,back to the notebook okay ever then like

0:46:18.619,0:46:23.86,the next page then would be the next

0:46:20.720,0:46:27.61,poem that you work on yeah unless yeah

0:46:23.869,0:46:29.42,and unless I decide that say the last

0:46:27.619,0:46:32.24,part of this is bad I didn't start off

0:46:29.420,0:46:34.55,then I might start over in the book and

0:46:32.240,0:46:37.01,so the type of revision then that

0:46:34.550,0:46:38.45,happens on the on the iPad I mean it's

0:46:37.010,0:46:40.36,not as easy to kind of move things

0:46:38.450,0:46:45.08,around there I mean what what usually

0:46:40.369,0:46:46.97,occurs well fortunately for me my poems

0:46:45.080,0:46:49.07,don't have a lot of words and you have a

0:46:46.970,0:46:51.05,short line so I just dragged back things

0:46:49.070,0:46:52.70,out and start over I just do that okay

0:46:51.050,0:46:55.28,okay

0:46:52.700,0:46:58.70,is there any sort of formatting that you

0:46:55.280,0:47:00.50,use in I mean either here or on your PC

0:46:58.700,0:47:01.82,that you like you've kind of developed

0:47:00.500,0:47:03.23,like do you have like a certain font

0:47:01.820,0:47:04.52,that you use or anything like that or is

0:47:03.230,0:47:06.08,that not really a concern of yours

0:47:04.520,0:47:08.54,it's not really a concern I mean I

0:47:06.080,0:47:12.43,wouldn't want to hate hate of font but

0:47:08.540,0:47:12.43,I'm okay with the standard font yeah

0:47:13.340,0:47:19.58,and then I guess I'm wondering then

0:47:16.010,0:47:22.37,before there were before you had the

0:47:19.580,0:47:24.02,iPad you would just take the notebook up

0:47:22.370,0:47:26.15,to your computer and write it down there

0:47:24.020,0:47:29.72,yeah it would be the Train of course so

0:47:26.150,0:47:32.03,it's almost like an ease of please yeah

0:47:29.720,0:47:34.01,absolutely because I'm comfortable in

0:47:32.030,0:47:36.47,this room and I I will just stay there

0:47:34.010,0:47:38.99,with my coffee playing around here for

0:47:36.470,0:47:44.21,quite a while so I think that's just you

0:47:38.990,0:47:46.01,know have it yeah yeah do you use the

0:47:44.210,0:47:47.78,like so when you're connected up there

0:47:46.010,0:47:50.03,is the internet always connected as well

0:47:47.780,0:47:51.11,are you a minute are you doing any sort

0:47:50.030,0:47:53.90,of are you using it for research

0:47:51.110,0:47:55.81,purposes or reference purposes yeah I

0:47:53.900,0:47:58.28,mean not for in terms of my teaching

0:47:55.810,0:48:00.62,okay because I'm preparing to teach this

0:47:58.280,0:48:02.36,class I've never taught before and I'm

0:48:00.620,0:48:04.10,gonna be teaching it with a guy with a

0:48:02.360,0:48:06.41,physicist where it's called poetry for

0:48:04.100,0:48:07.88,physicists and and he's been getting a

0:48:06.410,0:48:09.35,lot of press lately I don't know if

0:48:07.880,0:48:11.24,you've seen it Bryan Keating he was

0:48:09.350,0:48:14.21,involved with the discovery at the South

0:48:11.240,0:48:16.91,Pole yeah yeah yeah yeah Wow

0:48:14.210,0:48:18.89,so um and he's interested in poetry so

0:48:16.910,0:48:23.84,anyway I'm doing research for that and I

0:48:18.890,0:48:26.12,was just you know I'm using some ancient

0:48:23.840,0:48:28.79,poets like Lucretia's who wrote about

0:48:26.120,0:48:31.28,science you know I mean he wrote the

0:48:28.790,0:48:34.00,ancient Greeks like Lucretia's but you

0:48:31.280,0:48:36.62,know knew about or or not new but

0:48:34.000,0:48:38.72,hypothesized the existence of atoms and

0:48:36.620,0:48:40.52,the void and you know so I'm I'm was

0:48:38.720,0:48:42.83,just doing some research about him and

0:48:40.520,0:48:47.84,and on the computer and then printing it

0:48:42.830,0:48:49.22,out and yeah yeah i know i when i read

0:48:47.840,0:48:52.91,about the when i was reading your

0:48:49.220,0:48:56.78,working discovery or confirmation of the

0:48:52.910,0:48:59.09,inflation theory try to cut this well I

0:48:56.780,0:49:02.93,started out he's my bud oh yeah that's

0:48:59.090,0:49:04.58,awesome yeah good and how long have you

0:49:02.930,0:49:08.44,been in conversation with him I

0:49:04.580,0:49:11.63,dedicated a poem to him in this book um

0:49:08.440,0:49:15.38,so I've been in conversation with him

0:49:11.630,0:49:19.70,for I don't know maybe three years so

0:49:15.380,0:49:24.01,the poem called account is based on a

0:49:19.700,0:49:24.01,conversation that we had there is

0:49:24.359,0:49:30.18,what are you curious II brought for

0:49:27.089,0:49:31.82,Bryan Keating oh I don't think so I mean

0:49:30.180,0:49:33.48,he's an astrophysicist they don't write

0:49:31.829,0:49:35.70,both you mentioned somebody that like

0:49:33.480,0:49:38.00,there was a some looks more popular

0:49:35.700,0:49:40.07,science writer that you were reading oh

0:49:38.009,0:49:42.66,I read you know I mean Brian Greene

0:49:40.079,0:49:45.08,different yeah different Brian opinions

0:49:42.660,0:49:47.03,because of the brown and how long has

0:49:45.089,0:49:50.70,that been a sort of subjective

0:49:47.039,0:49:53.69,fascination for you I think I I start

0:49:50.700,0:49:56.75,the first time I did anything with

0:49:53.690,0:49:58.79,particle physics was really when it

0:49:56.759,0:50:00.56,first became popularized like when the

0:49:58.799,0:50:02.33,dala physics came out in the eighties

0:50:00.569,0:50:05.19,and at first I thought it was just kind

0:50:02.339,0:50:06.45,of absurd all of the particles ooh and I

0:50:05.190,0:50:09.11,thought it was just like how many angels

0:50:06.450,0:50:10.61,can stand on the head of a pin or

0:50:09.119,0:50:12.59,whatever you know but I was still

0:50:10.619,0:50:14.21,reading it didn't sort of interested in

0:50:12.599,0:50:16.52,it and then um

0:50:14.210,0:50:21.15,starting with my book up to speed in

0:50:16.529,0:50:23.70,2004 I've you know taking a more just

0:50:21.150,0:50:25.47,and interesting mm-hmm and so what

0:50:23.700,0:50:27.15,what's this class going to look like

0:50:25.470,0:50:30.39,overall do you have like that

0:50:27.150,0:50:32.48,a shape to it or yeah yeah I mean I'm

0:50:30.390,0:50:34.92,never team taught before but you know

0:50:32.489,0:50:37.85,some days I'll be talking I've chosen

0:50:34.920,0:50:45.35,poems that either have something to do

0:50:37.859,0:50:48.29,with cosmology or physics in some way or

0:50:45.359,0:50:51.42,that have to do with objectivity and

0:50:48.299,0:50:55.73,subjectivity and theories of mind or

0:50:51.420,0:51:00.32,then in a different way going off of

0:50:55.739,0:51:03.35,kind of chaos theory where complexity

0:51:00.329,0:51:06.59,can be developed can grow from from the

0:51:03.359,0:51:08.70,iteration of simple rules I'm using some

0:51:06.599,0:51:10.52,poets like what like Franz silliman and

0:51:08.700,0:51:16.17,like Jackson applo and like Christian

0:51:10.529,0:51:18.15,book the pole poet who used constraints

0:51:16.170,0:51:20.09,or rules to generate poems you know and

0:51:18.150,0:51:22.51,have math and their poems in you know

0:51:20.099,0:51:24.72,not as a subject but as a generative

0:51:22.519,0:51:28.38,principle right so I'm doing some of

0:51:24.720,0:51:32.19,that and then Brian is you know he he

0:51:28.380,0:51:35.03,likes poetry but he's you know he's he's

0:51:32.190,0:51:37.34,not exactly up to the avant-garde shall

0:51:35.039,0:51:39.69,we say he likes sonnets and

0:51:37.349,0:51:42.26,and such so we have a bit of that okay

0:51:39.690,0:51:43.76,and will it will it be a class in which

0:51:42.269,0:51:45.32,you ask the students to write or a

0:51:43.769,0:51:47.00,little more it's not really a writing

0:51:45.329,0:51:48.23,class here I mean they're gonna write

0:51:47.009,0:51:49.97,one poem and they're gonna write a

0:51:48.239,0:51:51.45,couple of essays and there's you're

0:51:49.979,0:51:52.95,gonna be a couple of tasks and it's

0:51:51.450,0:51:57.59,supposed to be reading and discussion

0:51:52.950,0:52:14.06,course notes in this great start to

0:51:57.599,0:52:16.22,raises it starts next Tuesday so are

0:52:14.069,0:52:17.99,there any other so I mean that you know

0:52:16.229,0:52:19.41,these are kind of I don't know how far

0:52:17.999,0:52:21.96,you want to get into this physics in

0:52:19.410,0:52:23.64,terms of teaching when did when did that

0:52:21.960,0:52:25.76,sort of email and computers start to

0:52:23.640,0:52:32.36,kind of take over that I mean it's sort

0:52:25.769,0:52:34.34,of like 2000 early 2000s um email I

0:52:32.369,0:52:36.98,think that was in the 90s wasn't it yeah

0:52:34.349,0:52:39.96,yeah and has that do you feel like

0:52:36.989,0:52:42.80,that's changed how you approach students

0:52:39.960,0:52:44.78,and how you approach your classes well

0:52:42.809,0:52:49.10,yeah I know your students can always

0:52:44.789,0:52:50.57,find you yeah um it certainly made it

0:52:49.109,0:52:52.61,easier to write a syllabus having a

0:52:50.579,0:52:55.01,computer yeah and you can you know you

0:52:52.619,0:52:56.27,can you constantly email your students

0:52:55.019,0:52:57.39,and remind them what they're supposed to

0:52:56.279,0:52:59.88,be doing

0:52:57.390,0:53:01.22,I think it's meat just made into you

0:52:59.880,0:53:04.24,here for everyone mhm

0:53:01.229,0:53:06.35,is there a way do you see any sort of

0:53:04.249,0:53:07.92,differences in understanding of your

0:53:06.359,0:53:14.40,students now as to your students like

0:53:07.920,0:53:16.07,say fifteen twenty years ago um well I

0:53:14.400,0:53:19.01,think that you know then certainly

0:53:16.079,0:53:24.39,students your students do gradually

0:53:19.019,0:53:29.57,change I think that it's when you teach

0:53:24.390,0:53:31.44,young people you kind of sort of stay in

0:53:29.579,0:53:33.35,that world you hear their expressions

0:53:31.440,0:53:36.26,I'm not saying that I'm a digital need

0:53:33.359,0:53:39.42,to by a long shot but you know you you

0:53:36.269,0:53:41.19,uh sort of here's the way they talk and

0:53:39.420,0:53:44.13,you get a bit of their mind set and you

0:53:41.190,0:53:46.04,you know you know their lingo and in a

0:53:44.130,0:53:47.25,way that um I think when I retire I

0:53:46.049,0:53:51.30,might

0:53:47.250,0:53:52.83,yeah yeah but still if something goes

0:53:51.300,0:53:55.38,wrong with my computer I have to get my

0:53:52.830,0:53:57.39,son to help me so that's actually I've

0:53:55.380,0:53:59.37,found this has been kind of a theme if

0:53:57.390,0:54:00.69,you do have somebody who comes in and

0:53:59.370,0:54:03.09,helps you if you have any compute what

0:54:00.690,0:54:05.40,yeah he lives in Seattle but he's walked

0:54:03.090,0:54:07.95,me through things on the phone okay

0:54:05.400,0:54:09.45,and as he set up did he set up your

0:54:07.950,0:54:10.59,computer when you've got it and stuff

0:54:09.450,0:54:14.67,like that

0:54:10.590,0:54:16.62,my name is 14 he's built a computer even

0:54:14.670,0:54:18.12,though he's he like in is he like

0:54:16.620,0:54:20.28,working in the decency I was he working

0:54:18.120,0:54:21.78,in me no I usually is a scientist but

0:54:20.280,0:54:27.90,it's not in the computer industry to

0:54:21.780,0:54:30.06,biologists so I'm fairly well through

0:54:27.900,0:54:32.22,the covers which would I'd like to cover

0:54:30.060,0:54:34.17,I do have my blunt questions at the end

0:54:32.220,0:54:36.03,so do you I mean are is there any sort

0:54:34.170,0:54:38.31,of overarching thing that you think has

0:54:36.030,0:54:40.20,changed with the advent of computers in

0:54:38.310,0:54:43.32,terms of writing I mean like do you see

0:54:40.200,0:54:46.11,like so like sort of maybe changing tone

0:54:43.320,0:54:50.28,a change in tenor a change in mmm ideas

0:54:46.110,0:54:52.37,well yeah I mean um well the fact that I

0:54:50.280,0:54:57.75,just recently wrote a poem that

0:54:52.370,0:55:00.51,references milady calm right and I could

0:54:57.750,0:55:02.45,if I can I could bring up that section

0:55:00.510,0:55:04.68,of it for you anyway because it's

0:55:02.450,0:55:06.62,certainly something that would not have

0:55:04.680,0:55:09.03,been written had there not been

0:55:06.620,0:55:12.36,computers it goes protect your identity

0:55:09.030,0:55:14.61,says my liege calm three times today is

0:55:12.360,0:55:17.31,if it knew something I may want to fly

0:55:14.610,0:55:20.91,cheap cruise in luxury by a walk-in tub

0:55:17.310,0:55:23.76,and burial insurance how they try to

0:55:20.910,0:55:26.10,sell you things um so yeah I mean I

0:55:23.760,0:55:27.93,think that that gets into the content of

0:55:26.100,0:55:33.03,the work and then there are groups of

0:55:27.930,0:55:35.01,poets who work in that realm kind of

0:55:33.030,0:55:37.32,specifically and almost exclusively like

0:55:35.010,0:55:40.80,the flarf poet for instance just do what

0:55:37.320,0:55:42.72,they call Google my name yeah or and and

0:55:40.800,0:55:46.20,also of course there are digital poets

0:55:42.720,0:55:48.53,there's digital poetry where people are

0:55:46.200,0:55:50.79,write poems especially for the computer

0:55:48.530,0:55:52.32,where the I don't know the words fall

0:55:50.790,0:55:54.78,off the screen at different rates and

0:55:52.320,0:55:56.58,such yeah do you do you do I mean if

0:55:54.780,0:55:57.30,you're going to like be reading poems or

0:55:56.580,0:55:58.56,for

0:55:57.300,0:56:00.54,reason do you find that you're reading

0:55:58.560,0:56:02.34,them a lot more on your screen than you

0:56:00.540,0:56:04.05,used to I mean I don't like to read on

0:56:02.340,0:56:06.42,the screen I mean I do read things on

0:56:04.050,0:56:08.85,the screen but if if I'm judging a

0:56:06.420,0:56:11.19,contest or something which I sometimes -

0:56:08.850,0:56:12.93,I asked for hard copies or if I get them

0:56:11.190,0:56:14.43,on the screen I print them because I

0:56:12.930,0:56:17.52,just don't like to read on the screen I

0:56:14.430,0:56:19.47,mean I feel I don't want to sit up there

0:56:17.520,0:56:28.40,at a hard chair I don't want to look at

0:56:19.470,0:56:32.87,that light you know thank you very much

0:56:28.400,0:56:32.87,all right this was painless yeah

