start,end,line
0:50:08.260,0:50:13.150,other things too but we did these two we
0:50:11.740,0:50:16.810,did the van Roosen we did the slipping
0:50:13.150,0:50:18.430,loose I mean and the so there's two
0:50:16.810,0:50:20.140,people that wanted to and say it was
0:50:18.430,0:50:21.520,really clear Cynthia was no first of it
0:50:20.140,0:50:24.220,you know we were gonna do this so we had
0:50:21.520,0:50:26.730,a lot of fun with cameras and slippy and
0:50:24.220,0:50:31.800,glimpse came because by
0:50:26.730,0:50:35.080,went to a talk on Catherine Bateson and
0:50:31.800,0:50:36.490,Paul Ryan was there showing some of
0:50:35.080,0:50:38.109,those videos mm-hmm
0:50:36.490,0:50:39.849,not the ones we actually ended up using
0:50:38.109,0:50:44.560,but some that are sort of similar yeah
0:50:39.849,0:50:46.330,other videos and I went up he used the
0:50:44.560,0:50:49.180,word crea which I'd never heard I would
0:50:46.330,0:50:51.940,have to ask him about it and I bought
0:50:49.180,0:50:54.119,his video mind earth mind thing okay and
0:50:51.940,0:50:57.550,I read through the book and there is a
0:50:54.119,0:50:59.380,diagram in it that's wrong and it turns
0:50:57.550,0:51:02.530,out that he and Cynthia are both
0:50:59.380,0:51:04.599,teaching at the middle school and I so
0:51:02.530,0:51:06.580,you know I don't you my said you know we
0:51:04.599,0:51:09.250,can fix this up for you we could make a
0:51:06.580,0:51:14.440,little program that'll make this right
0:51:09.250,0:51:17.589,yeah and and we'd love to use your some
0:51:14.440,0:51:20.500,of your so it was great with Kim that
0:51:17.589,0:51:21.970,came to his house and we've looked at
0:51:20.500,0:51:23.650,some of that although the one the
0:51:21.970,0:51:27.270,colored one the ones that I've used
0:51:23.650,0:51:31.359,yeah those are 10 of about 50 or so okay
0:51:27.270,0:51:33.520,and but a lot of things like I had to
0:51:31.359,0:51:36.730,become a lawyer and drop a kind of
0:51:33.520,0:51:41.290,contract for us stuff like that oh yeah
0:51:36.730,0:51:43.210,that's yeah and then at one point he
0:51:41.290,0:51:44.770,said yes you could use them and Cynthia
0:51:43.210,0:51:46.960,needed I'm in a certain form and he
0:51:44.770,0:51:48.609,wasn't really do processing him in this
0:51:46.960,0:51:50.530,digital form there was this one guy
0:51:48.609,0:51:51.430,working for him you know who was and all
0:51:50.530,0:51:53.290,that mm-hmm
0:51:51.430,0:51:54.849,and this guy close me up one night about
0:51:53.290,0:52:00.130,six o'clock it says which ones do you
0:51:54.849,0:52:01.869,want I'm the phone right yeah and so you
0:52:00.130,0:52:03.490,know you look at those other things it's
0:52:01.869,0:52:05.170,not the one with the water you can't see
0:52:03.490,0:52:07.720,the one that's green yes I know what you
0:52:05.170,0:52:09.790,know so I've often said that was the
0:52:07.720,0:52:10.290,most difficult linguistic job I've ever
0:52:09.790,0:52:13.230,had
0:52:10.290,0:52:17.190,do was to describe do you know without
0:52:13.230,0:52:20.450,any know without any yeah memory right
0:52:17.190,0:52:25.110,ten of these things from fifty that look
0:52:20.450,0:52:26.910,really yeah oh but then he loved it you
0:52:25.110,0:52:29.910,know he really loved at work and you
0:52:26.910,0:52:36.960,showed oh he died just recently in his
0:52:29.910,0:52:39.090,memorial yeah and he was a great guy and
0:52:36.960,0:52:42.300,so we were both we both had the
0:52:39.090,0:52:44.880,ecological and Cynthia's gone on to do a
0:52:42.300,0:52:50.060,lot of work educating people around the
0:52:44.880,0:52:53.790,she's part of Occupy okay this education
0:52:50.060,0:52:55.650,you know for the 99% kind of thing and
0:52:53.790,0:52:57.420,clearly these groups of students to
0:52:55.650,0:52:59.280,South America and so on so she doesn't
0:52:57.420,0:53:03.120,tempt him in that she also has a career
0:52:59.280,0:53:06.150,as a photographer hmm so I mean people
0:53:03.120,0:53:10.560,go off in these different directions
0:53:06.150,0:53:12.270,yeah yeah and then the thing was Nick is
0:53:10.560,0:53:13.830,that he had it sabbatical and he wanted
0:53:12.270,0:53:16.010,to do a lot of collaborations and he
0:53:13.830,0:53:18.180,came to me and never done it generator
0:53:16.010,0:53:20.550,generator was so different from anything
0:53:18.180,0:53:27.810,I've ever done right and I wasn't really
0:53:20.550,0:53:29.190,sure but he persuaded me and and so
0:53:27.810,0:53:30.900,there was a lot of letters a lot of do
0:53:29.190,0:53:32.250,you travel here I would travel that was
0:53:30.900,0:53:33.630,the hardest that wasn't like with
0:53:32.250,0:53:35.580,Cynthia she's in New York could just sit
0:53:33.630,0:53:37.500,down yeah or go visit or would just sit
0:53:35.580,0:53:39.720,down and do it right Nick was a little
0:53:37.500,0:53:42.750,harder to get together don't we did it
0:53:39.720,0:53:43.530,and then it's just super it was a lot of
0:53:42.750,0:53:46.920,interest in that
0:53:43.530,0:53:48.540,yeah I think there's been a lot of quick
0:53:46.920,0:53:50.329,you know critical work about it and
0:53:48.540,0:53:52.699,people who wanted to translate
0:53:50.329,0:53:54.469,and then we presented it Emily Dickinson
0:53:52.699,0:53:58.400,society when I didn't do it you know
0:53:54.469,0:54:03.160,they did their we did this subsequent
0:53:58.400,0:54:03.160,little generator called duals duets yeah
0:54:06.789,0:54:11.779,Ian's in New York too so we work you
0:54:09.439,0:54:13.339,know we've done a couple yeah done one
0:54:11.779,0:54:17.739,about libraries called house of trust
0:54:13.339,0:54:20.569,which is gonna be published in in volta
0:54:17.739,0:54:22.279,August great that's up though right you
0:54:20.569,0:54:23.809,can go to house of trusted see yeah yeah
0:54:22.279,0:54:26.059,have you seen it yeah yeah thanks so
0:54:23.809,0:54:33.319,committed this morning yeah it's got the
0:54:26.059,0:54:34.549,library it's so in these processes when
0:54:33.319,0:54:36.589,you're collaborating I mean do you have
0:54:34.549,0:54:37.729,the kind of traditional divisions
0:54:36.589,0:54:39.890,between your labor are you like
0:54:37.729,0:54:41.119,prewriting generating like you do in a
0:54:39.890,0:54:43.369,notebook and then you move to like a
0:54:41.119,0:54:45.529,place where you're kind of composing and
0:54:43.369,0:54:46.880,then revising and then finishing I mean
0:54:45.529,0:54:48.829,are there those stages or is it
0:54:46.880,0:54:51.049,different in some you know in some cases
0:54:48.829,0:54:53.179,the poem pre-existed so we know okay
0:54:51.049,0:54:55.819,working so you have a comment yeah well
0:54:53.179,0:54:58.429,we have that kind yes like that content
0:54:55.819,0:55:00.619,is good good it's very small compared to
0:54:58.429,0:55:02.479,how to design the interface right yeah
0:55:00.619,0:55:05.329,so I usually have revision just like
0:55:02.479,0:55:06.170,with the true north it's a vision that's
0:55:05.329,0:55:08.719,impossible
0:55:06.170,0:55:10.189,mm-hmm sort of an installation right so
0:55:08.719,0:55:13.130,at one point when I was at Georgia Tech
0:55:10.189,0:55:15.499,that the graduate student who was doing
0:55:13.130,0:55:17.709,the techno Poetry Festival with me we
0:55:15.499,0:55:20.900,really were gonna do it we looked into
0:55:17.709,0:55:23.420,you know we wanted it we wanted to have
0:55:20.900,0:55:24.949,the stars like sensors that came down
0:55:23.420,0:55:26.509,and you move among them when it released
0:55:24.949,0:55:28.729,the text and it would be mirrored it
0:55:26.509,0:55:34.279,would be water on the floor or on the
0:55:28.729,0:55:38.449,floor yeah so I would have a vision
0:55:34.279,0:55:40.099,about it and but there would be so it's
0:55:38.449,0:55:42.229,a learning process like with Nick it's
0:55:40.099,0:55:44.179,like so I want this ocean I want you to
0:55:42.229,0:55:44.849,fall off the ocean okay so we're okay so
0:55:44.179,0:55:46.319,we can make
0:55:44.849,0:55:49.680,Torres ativan or whatever I'm in other
0:55:46.319,0:55:52.499,words this it's a negotiation to find
0:55:49.680,0:55:56.009,out what you would do in the program to
0:55:52.499,0:55:58.349,have the effect of what you need top of
0:55:56.009,0:56:01.079,what you're envisioning yes yeah yeah
0:55:58.349,0:56:05.519,and then he's he's appalled himself yeah
0:56:01.079,0:56:09.930,and so the Lang and we both liked and by
0:56:05.519,0:56:12.239,chance had access to mm-hmm the lexicon
0:56:09.930,0:56:15.210,databases for both of those
0:56:12.239,0:56:17.309,oh yeah post digital humanities project
0:56:15.210,0:56:19.289,yeah yeah and we were looking through
0:56:17.309,0:56:23.069,what words are interesting what or not
0:56:19.289,0:56:25.140,and you know and then I'm in this just
0:56:23.069,0:56:27.089,generating the template phrases do you
0:56:25.140,0:56:28.410,know yeah I mean that was like so we
0:56:27.089,0:56:31.019,would talk about this and what they know
0:56:28.410,0:56:34.229,what do we want to put back and what
0:56:31.019,0:56:36.239,order do we want the words to be you
0:56:34.229,0:56:38.039,know ranged you know so alphabetic
0:56:36.239,0:56:40.380,mostly but fast-fish loosers because we
0:56:38.039,0:56:42.920,want them close together or at the end
0:56:40.380,0:56:46.109,do you know yes so it's this whole
0:56:42.920,0:56:48.960,understanding of the way you're doing
0:56:46.109,0:56:51.809,this right and then of course going on
0:56:48.960,0:56:54.329,from that the cut to fit the tools but
0:56:51.809,0:56:59.460,of course you know which was like a mega
0:56:54.329,0:57:01.469,piece yeah so getting into all those
0:56:59.460,0:57:04.229,questions was like a sort of a a
0:57:01.469,0:57:07.130,different thing and then and then I
0:57:04.229,0:57:09.809,wanted I mean he did it on Python Nick
0:57:07.130,0:57:11.789,pipes on first to kind of sketch it you
0:57:09.809,0:57:13.859,know okay then it was put into the he
0:57:11.789,0:57:15.479,didn't want NICUs you know if you see
0:57:13.859,0:57:17.400,his other generates it's not into color
0:57:15.479,0:57:20.960,he's not it right you know effort I had
0:57:17.400,0:57:20.960,a fight to get the blue
0:57:26.740,0:57:30.310,about the number of fish in the sea and
0:57:28.390,0:57:33.160,all that you know okay I don't get that
0:57:30.310,0:57:35.860,the blue thing but what do you learned
0:57:33.160,0:57:39.390,up I mean you learn so much from you
0:57:35.860,0:57:42.190,learn about each program and but as well
0:57:39.390,0:57:44.140,it's different sensibilities mm-hmm
0:57:42.190,0:57:45.640,thank you bring you yeah so Nixon I
0:57:44.140,0:57:48.910,think couldn't be more different in at
0:57:45.640,0:57:51.700,the same time I I we will always love
0:57:48.910,0:57:53.530,exactly the same things I mean their
0:57:51.700,0:57:55.480,mathematical their poetic their
0:57:53.530,0:57:57.970,structural they're the same things we'll
0:57:55.480,0:58:00.160,just and you know both the Cui's both
0:57:57.970,0:58:01.690,agree that it is not trivial whether or
0:58:00.160,0:58:05.470,not there's a hyphen between Moby and
0:58:01.690,0:58:07.600,Eric and do you know right you get far
0:58:05.470,0:58:10.810,enough away you say oh my god they're
0:58:07.600,0:58:13.570,like identical but then when you're
0:58:10.810,0:58:20.550,right there it's very very different now
0:58:13.570,0:58:22.390,yeah yeah no it's much more
0:58:20.550,0:58:24.640,opportunistic than what you're
0:58:22.390,0:58:26.200,suggesting okay it's like what do we
0:58:24.640,0:58:28.540,have access to what can we do in the
0:58:26.200,0:58:30.550,time we have yeah at that time that we
0:58:28.540,0:58:33.040,have to get together or how would this
0:58:30.550,0:58:35.170,work do you know so like the hole that
0:58:33.040,0:58:37.570,we both love Dickinson Melva do you know
0:58:35.170,0:58:40.090,me has just started up a generator what
0:58:37.570,0:58:42.880,what right yeah and then the duals duets
0:58:40.090,0:58:48.310,was there was a conference in yellow
0:58:42.880,0:58:49.660,conference and the name of the panel was
0:58:48.310,0:58:51.310,tools to answer something and it was
0:58:49.660,0:58:52.869,people didn't work collaboratively right
0:58:51.310,0:58:54.670,and so yeah we worked with and I was
0:58:52.869,0:58:57.040,like I was just aware of like all the
0:58:54.670,0:58:59.380,things that were different because with
0:58:57.040,0:59:00.880,Cynthia and Marjorie it was like it was
0:58:59.380,0:59:02.859,much more we're all doing the same
0:59:00.880,0:59:06.580,things so he went along right yeah much
0:59:02.859,0:59:08.830,more negotiation because generators yeah
0:59:06.580,0:59:09.809,so it was about the negotiations and
0:59:08.830,0:59:12.779,stuff like that but
0:59:09.809,0:59:15.359,had that thing and so I mean we did that
0:59:12.779,0:59:17.099,on the train and and over what do you
0:59:15.359,0:59:19.410,know just throwing those things in yeah
0:59:17.099,0:59:22.259,and I wanted it really realistic I
0:59:19.410,0:59:24.150,wanted you know some of the things that
0:59:22.259,0:59:26.160,actually do happen you know you run out
0:59:24.150,0:59:28.799,of time and you just you know that's the
0:59:26.160,0:59:31.859,reality of these collaborations yeah I
0:59:28.799,0:59:34.049,said you know it's not like some 10-year
0:59:31.859,0:59:37.579,project where you know every day I might
0:59:34.049,0:59:40.859,love that but it's not a medium it yeah
0:59:37.579,0:59:44.130,yeah and so and it's how much can you
0:59:40.859,0:59:47.069,get done in the time and like you hope
0:59:44.130,0:59:49.140,to god that you think of the right thing
0:59:47.069,0:59:53.670,at the moment that the person is able to
0:59:49.140,0:59:55.650,implement yeah you have this whole other
0:59:53.670,0:59:59.609,thing that's really important you didn't
0:59:55.650,1:00:00.900,skip your mind or whatever and talk to
0:59:59.609,1:00:03.029,some other people were brought into
1:00:00.900,1:00:05.279,those discussions to like the young man
1:00:03.029,1:00:07.049,who designed the cover for the spring
1:00:05.279,1:00:10.410,gonna edition and run you know so wait
1:00:07.049,1:00:13.739,so different aspects of do you know do
1:00:10.410,1:00:16.949,you know since I don't love social media
1:00:13.739,1:00:19.380,or whatever you know I definitely need
1:00:16.949,1:00:20.699,do from people who are using it as a way
1:00:19.380,1:00:23.819,it needs to be used
1:00:20.699,1:00:27.119,yeah you know need to be yeah how did
1:00:23.819,1:00:29.069,you develop your sort of sense of design
1:00:27.119,1:00:31.289,sense of what you could envision no no
1:00:29.069,1:00:33.089,you know what I'm I was really I wanted
1:00:31.289,1:00:35.459,to be do you want to be sort of a school
1:00:33.089,1:00:37.079,I think I did and I'm sure seen my
1:00:35.459,1:00:39.589,father build things and stuff all the
1:00:37.079,1:00:42.329,time was like it just was just more I
1:00:39.589,1:00:44.429,don't know and I don't know I don't know
1:00:42.329,1:00:46.709,that that why that would particularly
1:00:44.429,1:00:48.299,apply but I hope lots of people put
1:00:46.709,1:00:50.230,manuscripts together I mean if I see a
1:00:48.299,1:00:55.510,whole bunch of poems
1:00:50.230,1:00:57.520,I just you can some people do something
1:00:55.510,1:00:59.140,you have a sense for that great thing
1:00:57.520,1:01:01.180,and some other people I'm different you
1:00:59.140,1:01:03.849,know their their their sense their best
1:01:01.180,1:01:05.560,thing is at the palm level or at some
1:01:03.849,1:01:08.380,other level yeah critical level or
1:01:05.560,1:01:11.829,whatever yeah with the place that I seem
1:01:08.380,1:01:13.900,to operate pretty well is that putting
1:01:11.829,1:01:15.730,the structure together thing what do you
1:01:13.900,1:01:17.530,what do you see at that level I mean
1:01:15.730,1:01:22.810,what are you after you know it's just
1:01:17.530,1:01:24.640,like I see I see are there a here or
1:01:22.810,1:01:28.510,something as well you see something I
1:01:24.640,1:01:30.550,mean online it's often a visual thing
1:01:28.510,1:01:32.619,okay but in your manuscript it's like
1:01:30.550,1:01:34.150,this is leading tone like we need to how
1:01:32.619,1:01:36.730,we going to get in and what's gonna lead
1:01:34.150,1:01:38.560,to this and what and how and do not bore
1:01:36.730,1:01:40.119,me by putting this next to this because
1:01:38.560,1:01:47.109,I got you know anything that there's
1:01:40.119,1:01:49.060,like it's not an arc okay I mean it's
1:01:47.109,1:01:54.400,not like a theatrical you're not
1:01:49.060,1:01:57.130,thinking of like a dramatic part what is
1:01:54.400,1:01:59.020,what is this me well and I don't want it
1:01:57.130,1:02:01.260,any editor it's levering oppressor yeah
1:01:59.020,1:02:03.760,um
1:02:01.260,1:02:06.819,what does this mean just good really
1:02:03.760,1:02:08.980,about what does it really do better than
1:02:06.819,1:02:11.079,anything else I mean when you know at
1:02:08.980,1:02:14.530,the heart of it mm-hmm that has to come
1:02:11.079,1:02:19.270,out and so how do you introduce the
1:02:14.530,1:02:21.400,person to that the reader mm-hm and and
1:02:19.270,1:02:23.140,then how do you complicate it in an
1:02:21.400,1:02:25.210,interesting way do you know what do you
1:02:23.140,1:02:27.099,mean and how do you pace it so that the
1:02:25.210,1:02:31.210,person you know it's like a reading pace
1:02:27.099,1:02:33.819,right right now right and will there be
1:02:31.210,1:02:36.010,any use to divisions or will there be
1:02:33.819,1:02:37.569,used to the naming of divisions is that
1:02:36.010,1:02:40.339,what you know is there in order to
1:02:37.569,1:02:41.479,suppress that or is it you know
1:02:40.339,1:02:45.469,no it's just something about the
1:02:41.479,1:02:48.769,individuality of the work that will
1:02:45.469,1:02:50.239,suggest you know or will suggest this is
1:02:48.769,1:02:52.460,great but you know this thing just
1:02:50.239,1:02:54.769,doesn't go there and it always asks
1:02:52.460,1:02:57.950,people to send me you know like all the
1:02:54.769,1:03:00.079,outtakes too because often yeah you can
1:02:57.950,1:03:02.809,always do go there right you know any
1:03:00.079,1:03:05.089,raters and sometimes they took them out
1:03:02.809,1:03:09.920,because it was too close to the bone or
1:03:05.089,1:03:11.420,they you know yeah um when you're when
1:03:09.920,1:03:13.999,you're working on let's say you're at
1:03:11.420,1:03:17.180,your own poem like an individual poem I
1:03:13.999,1:03:19.489,mean what are you revising towards a
1:03:17.180,1:03:21.140,sound and that way - are you do you hear
1:03:19.489,1:03:23.150,totally don't know if I realize towards
1:03:21.140,1:03:28.390,them but I certainly read it out loud I
1:03:23.150,1:03:34.009,mean I certainly it's certainly not just
1:03:28.390,1:03:35.930,a visual yeah it's not and it may be
1:03:34.009,1:03:38.329,conceptual but it's not conceptual
1:03:35.930,1:03:42.019,without reference moving to the other
1:03:38.329,1:03:44.509,sensory modalities so for sure it has to
1:03:42.019,1:03:47.719,read right yeah in my mouth in your
1:03:44.509,1:03:49.969,mouth and had that been like the case
1:03:47.719,1:03:52.849,ever since you started now yeah I think
1:03:49.969,1:03:59.269,so I mean I nursery rhymes it yeah right
1:03:52.849,1:04:00.950,so it's always I think so yeah well then
1:03:59.269,1:04:03.710,something like like the red version
1:04:00.950,1:04:05.869,which is indexical right and in its and
1:04:03.710,1:04:07.819,I mean like how did you if it's indexed
1:04:05.869,1:04:09.799,I mean like what how is that is that how
1:04:07.819,1:04:15.049,did you put your stamp on that you know
1:04:09.799,1:04:16.950,it's like uh when I was first reading
1:04:15.049,1:04:19.770,see mother I was very
1:04:16.950,1:04:20.930,about the way people responded to her
1:04:19.770,1:04:24.270,yeah
1:04:20.930,1:04:25.890,because either they couldn't stand her
1:04:24.270,1:04:27.420,religious site or they couldn't stand
1:04:25.890,1:04:29.670,her political side and you would name
1:04:27.420,1:04:34.500,the other one as right whatever you know
1:04:29.670,1:04:36.990,no one would see her as like one person
1:04:34.500,1:04:39.120,that one person could have these sides
1:04:36.990,1:04:43.980,and do you know that her she could come
1:04:39.120,1:04:46.500,from that and so and I read the visions
1:04:43.980,1:04:48.870,of Simone Mashhad Brecht play you know I
1:04:46.500,1:04:50.280,think is the best work that's been done
1:04:48.870,1:04:52.260,about her is your picture work there are
1:04:50.280,1:04:54.480,some other plays and things about her
1:04:52.260,1:04:57.930,and stuff that I thought were unbearably
1:04:54.480,1:04:59.730,reductionistic yeah so I did not want
1:04:57.930,1:05:04.230,that and so from that point of view I
1:04:59.730,1:05:06.180,wanted a lot of materials I wanted you
1:05:04.230,1:05:07.830,know document some documentary materials
1:05:06.180,1:05:13.920,I wanted to cover certain things you
1:05:07.830,1:05:15.780,have to use her language so the they
1:05:13.920,1:05:18.810,pretty much stuff was named the way it
1:05:15.780,1:05:20.450,was but then from that point of view how
1:05:18.810,1:05:23.130,are you gonna put them together mm-hmm
1:05:20.450,1:05:25.440,it was exactly the fact that there was
1:05:23.130,1:05:27.090,so many people quite so many different
1:05:25.440,1:05:33.570,takes on it you know yeah
1:05:27.090,1:05:36.150,so I yes it's almost indexical because
1:05:33.570,1:05:38.430,and this was a consideration wherever he
1:05:36.150,1:05:42.360,started I wanted you to be able to start
1:05:38.430,1:05:44.610,anywhere mm-hmm and the poems are
1:05:42.360,1:05:47.040,written that way so that so that like if
1:05:44.610,1:05:48.210,her brother is named I mean it's not no
1:05:47.040,1:05:50.160,matter where you start you'll know it's
1:05:48.210,1:05:52.200,her brother in some way I mean things
1:05:50.160,1:05:56.180,are dropped in you yeah it makes sense
1:05:52.200,1:05:58.860,of it yeah have a different impression
1:05:56.180,1:06:02.090,mmm depending on where you stir yes and
1:05:58.860,1:06:04.530,that was part of the point right mm-hmm
1:06:02.090,1:06:07.410,though I think most people will read it
1:06:04.530,1:06:09.740,straight through you know yeah but part
1:06:07.410,1:06:12.450,of the point was like it's just
1:06:09.740,1:06:13.980,impossible the number and again this is
1:06:12.450,1:06:15.580,seeing things in the round sort of do
1:06:13.980,1:06:17.530,you know yeah they reading
1:06:15.580,1:06:19.630,or you have people were supposedly
1:06:17.530,1:06:22.270,sympathetic like Robert Coles you know
1:06:19.630,1:06:24.250,which in his own way was just most
1:06:22.270,1:06:26.890,productive of all right now right and
1:06:24.250,1:06:28.570,it's like and then so then it was
1:06:26.890,1:06:31.000,interesting to me that the Italian woman
1:06:28.570,1:06:33.970,went head up by her biography with so
1:06:31.000,1:06:35.230,much less reductive the Italian woman
1:06:33.970,1:06:38.560,psychiatrists Oh
1:06:35.230,1:06:40.570,Coles okay I'm sorry and so it's like
1:06:38.560,1:06:42.580,how is it is it the way a woman reads it
1:06:40.570,1:06:44.440,is it the way you know if you coming
1:06:42.580,1:06:46.180,from the political side if you're coming
1:06:44.440,1:06:47.920,from the religious all these people have
1:06:46.180,1:06:52.030,so many too many irons in the fire right
1:06:47.920,1:06:54.250,so I wanted to you know tell it the way
1:06:52.030,1:06:56.950,I read it from the thoughtfulness I kind
1:06:54.250,1:06:58.990,of keep it but accurate as far as I was
1:06:56.950,1:07:04.170,a book that I mean he makes stuff up
1:06:58.990,1:07:06.550,yeah um and in fact after I done in the
1:07:04.170,1:07:08.470,year year-and-a-half whatever putting it
1:07:06.550,1:07:10.030,together and I stopped reading about her
1:07:08.470,1:07:13.050,you know no Mike
1:07:10.030,1:07:15.310,somebody's gonna publish some book that
1:07:13.050,1:07:16.930,completely overturns this whole thing
1:07:15.310,1:07:18.820,you know they're lined out that whatever
1:07:16.930,1:07:21.130,it is said that write an important that
1:07:18.820,1:07:22.630,didn't happen actually but um but I
1:07:21.130,1:07:23.710,didn't have that worried for a while you
1:07:22.630,1:07:25.870,know that go out and read all these
1:07:23.710,1:07:28.060,other books you know anything so and I
1:07:25.870,1:07:30.370,didn't feel that was it's bad but but
1:07:28.060,1:07:31.600,what I also realize this like I could
1:07:30.370,1:07:34.240,get out of a lot of things but I
1:07:31.600,1:07:37.960,couldn't really get a good thinking
1:07:34.240,1:07:40.120,so that you more on that in losing women
1:07:37.960,1:07:42.190,you are that that stuff where you trying
1:07:40.120,1:07:44.080,to talk about some of her the Incans in
1:07:42.190,1:07:48.700,a long line of people trying to think in
1:07:44.080,1:07:50.890,in odd ways you know yeah so that was
1:07:48.700,1:07:52.690,return return to that but yeah that
1:07:50.890,1:07:57.010,indexical thing there in that sense that
1:07:52.690,1:08:00.550,that the book had come out of reaction
1:07:57.010,1:08:03.910,to this polarized yeah assessment yeah
1:08:00.550,1:08:06.610,you know right if if you had at that
1:08:03.910,1:08:08.290,time already taking the class with with
1:08:06.610,1:08:09.420,the Katherine Hayles head would you do
1:08:08.290,1:08:12.430,you think you would have tried to
1:08:09.420,1:08:15.680,represent that in a digital fashion well
1:08:12.430,1:08:17.390,possibly yeah I do there's
1:08:15.680,1:08:20.600,little essay called seven-league boots
1:08:17.390,1:08:21.319,mm-hmm where I talk which is a hypertext
1:08:20.600,1:08:24.529,essay
1:08:21.319,1:08:28.150,Oh long ago and and she's in there she's
1:08:24.529,1:08:28.150,quoted in there in a way uh-huh
1:08:28.420,1:08:31.839,possibly yeah
1:08:32.980,1:08:38.080,and that she just been an interest of
1:08:34.900,1:08:46.600,years for most of your adult life funny
1:08:38.080,1:08:49.360,because I was in I know if any there was
1:08:46.600,1:08:52.480,a this book store in midtown wonderful
1:08:49.360,1:08:54.760,books I might add now go on and I was in
1:08:52.480,1:09:01.110,the philosophy section or something I
1:08:54.760,1:09:01.110,mean looking at it all brown gray books
1:09:03.750,1:09:11.260,pink book so I took this one pink book
1:09:08.440,1:09:14.020,which turned out to be a biography of
1:09:11.260,1:09:15.400,her and that's how I got started and
1:09:14.020,1:09:17.080,then it turned out that at Sarah
1:09:15.400,1:09:18.460,Lawrence we had most of her work because
1:09:17.080,1:09:20.020,there was a man there who was teaching
1:09:18.460,1:09:22.750,her I didn't know at the time I remember
1:09:20.020,1:09:24.820,ever I just loved the way she wrote she
1:09:22.750,1:09:27.310,has a woman who knew her own mind yes
1:09:24.820,1:09:29.590,she wrote with an authority and I was
1:09:27.310,1:09:31.060,really tired of well I mean there would
1:09:29.590,1:09:32.290,be these things oh yeah for a woman
1:09:31.060,1:09:33.670,she's sort of a good flood I mean you
1:09:32.290,1:09:35.560,know there was this was the whole top
1:09:33.670,1:09:40.420,rate of the seventies and eighties it
1:09:35.560,1:09:44.860,could not women's minds we're not well
1:09:40.420,1:09:47.230,respected and I just I loved the way she
1:09:44.860,1:09:49.450,wrote do you know I had a lot of trouble
1:09:47.230,1:09:51.250,I mean she again she let the software
1:09:49.450,1:09:52.990,pass through all these things she was
1:09:51.250,1:09:55.120,doing this political stuff the factory
1:09:52.990,1:09:56.530,work and all that oh yeah at the end of
1:09:55.120,1:09:58.390,her life and her notebooks which I think
1:09:56.530,1:10:00.250,it's totally unfair you know I mean we
1:09:58.390,1:10:01.840,judge her on basis of her student notes
1:10:00.250,1:10:03.730,and notebooks that were never published
1:10:01.840,1:10:05.350,and notebooks that didn't include all
1:10:03.730,1:10:09.430,the mathematics and stuff she put in
1:10:05.350,1:10:10.930,there yeah so um but you know when she
1:10:09.430,1:10:14.320,started going into folklore and stuff
1:10:10.930,1:10:16.600,like that I mean it's too far right but
1:10:14.320,1:10:17.590,then you know then I eventually caught
1:10:16.600,1:10:22.060,up with her
1:10:17.590,1:10:23.290,yeah but no I just still just riveted I
1:10:22.060,1:10:25.570,mean the way she writes is just
1:10:23.290,1:10:27.910,everything to me yeah and I was just
1:10:25.570,1:10:29.470,angry that people couldn't see it I just
1:10:27.910,1:10:31.840,thought the points of view that were
1:10:29.470,1:10:36.070,brought to criticize her were just not
1:10:31.840,1:10:37.630,adequate to what she was and so they
1:10:36.070,1:10:41.800,just kind of made me mad you know
1:10:37.630,1:10:50.500,so it's anger one of the common lessons
1:10:41.800,1:10:52.990,from what you write right right loved it
1:10:50.500,1:10:54.940,so much I mean I really admired it so
1:10:52.990,1:10:59.760,much you know then it just didn't seem
1:10:54.940,1:11:03.340,fair and it just didn't see anything
1:10:59.760,1:11:05.050,yeah anyway though a lot of people took
1:11:03.340,1:11:08.650,a lot of people have told me that that's
1:11:05.050,1:11:10.690,helped them write biographical or life
1:11:08.650,1:11:13.570,remember things do you know as a way to
1:11:10.690,1:11:16.150,do that yeah they sort of you know that
1:11:13.570,1:11:18.310,I was struck by how contemporary it
1:11:16.150,1:11:19.360,seemed when I you know what in preparing
1:11:18.310,1:11:21.640,for this just reading it and thinking
1:11:19.360,1:11:23.910,about all the like in the last decade
1:11:21.640,1:11:27.910,all the kind of you know focused
1:11:23.910,1:11:29.680,thematic books yeah and documentary in
1:11:27.910,1:11:31.150,the with poetry of witness and all that
1:11:29.680,1:11:40.240,no she's like this is me this is all
1:11:31.150,1:11:42.790
1993 as I expected you've totally blown
1:11:40.240,1:11:43.770,up all my questions but it's good it's
1:11:42.790,1:11:47.350,good
1:11:43.770,1:11:49.840,but I do I do want to get a little bit
1:11:47.350,1:11:52.870,more at the revision and sort of kind of
1:11:49.840,1:11:55.810,like it's true in the prewriting and
1:11:52.870,1:12:00.190,revision process for you of your of your
1:11:55.810,1:12:02.500,nan okay well that's you know I don't
1:12:00.190,1:12:05.350,even know what that is I guess I guess
1:12:02.500,1:12:06.970,like the compositional mode like so when
1:12:05.350,1:12:09.160,you sit down with your notebooks I would
1:12:06.970,1:12:15.970,consider that sort of yeah yeah what is
1:12:09.160,1:12:17.250,not okay this might say 14 May 2013
1:12:15.970,1:12:20.550,uh-huh
1:12:17.250,1:12:23.490,maybe 20 May 2014
