start,end,line
0:55:28.590,0:55:36.78,trouble to write it yeah and post it and

0:55:32.070,0:55:39.42,you know you 32 cents or whatever it was

0:55:36.780,0:55:41.88,whatever a letter cost to send before I

0:55:39.420,0:55:45.74,started doing this and then I have it

0:55:41.880,0:55:49.44,then I have a friend who's a lifer and

0:55:45.740,0:55:52.38,he doesn't have a computer so so it's

0:55:49.440,0:55:57.08,with Robbie that I correspond you know

0:55:52.380,0:55:59.70,by by snail mail yeah and you're those

0:55:57.080,0:56:01.35,those feel different now I mean might it

0:55:59.700,0:56:02.82,be sort of a more of a difficult thing

0:56:01.350,0:56:06.09,to get up to write together

0:56:02.820,0:56:08.22,yes it is and and I wind up writing it

0:56:06.090,0:56:09.45,here and printing it out and signing it

0:56:08.220,0:56:12.24,and putting it in the mail

0:56:09.450,0:56:20.25,yeah yeah and then his letters to me are

0:56:12.240,0:56:23.18,all in longhand okay I guess and then in

0:56:20.250,0:56:26.91,keeping with this latest work when you

0:56:23.180,0:56:29.37,went back to revise the poems they did

0:56:26.910,0:56:31.23,that was fairly similar process to I

0:56:29.370,0:56:34.89,mean I think it was exactly that time

0:56:31.230,0:56:38.46,yeah and then kind of the general

0:56:34.890,0:56:42.42,question about your revision process and

0:56:38.460,0:56:44.82,this is one is accountable and this is a

0:56:42.420,0:56:47.94,little bit repetitive but are they so

0:56:44.820,0:56:50.34,are the revisions driven by sound by

0:56:47.940,0:56:52.32,meaning machine by structure are these

0:56:50.340,0:56:56.58,all kind of intertwining I think they

0:56:52.320,0:56:59.16,are okay and it's you know it has to be

0:56:56.580,0:57:00.24,it just has to be what can your ear bear

0:56:59.160,0:57:03.81,hear you know

0:57:00.240,0:57:06.36,yeah and and and if it can bear it is it

0:57:03.810,0:57:07.65,saying what it has to be saying so

0:57:06.360,0:57:10.20,that's kind of step one and step two

0:57:07.650,0:57:12.72,yeah for yeah and and they're probably

0:57:10.200,0:57:15.12,inseparable right right

0:57:12.720,0:57:18.29,do other people play a process in your

0:57:15.120,0:57:18.29,revisions or your working

0:57:19.700,0:57:28.53,yes they do I'll send them draft and get

0:57:26.550,0:57:37.68,responses from them that are almost

0:57:28.530,0:57:43.89,always helped and and they're helpful in

0:57:37.680,0:57:46.65,terms of in terms less of my being able

0:57:43.890,0:57:52.26,to meet what they might have preferred

0:57:46.650,0:57:55.77,to having what they've said to me help

0:57:52.260,0:57:58.92,me prefer what happens once I've made

0:57:55.770,0:58:00.18,the revisions and oh and are those have

0:57:58.920,0:58:03.41,those people stayed the same throughout

0:58:00.180,0:58:03.41,the career they've changed

0:58:07.340,0:58:15.78,yeah it's it's there have been a couple

0:58:12.410,0:58:17.09,who were new in the last four or five

0:58:15.780,0:58:20.45,years on this

0:58:17.090,0:58:22.91,on this most recent book ya colleagues

0:58:20.450,0:58:24.89,and and we'll how will that process work

0:58:22.910,0:58:27.59,will you now like email them to section

0:58:24.890,0:58:29.99,and whereas before you might send them a

0:58:27.590,0:58:32.36,letter with the section or yeah it's

0:58:29.990,0:58:36.74,easier yeah this makes it a lot easier

0:58:32.360,0:58:40.04,to do and and then of course I get I get

0:58:36.740,0:58:46.34,work from from from people in the storm

0:58:40.040,0:58:49.49,- yeah and I like I like that and I've

0:58:46.340,0:58:52.91,liked it in I mean I haven't taught now

0:58:49.490,0:58:58.10,for a year and a half but but I've I've

0:58:52.910,0:59:01.28,really liked the way the computer makes

0:58:58.100,0:59:03.32,it possible to read any eight poems that

0:59:01.280,0:59:06.65,I've gotten from students just to give

0:59:03.320,0:59:10.28,them a sense of how I hear what they're

0:59:06.650,0:59:12.86,doing with the line it's been it's been

0:59:10.280,0:59:16.88,helped though it's been helped to me I

0:59:12.860,0:59:21.08,haven't seen much evidence that it means

0:59:16.880,0:59:21.92,anything I tell you selected it's a

0:59:21.080,0:59:23.81,valuable lesson

0:59:21.920,0:59:30.29,oh good thank you or you may be the only

0:59:23.810,0:59:37.28,one sometimes it difficult interesting

0:59:30.290,0:59:41.07,to learn but excessively valuable and

0:59:37.280,0:59:43.68,okay let me look at this room

0:59:41.070,0:59:44.28,if you want to take a break I'm fine

0:59:43.680,0:59:53.40,okay

0:59:44.280,0:59:55.41,91 take a break so how did you keep

0:59:53.400,0:59:57.48,track of all these things I mean I guess

0:59:55.410,1:00:01.16,with the computer experiment you have

0:59:57.480,1:00:04.26,one file with all of them in it yes okay

1:00:01.160,1:00:05.97,and then before that we're there where

1:00:04.260,1:00:09.03,you did you just have them in a binder

1:00:05.970,1:00:11.90,or just loose pages probably with it

1:00:09.030,1:00:15.78,with a clip probably okay and with that

1:00:11.900,1:00:17.24,as you got the manuscript more towards

1:00:15.780,1:00:21.36,what you wanted that just grow bigger

1:00:17.240,1:00:23.94,now it severely easy going to be done

1:00:21.360,1:00:25.35,yeah okay so there wasn't like some of

1:00:23.940,1:00:26.40,the other riders have had you know they

1:00:25.350,1:00:27.75,have their stress or no clothes they

1:00:26.400,1:00:29.55,have a kind of like process where they

1:00:27.750,1:00:31.92,move from notebook to this to this and I

1:00:29.550,1:00:34.56,wasn't know that part of the writing was

1:00:31.920,1:00:36.63,never that no and those and those files

1:00:34.560,1:00:38.46,in that sort of the ephemeral is never

1:00:36.630,1:00:42.06,it doesn't seem that it was that dear to

1:00:38.460,1:00:43.77,you know and it's still not know okay um

1:00:42.060,1:00:46.86,do you know have you ever thought about

1:00:43.770,1:00:48.21,why all I care about is the product

1:00:46.860,1:00:50.19,that's all I care about

1:00:48.210,1:00:53.49,and when do you and what do you consider

1:00:50.190,1:00:56.03,the product the poem that I can't make

1:00:53.490,1:00:56.03,any better

1:00:59.190,1:01:05.88,if you I guess and so in the same way

1:01:04.440,1:01:08.43,that the computer how do you feel about

1:01:05.880,1:01:09.90,the computer files you like try to you

1:01:08.430,1:01:11.46,have much sort of sense of like trying

1:01:09.900,1:01:13.32,to maintain them and keep them or they

1:01:11.460,1:01:19.73,just sort of mean getting it to that

1:01:13.320,1:01:24.60,point they're there the work in progress

1:01:19.730,1:01:28.29,at at the most recent stage yeah if I'm

1:01:24.600,1:01:32.85,going to get on an airplane I'll I'll

1:01:28.290,1:01:35.13,send I'll send what I've got on the book

1:01:32.850,1:01:38.49,as a whole to a couple of people okay

1:01:35.130,1:01:39.00,and you know they'll understand why I

1:01:38.490,1:01:42.96,did it

1:01:39.000,1:01:46.68,yeah you know so and that would be that

1:01:42.960,1:01:49.41,would be one of the one of the later

1:01:46.680,1:01:51.42,things that I would do before we got on

1:01:49.410,1:01:56.40,the car to take us to the airport yeah

1:01:51.420,1:02:00.51,so it's egomaniacal

1:01:56.400,1:02:05.25,you know and it's way yeah but it's also

1:02:00.510,1:02:08.91,work it's my work yeah and then I guess

1:02:05.250,1:02:11.52,so the product upon that where does it

1:02:08.910,1:02:13.56,exist is it in the book is it in just a

1:02:11.520,1:02:15.18,printed out page is it I mean I know you

1:02:13.560,1:02:18.90,I know you're a very strong you know

1:02:15.180,1:02:20.67,phone enough of the oral poems I guess

1:02:18.900,1:02:23.70,that's that's sort of a larger question

1:02:20.670,1:02:27.15,but where is it I guess it's in the book

1:02:23.700,1:02:30.78,in the book yeah yeah and I would want I

1:02:27.150,1:02:36.18,would want form which in my case is of a

1:02:30.780,1:02:42.71,line and the stanza I would want form to

1:02:36.180,1:02:46.61,instruct a reader of that book on how I

1:02:42.710,1:02:52.20,hear the phrases in the sentences great

1:02:46.610,1:02:54.99,great do you ever record yourself doing

1:02:52.200,1:02:56.46,interviewer that like recorded yourself

1:02:54.990,1:03:00.99,reading a book or has ever anybody ever

1:02:56.460,1:03:05.25,asked you to do that I did read somebody

1:03:00.990,1:03:07.18,recorded all of capacity Matt Nelson did

1:03:05.250,1:03:12.17,it

1:03:07.180,1:03:14.71,some years ago I did I did I was asked

1:03:12.170,1:03:20.59,to do some for the for one of those New

1:03:14.719,1:03:22.57,York yeah Society Poetry Society or I

1:03:20.599,1:03:25.70,can't remember what the others are but I

1:03:22.579,1:03:29.15,did I have recorded some things I'd like

1:03:25.700,1:03:31.99,doing it but it's been it's only been

1:03:29.150,1:03:38.34,when somebody's asked me for a recording

1:03:31.999,1:03:38.34,okay I think that would be as valuable

1:03:41.380,1:03:44.66,we've got we actually kind of

1:03:43.309,1:03:47.89,organically answered a lot of the

1:03:44.660,1:03:47.89,questions I have so that's nice

1:03:57.240,1:04:04.24,this is little off-topic but defeat has

1:04:01.870,1:04:06.28,the internet changed the way that you do

1:04:04.240,1:04:07.54,any of this process has the kind of

1:04:06.280,1:04:09.85,availability of all this extra

1:04:07.540,1:04:13.57,information allows you to maybe find

1:04:09.850,1:04:15.85,books or find ideas or research online

1:04:13.570,1:04:20.82,in a way that changed anything for your

1:04:15.850,1:04:24.10,writing I'm so bad at this that that

1:04:20.820,1:04:26.65,Amazon's been like about the only

1:04:24.100,1:04:29.77,resource that I've okay that I've been

1:04:26.650,1:04:32.50,helped by I'm sure there's a lot cells

1:04:29.770,1:04:36.70,there but it hasn't it hasn't served me

1:04:32.500,1:04:40.48,I'll Google some things but not much not

1:04:36.700,1:04:42.01,much and you have I mean why do you feel

1:04:40.480,1:04:45.19,like you're bad at it I guess it's a

1:04:42.010,1:04:46.81,question is it just something but it's

1:04:45.190,1:04:48.43,something that I mean is it something

1:04:46.810,1:04:51.04,you feel like kind of naturally

1:04:48.430,1:04:55.87,inherently bad at yes I feel naturally

1:04:51.040,1:04:57.19,inherently bad and in the time that

1:04:55.870,1:04:59.53,you've sort of attempted to teach

1:04:57.190,1:05:00.73,yourself it's just not something that's

1:04:59.530,1:05:04.24,come naturally and not something that

1:05:00.730,1:05:06.28,you I guess needed it's not I think yeah

1:05:04.240,1:05:11.11,I think if I if I had needed it more I

1:05:06.280,1:05:13.33,probably would have availed myself of it

1:05:11.110,1:05:15.52,more and taught myself how to do it and

1:05:13.330,1:05:25.45,I guess yeah I guess I haven't felt a

1:05:15.520,1:05:28.30,need of it yeah and just and just for

1:05:25.450,1:05:30.64,again you're like where where's your

1:05:28.300,1:05:32.08,files and folders kind of reside on your

1:05:30.640,1:05:34.03,computer are they do you have like a

1:05:32.080,1:05:36.07,folder for that book with all the drafts

1:05:34.030,1:05:38.38,or is it just one document just one

1:05:36.070,1:05:40.24,document so it's the most recent it's

1:05:38.380,1:05:42.49,the most recent okay and that's how it

1:05:40.240,1:05:44.83,works for almost everything yes okay and

1:05:42.490,1:05:47.23,and I think that would be related to

1:05:44.830,1:05:49.42,what you probably remember is that you

1:05:47.230,1:05:52.57,know if I'm if I'm seeing students

1:05:49.420,1:05:55.15,revisions I'm interested in and the one

1:05:52.570,1:05:56.86,that they feel is the strongest and I'm

1:05:55.150,1:06:00.37,not going to compare it to earlier

1:05:56.860,1:06:02.56,things you know I'm just I I want I want

1:06:00.370,1:06:04.72,them to be making that call and that's

1:06:02.560,1:06:07.29,what I want them to hear from me back

1:06:04.720,1:06:09.54,about right great

1:06:07.290,1:06:11.04,how do you mean and you sort of spoke

1:06:09.540,1:06:13.36,about this in here and describing

1:06:11.040,1:06:16.50,earlier practices I mean how did you

1:06:13.369,1:06:22.20,learn how did you get that acumen in

1:06:16.500,1:06:25.40,sort of being able to tell hi I don't

1:06:22.200,1:06:28.83,know I mean I listening to a lot of

1:06:25.400,1:06:30.42,great great music I think I mean I that

1:06:28.830,1:06:31.49,would that would make more sense to me

1:06:30.420,1:06:34.80,than anything else

1:06:31.490,1:06:36.63,okay and what I mean what was the is

1:06:34.800,1:06:38.94,there a bridge in their progression of

1:06:36.630,1:06:44.10,music did you look at can you talk a

1:06:38.940,1:06:53.58,little bit about that I I think I was

1:06:44.100,1:06:57.57,helped immeasurably by what I listen to

1:06:53.580,1:07:01.56,when I was 12 and 13 and just just in a

1:06:57.570,1:07:09.21,really bad way and that was that was

1:07:01.560,1:07:12.72,first jazz from the early 50s that got

1:07:09.210,1:07:19.73,that got to be more and more exclusively

1:07:12.720,1:07:24.89,black jazz and or black musicians and

1:07:19.730,1:07:27.86,and that got me through high school and

1:07:24.890,1:07:31.38,then and then I had other things to do

1:07:27.869,1:07:36.93,once I went to college yeah and and it

1:07:31.380,1:07:39.11,kind of was suspended pretty much all

1:07:36.930,1:07:41.70,the way through my undergraduate work

1:07:39.119,1:07:48.57,and my graduate work and then came back

1:07:41.700,1:07:55.53,once I had the job here and and so in

1:07:48.570,1:08:01.02,the late 60s it was you know it was it

1:07:55.530,1:08:04.10,was the popular music rock mostly and

1:08:01.020,1:08:07.50,and the stones and Hendrix were kind of

1:08:04.109,1:08:09.35,at the top of that list and then Hendrix

1:08:07.500,1:08:12.57,was dead and the stones weren't what

1:08:09.359,1:08:17.25,they had been and at that point there

1:08:12.570,1:08:22.17,was you know I had I had a need for

1:08:17.250,1:08:24.06,for music that got to me and and there

1:08:22.179,1:08:29.03,wasn't any more of it coming either from

1:08:24.069,1:08:31.31,jazz or from rock and so then I I

1:08:29.039,1:08:35.85,started learning classical you know

1:08:31.319,1:08:40.23,learning the literature of classical

1:08:35.859,1:08:49.11,music and and and it's it's had hold of

1:08:40.239,1:08:54.09,me since November of 1973 and and you

1:08:49.119,1:08:58.02,know I I feel that it strained my ear to

1:08:54.099,1:09:01.92,be what it is yeah I don't know how it's

1:08:58.029,1:09:03.88,done that but but it's been elemental to

1:09:01.929,1:09:05.50,me did you did you take any formal

1:09:03.880,1:09:07.92,non-case abuse you know you just

1:09:05.500,1:09:09.78,listening just listen and where would

1:09:07.929,1:09:11.50,you find how would you move how would

1:09:09.789,1:09:14.25,you find new things why would you focus

1:09:11.500,1:09:16.92,or progress from you know from composers

1:09:14.259,1:09:22.15,and from artists both so going at it

1:09:16.929,1:09:25.42,both ways yeah and have there been

1:09:22.150,1:09:27.46,particular composers that or artists at

1:09:25.420,1:09:30.25,times that you listen to more I mean is

1:09:27.460,1:09:31.75,there does it move forward or that's

1:09:30.250,1:09:37.32,been Mahler and baekeland

1:09:31.750,1:09:45.25,at the top and and then and then Brahms

1:09:37.329,1:09:48.25,and Bach and loads of others but but but

1:09:45.250,1:09:48.75,Mahler and Beethoven most of all and you

1:09:48.250,1:09:50.10,based

1:09:48.759,1:09:55.11,I mean you based one of your stand egg

1:09:50.109,1:09:56.88,forms on on the well it was Shirin Berg

1:09:55.119,1:10:00.25,who might whom I'm not that crazy about

1:09:56.889,1:10:05.28,but the twelve-tone system suggested to

1:10:00.250,1:10:08.38,me a stands a ik progression in which if

1:10:05.289,1:10:11.13,I got as I've had in the in the two most

1:10:08.380,1:10:15.19,recent books one two three four and five

1:10:11.139,1:10:18.42,line stanzas the twelve tone system in

1:10:15.190,1:10:21.63,which he would not come back to a note

1:10:18.429,1:10:26.34,until he had used the other eleven bring

1:10:21.639,1:10:30.91,the scale suggested to me a form in

1:10:26.349,1:10:36.57,which in which I would not

1:10:30.910,1:10:41.19,I would not interrupt the progression of

1:10:36.570,1:10:45.61,one-two-three-four-five until I'd

1:10:41.199,1:10:49.27,exhausted all of those five and then I

1:10:45.610,1:10:51.92,would begin the next sequence with

1:10:49.270,1:10:57.01,another number and try to have that

1:10:51.929,1:10:59.56,second sequence be as varied from the

1:10:57.010,1:11:02.73,first as I could be and continue that

1:10:59.560,1:11:04.87,all the way through and that's not to

1:11:02.739,1:11:08.05,say that I wouldn't wind up having a

1:11:04.870,1:11:10.17,three two one four five sequence

1:11:08.050,1:11:12.04,somewhere else in the poem but I'd want

1:11:10.179,1:11:20.02,it to be removed by several other

1:11:12.040,1:11:22.36,sequences so so variety is is one of the

1:11:20.020,1:11:24.52,models but that was the that that was

1:11:22.360,1:11:26.94,the form and that was and how did you

1:11:24.520,1:11:28.48,did you pick that up by listening or was

1:11:26.949,1:11:31.09,that from reading I mean are you reading

1:11:28.480,1:11:34.33,about it as well no I mean I just I just

1:11:31.090,1:11:36.01,knew what the twelve tone system was and

1:11:34.330,1:11:37.78,you know more about it than that you

1:11:36.010,1:11:40.30,know it's it's just like one sentence

1:11:37.780,1:11:42.69,thing yeah and so that suggested itself

1:11:40.300,1:11:44.71,to me and I began it with a poem I wrote

1:11:42.699,1:11:47.73,about Greenland called the world at

1:11:44.710,1:11:50.02,large and there I was working with one

1:11:47.739,1:11:53.02,two three and four I stopped at four

1:11:50.020,1:11:56.23,there's and then and then the next the

1:11:53.020,1:11:59.94,next time I I was into capacity into

1:11:56.230,1:12:03.40,that book then I I added a 5-line stanza

1:11:59.949,1:12:13.87,so it was more it's more more capacious

1:12:03.400,1:12:17.17,I would say - I would say - that when I

1:12:13.870,1:12:19.87,think back about moving from the late

1:12:17.170,1:12:23.48,60s when I was writing poems I didn't

1:12:19.870,1:12:28.96,like that weren't very good

1:12:23.489,1:12:33.63,into the early 70s I think there's

1:12:28.969,1:12:39.90,there's a non accidental relationship

1:12:33.630,1:12:44.03,between the forms I was working with

1:12:39.900,1:12:52.19,having been as short as a three-minute

1:12:44.030,1:12:58.67,cake you know and you know a sonata

1:12:52.190,1:13:01.29,Sonata form or a scherzo trio form or an

1:12:58.679,1:13:08.79,Adagio or something like that that's

1:13:01.290,1:13:12.65,that my the length of the the unit's

1:13:08.790,1:13:16.98,that I was working on got larger when I

1:13:12.659,1:13:19.26,was when I was listening to two pieces

1:13:16.980,1:13:23.40,of music that were you know there were

1:13:19.260,1:13:27.98,eight nine minutes to half an hour long

1:13:23.400,1:13:30.54,right in this and you're listening in

1:13:27.989,1:13:32.58,this crappy was it a very active

1:13:30.540,1:13:34.67,listening I'm using usually like you're

1:13:32.580,1:13:38.17,alone with music or listen to the heavy

1:13:34.679,1:13:40.78,with both Sam yeah

1:13:38.170,1:13:44.14,a lot of it you know spent on a lot of

1:13:40.780,1:13:47.35,time with it yeah and now are you ever

1:13:44.140,1:13:49.78,writing while that's all no no you get

1:13:47.350,1:13:51.21,this mansion to the media okay

1:13:49.780,1:14:00.42,and you sit and I still a part of your

1:13:51.219,1:14:02.17,process now yes okay I have a little bit

1:14:00.429,1:14:03.85,a few more questions on a little bit on

1:14:02.170,1:14:08.71,teaching and then just kind of important

1:14:03.850,1:14:10.44,and then questions and I eat it you just

1:14:08.710,1:14:12.13,speak about this with the computer kind

1:14:10.449,1:14:13.51,of changing your relationship with the

1:14:12.130,1:14:15.46,students you can give you can kind of

1:14:13.510,1:14:18.55,realign their palms to tell them how you

1:14:15.460,1:14:21.21,hear them is there any other ways that

1:14:18.550,1:14:23.44,you've seen this computer sort of age

1:14:21.219,1:14:25.33,like adjusting or affecting your

1:14:23.440,1:14:28.63,teaching and working with students I

1:14:25.330,1:14:35.14,don't think so it's made it it's made it

1:14:28.630,1:14:37.27,all more efficient in terms of you know

1:14:35.140,1:14:38.94,not having to go to the mailbox to get

1:14:37.270,1:14:41.32,the copies but to just come here and

1:14:38.949,1:14:43.63,here here's their poem not I've liked

1:14:41.320,1:14:50.05,that and yeah I think they liked it too

1:14:43.630,1:14:51.88,right do you see that they have I mean

1:14:50.050,1:14:54.94,do you see in your sort of later

1:14:51.880,1:14:56.89,students that there was like a increased

1:14:54.940,1:15:03.31,technological or cultural understanding

1:14:56.890,1:15:08.42,that affected their workers nope by me

1:15:03.310,1:15:12.52,I mean except except that that I think

1:15:08.429,1:15:15.82,there's probably a proclivity for exotic

1:15:12.520,1:15:16.48,words that they trust Google will help

1:15:15.820,1:15:20.29,you with

1:15:16.480,1:15:24.13,I think that's happened yeah yeah I

1:15:20.290,1:15:25.81,don't that's not necessarily a game but

1:15:24.130,1:15:31.81,it but it's not you know it's not

1:15:25.810,1:15:33.46,terribly yeah yeah no that and so I I

1:15:31.810,1:15:35.41,guess I just have you know like the kind

1:15:33.460,1:15:37.30,of blunt questions I mean that this sort

1:15:35.410,1:15:40.90,of you know the frame of my thing of my

1:15:37.300,1:15:41.92,study is what changes happen you know

1:15:40.900,1:15:44.44,what's this rise of the personal

1:15:41.920,1:15:46.88,computer I mean for you it seems like

1:15:44.440,1:15:48.78,maybe not that many

1:15:46.889,1:15:51.75,do you see I mean do you have any

1:15:48.780,1:15:54.30,opinions on on like kind of how is there

1:15:51.750,1:16:02.76,to change and feel a change in structure

1:15:54.300,1:16:05.04,or I like I like what's personal about

1:16:02.760,1:16:06.15,this medium in that way that I've

1:16:05.040,1:16:12.06,described already

1:16:06.150,1:16:16.61,I like the contact this machine gives me

1:16:12.060,1:16:23.06,with people I feel I feel it's certainly

1:16:16.619,1:16:26.55,more immediate I think it it's increased

1:16:23.060,1:16:30.84,the contact that I have with people who

1:16:26.550,1:16:33.03,are spread around the world it's been

1:16:30.840,1:16:35.19,more important to me since I don't go

1:16:33.030,1:16:38.25,into school and run into people that I

1:16:35.190,1:16:43.88,have conversations with right and I like

1:16:38.250,1:16:48.86,I like the fact that that it's this

1:16:43.889,1:16:51.44,keyboard that connects me with them and

1:16:48.860,1:16:54.44,this keyboard that connects me with

1:16:51.449,1:16:59.21,strangers who might read my poems yeah I

1:16:54.449,1:17:01.56,like I like that about this a lot right

1:16:59.219,1:17:05.28,I like it a lot I like it all the more

1:17:01.560,1:17:05.90,now that when the phone rings 90% of the

1:17:05.280,1:17:08.13,time

1:17:05.909,1:17:10.71,even though I've asked to be called by

1:17:08.130,1:17:12.78,telemarketers it's telemarketers yeah

1:17:10.710,1:17:15.75,because most of your conversations that

1:17:12.780,1:17:19.80,are important now are on yeah

1:17:15.750,1:17:21.96,and then I guess has that change the

1:17:19.800,1:17:25.65,poems I mean has that I don't think so

1:17:21.960,1:17:27.27,no but I can't but I can't know that you

1:17:25.650,1:17:29.52,know I mean it might well it might well

1:17:27.270,1:17:32.58,have yeah I mean it's you know it's

1:17:29.520,1:17:34.08,interesting to me I mean I I guess just

1:17:32.580,1:17:35.73,thinking of the Ulysses class and just

1:17:34.080,1:17:38.63,like you know thinking about that

1:17:35.730,1:17:41.19,connection people being so integral to

1:17:38.639,1:17:42.79,thinking about that book and about what

1:17:41.190,1:17:45.94,you were talking

1:17:42.790,1:17:49.32,my favorite class ever I mean three by I

1:17:45.940,1:17:55.48,mean just by miles and miles

1:17:49.320,1:17:56.73,good I'm glad to work people but I mean

1:17:55.480,1:17:58.23,I guess but I mean true I mean though

1:17:56.739,1:18:01.21,that I mean it is in a sense a very

1:17:58.239,1:18:03.19,democratic operative and I guess I can

1:18:01.210,1:18:07.63,see that this is your relationship to it

1:18:03.190,1:18:11.57,in that way I guess it will be left for

1:18:07.630,1:18:11.57,others to comment on how it may have

1:18:11.849,1:18:20.21,okay well thank you very much but so

1:18:14.559,1:18:20.21,good you're so good at this I really are

1:18:25.260,1:18:36.19,so yeah so I'd like to take some photos

1:18:33.130,1:18:38.05,of your kind of organization and maybe

1:18:36.190,1:18:40.61,if we can show those index cards and

1:18:38.050,1:18:40.61,stuff like that

