start,end,line
0:36m02.830,0:36m06.28,stupid
,,
0:36m03.250,0:36m08.02,yeah well poem stupid but the the title
,,
0:36m06.280,0:36m09.70,isn't in town or anything it's just
,,
0:36m08.020,0:36m15.58,whatever I can do with the leftover
,,
0:36m09.700,0:36m18.04,letter is dead right yeah no so when did
,,
0:36m15.580,0:36m20.77,you so you had C started off with the
,,
0:36m18.040,0:36m22.93,kind of the stuff from the gamma gram
,,
0:36m20.770,0:36m24.43,generator and I'm assuming that's not an
,,
0:36m22.930,0:36m26.41,iambic pentameter I mean like right no
,,
0:36m24.430,0:36m27.94,it's just word we did that so when was
,,
0:36m26.410,0:36m29.29,that the initial move that first day you
,,
0:36m27.940,0:36m31.39,like tonight you're like oh I need to
,,
0:36m29.290,0:36m33.73,make this submit to match up with fields
,,
0:36m31.390,0:36m35.08,reasons on it form yeah yeah that was
,,
0:36m33.730,0:36m37.51,pretty much it I think the very first
,,
0:36m35.080,0:36m43.45,one is the last on this little trading
,,
0:36m37.510,0:36m48.34,card oh I have that here somewhere no
,,
0:36m43.450,0:36m49.66,hiding but yeah yeah frankly I think now
,,
0:36m48.340,0:36m51.85,I look back have definitely the worst of
,,
0:36m49.660,0:36m53.59,all of them because then it's got sort
,,
0:36m51.850,0:36m56.88,of a consistent syntax and grammar but
,,
0:36m53.590,0:36m56.88,it's just complete nonsense
,,
0:36m59.840,0:37m07.59,but it was technically iambic pentameter
,,
0:37m03.030,0:37m10.08,yeah it technically rhymed right half
,,
0:37m07.590,0:37m12.09,rhymed that I got much more stringent
,,
0:37m10.080,0:37m15.78,event on but I'm going to actually make
,,
0:37m12.090,0:37m17.91,them you know construal as meanings even
,,
0:37m15.780,0:37m20.36,if they're a bizarre meanings and okay
,,
0:37m17.910,0:37m22.98,yeah and it's from that first one on you
,,
0:37m20.369,0:37m24.69,were kind of it from from to to so
,,
0:37m22.980,0:37m26.07,wherever you are now 297 you were like
,,
0:37m24.690,0:37m28.77,okay well now I'm going to have more of
,,
0:37m26.070,0:37m29.88,a structure to them well yeah I mean
,,
0:37m28.770,0:37m32.10,they always they always have the
,,
0:37m29.880,0:37m33.48,structure what they I may be overstating
,,
0:37m32.100,0:37m35.28,it and I think the first one's probably
,,
0:37m33.480,0:37m38.22,in some ways has controls the others I
,,
0:37m35.280,0:37m40.44,just I think it was just finding my
,,
0:37m38.220,0:37m42.72,stride like the next few that I go it I
,,
0:37m40.440,0:37m45.93,don't have to reach for these like half
,,
0:37m42.720,0:37m48.51,rhymes or you know I can make that the
,,
0:37m45.930,0:37m52.02,most determined kind of fluid part of it
,,
0:37m48.510,0:37m55.56,right and just then make the absurdity
,,
0:37m52.020,0:37m58.26,stand out and be more you know pleasing
,,
0:37m55.560,0:37m59.76,release I mean you did think they got
,,
0:37m58.260,0:38m01.98,better as you did and I was sort of
,,
0:37m59.760,0:38m04.32,interested in it from from your early
,,
0:38m01.980,0:38m06.84,lark stuff to the front to I mean like
,,
0:38m04.320,0:38m08.70,it does seem that there's I don't know
,,
0:38m06.840,0:38m11.31,for my in my face I think it's better
,,
0:38m08.700,0:38m12.63,and so I'm wondering like what how do
,,
0:38m11.310,0:38m14.55,you think of it that way I mean is it
,,
0:38m12.630,0:38m15.86,just from is it from the practice is it
,,
0:38m14.550,0:38m18.06,I think it I think really is that simple
,,
0:38m15.869,0:38m22.23,I think after the first one or two yeah
,,
0:38m18.060,0:38m26.57,I just got had more practice working
,,
0:38m22.230,0:38m29.07,with the pentameter and right creating a
,,
0:38m26.570,0:38m30.75,smoother flow right really that's what
,,
0:38m29.070,0:38m33.51,that's all and so now that you're almost
,,
0:38m30.750,0:38m35.49,at number 100 I mean like what what do
,,
0:38m33.510,0:38m37.05,you mean like do you have a different
,,
0:38m35.490,0:38m38.94,way of going about it you have a
,,
0:38m37.050,0:38m39.93,different you know the basic process is
,,
0:38m38.940,0:38m42.06,stay exactly the same
,,
0:38m39.930,0:38m43.85,I got changed the generator at one point
,,
0:38m42.060,0:38m44.22,in the process because I found it better
,,
0:38m43.859,0:38m45.66,one
,,
0:38m44.220,0:38m47.10,what were they Jen what was the first
,,
0:38m45.660,0:38m48.93,generator I don't remember what the
,,
0:38m47.100,0:38m50.73,first one was it was kind of like the
,,
0:38m48.930,0:38m52.10,standard what was like the one most
,,
0:38m50.730,0:38m54.24,people would come to first I believe
,,
0:38m52.109,0:38m55.89,okay and the way I chose it in the first
,,
0:38m54.240,0:38m58.02,place it's just one that accommodate an
,,
0:38m55.890,0:38m59.67,entire line mmm because not all of the
,,
0:38m58.020,0:39m01.41,wood okay
,,
0:38m59.670,0:39m03.60,usually there's better just like names
,,
0:39m01.410,0:39m05.47,or things like that yeah but I found one
,,
0:39m03.600,0:39m08.20,that would take an entire you know
,,
0:39m05.470,0:39m12.82,I am miss pentameter and then most
,,
0:39m08.200,0:39m19.72,recently what I use now is that I think
,,
0:39m12.820,0:39m24.09,the best of all cities is called one
,,
0:39m19.720,0:39m25.33,across that one across dot-com okay and
,,
0:39m24.099,0:39m26.80,it's nice because there's a little
,,
0:39m25.330,0:39m27.94,control after all the others are
,,
0:39m26.800,0:39m29.32,probably developed since I've been doing
,,
0:39m27.940,0:39m31.75,this too and it can do a lot of the same
,,
0:39m29.320,0:39m32.68,things but I'll put the basic line in
,,
0:39m31.750,0:39m34.27,the top box
,,
0:39m32.680,0:39m35.89,and then I have a little if I want to
,,
0:39m34.270,0:39m38.41,there's an optional box where like make
,,
0:39m35.890,0:39m39.76,sure it contains a certain word so if I
,,
0:39m38.410,0:39m41.29,find a certain word I want to make sure
,,
0:39m39.760,0:39m43.00,is in it I don't like the first view
,,
0:39m41.290,0:39m45.45,because there are like sometimes
,,
0:39m43.000,0:39m47.34,hundreds yeah just scroll through
,,
0:39m45.450,0:39m49.30,something that I'll make sure it
,,
0:39m47.349,0:39m51.46,contains slando or you know or whatever
,,
0:39m49.300,0:39m53.20,so you can limit it by that sense so
,,
0:39m51.460,0:39m55.10,yeah search and then limit the search in
,,
0:39m53.200,0:39m58.24,some way maybe not it's interesting um
,,
0:39m55.109,0:40m00.43,and don't you ever does it ever produce
,,
0:39m58.240,0:40m03.07,a perfectly I immigrant ammeter line
,,
0:40m00.430,0:40m04.48,that you can use I haven't done that
,,
0:40m03.070,0:40m05.82,yeah I'm sure it's theoretically
,,
0:40m04.480,0:40m09.54,possible
,,
0:40m05.820,0:40m11.65,so the Donati are looking there a of it
,,
0:40m09.540,0:40m13.83,we actually hope I mean you know about
,,
0:40m11.650,0:40m17.17,the pentameter on it which is this
,,
0:40m13.839,0:40m19.42,wonderful Twitter based web website no I
,,
0:40m17.170,0:40m20.77,do not know about the it is it is
,,
0:40m19.420,0:40m24.75,exactly kind of what you just said it's
,,
0:40m20.770,0:40m27.16,a somebody built a program that just
,,
0:40m24.750,0:40m28.59,continually scans Twitter ever blank
,,
0:40m27.160,0:40m32.20,everybody's Twitter account a barrel
,,
0:40m28.599,0:40m34.21,okay and finds all lines of iambic
,,
0:40m32.200,0:40m36.73,pentameter I mean most of them I'm sure
,,
0:40m34.210,0:40m38.17,accidental yeah and just and finds other
,,
0:40m36.730,0:40m40.30,lines that I am the diameter that rhyme
,,
0:40m38.170,0:40m43.81,with them and it creates this ongoing
,,
0:40m40.300,0:40m44.10,poem so I would just I can go to it
,,
0:40m43.810,0:40m46.50,right now
,,
0:40m44.109,0:40m46.50,yeah
,,
0:40m54.410,0:40m59.00,and the one thing about it is it always
,,
0:40m56.510,0:41m01.52,starts with the oldest part I wish it
,,
0:40m59.000,0:41m09.65,were bottom to top so you can always see
,,
0:41m01.520,0:41m10.94,the most recent yeah oh here we are you
,,
0:41m09.650,0:41m13.13,just go to the Twitter page for that
,,
0:41m10.940,0:41m16.07,these red cards and sweaty bodies
,,
0:41m13.130,0:41m18.62,everywhere the largest arms erect into
,,
0:41m16.070,0:41m21.11,the air I'm Way excited for the album
,,
0:41m18.620,0:41m23.90,though you just a ho a stupid stupid
,,
0:41m21.110,0:41m27.38,hook Tim Duncan is a fucking dinosaur
,,
0:41m23.900,0:41m29.54,I'm not a people person anymore I want
,,
0:41m27.380,0:41m33.56,to wear a maxi dress today I really want
,,
0:41m29.540,0:41m36.35,to sleep today away and so yeah it's
,,
0:41m33.560,0:41m39.08,also the original tweeter was and those
,,
0:41m36.350,0:41m42.38,random people and looks like the
,,
0:41m39.080,0:41m45.14,greatest phone of the 21st century yeah
,,
0:41m42.380,0:41m47.99,do you know who's behind it oh I don't
,,
0:41m45.140,0:41m49.19,know whoever it is I don't know them
,,
0:41m47.990,0:41m53.96,personally not remember what their name
,,
0:41m49.190,0:41m55.10,is yeah especially me I know that the
,,
0:41m53.960,0:41m57.62,New York Times have that longer I'll
,,
0:41m55.100,0:41m59.48,pull the Haiku scrum and like make
,,
0:41m57.620,0:42m04.73,little haikus meetings in one project
,,
0:41m59.480,0:42m07.19,medicines that's good so getting back to
,,
0:42m04.730,0:42m09.05,I mean do other people play any roles
,,
0:42m07.190,0:42m11.45,and all these things I mean I mean well
,,
0:42m09.050,0:42m13.91,I know I guess I'm interested in one
,,
0:42m11.450,0:42m16.70,like how it was writing to the listserv
,,
0:42m13.910,0:42m18.70,in overlying stages I mean like so in
,,
0:42m16.700,0:42m21.98,terms of revision and kind of like
,,
0:42m18.700,0:42m23.81,forces that sort of morphed into your
,,
0:42m21.980,0:42m25.19,poetry I mean like what was that like it
,,
0:42m23.810,0:42m27.20,all looks great I mean there was really
,,
0:42m25.190,0:42m28.34,I think most members of the of the list
,,
0:42m27.200,0:42m30.95,would agree that was the most
,,
0:42m28.340,0:42m32.48,stimulating yeah think about being on
,,
0:42m30.950,0:42m35.63,the list was just feeding off everyone
,,
0:42m32.480,0:42m37.43,else's excitement and creativity yeah
,,
0:42m35.630,0:42m39.35,because it was a very much a big hug
,,
0:42m37.430,0:42m41.93,fist right it was not almost nothing
,,
0:42m39.350,0:42m43.82,critical going on there ever we just try
,,
0:42m41.930,0:42m46.70,to like write stuff up bust each other
,,
0:42m43.820,0:42m48.77,up and it would be very responsive if
,,
0:42m46.700,0:42m50.45,somebody wrote a you know phone with
,,
0:42m48.770,0:42m52.37,farting unicorns somebody else would
,,
0:42m50.450,0:42m55.28,write one okay i spanned that like
,,
0:42m52.370,0:42m58.34,farting glittery unicorns you know and
,,
0:42m55.280,0:43m00.71,the sillier the better the more
,,
0:42m58.340,0:43m02.24,obnoxious the better because that was
,,
0:43m00.710,0:43m04.01,that was a sort of privileged stuff on
,,
0:43m02.240,0:43m06.59,with the farting unicorns i mean that
,,
0:43m04.010,0:43m07.91,sort of like silliness was was very
,,
0:43m06.590,0:43m10.00,highly valued on the list
,,
0:43m07.910,0:43m12.03,yeah I mean that was that those kind of
,,
0:43m10.009,0:43m14.32,original spirit of flowers which again
,,
0:43m12.039,0:43m16.25,and I think it's also a part of the
,,
0:43m14.329,0:43m19.18,reason a lot of the for a lot of the
,,
0:43m16.250,0:43m21.79,resistance to flower from experimental
,,
0:43m19.180,0:43m24.58,directions yeah there's a sense of which
,,
0:43m21.799,0:43m27.10,it wasn't taking the struggle seriously
,,
0:43m24.589,0:43m29.77,enough or something mm-hmm which you
,,
0:43m27.109,0:43m32.50,know I think comes out of this for me
,,
0:43m29.779,0:43m35.15,misguided sense that absolutes dumb-face
,,
0:43m32.509,0:43m38.56,Ignis is necessary at all times
,,
0:43m35.150,0:43m40.13,yeah and there are times when I think
,,
0:43m38.569,0:43m41.66,there are legitimate objections I'd
,,
0:43m40.130,0:43m44.56,rather not go into the details that
,,
0:43m41.660,0:43m46.91,there are you know some poems that upset
,,
0:43m44.569,0:43m48.74,people right and I think it was very
,,
0:43m46.910,0:43m51.89,upsetting to the people who wrote them
,,
0:43m48.740,0:43m53.93,that they did upset people because yeah
,,
0:43m51.890,0:43m55.27,even though it might seem to me I was
,,
0:43m53.930,0:43m57.07,like what what are you trying to offend
,,
0:43m55.279,0:44m00.89,people what are you trying to get people
,,
0:43m57.079,0:44m04.81,except like well no not you know not
,,
0:44m00.890,0:44m06.65,these beautiful afraid yeah and and I
,,
0:44m04.819,0:44m09.68,think initially we were very resentful
,,
0:44m06.650,0:44m11.63,about it it's all your you know we're on
,,
0:44m09.680,0:44m15.07,your side you're misunderstanding us and
,,
0:44m11.630,0:44m19.24,you know these are not whatever racist
,,
0:44m15.079,0:44m21.88,or sexist or otherwise you know vile
,,
0:44m19.240,0:44m27.01,intentions that you're looking at here
,,
0:44m21.880,0:44m30.79,but I mean I feel like as a as as time
,,
0:44m27.019,0:44m32.56,has gone on I mean I I try I try very
,,
0:44m30.799,0:44m35.90,hard to be more sympathetic to that
,,
0:44m32.569,0:44m37.54,response because out of that context ya
,,
0:44m35.900,0:44m41.15,know that the diverse from it's easy to
,,
0:44m37.549,0:44m44.00,see how a poem that mentions certain
,,
0:44m41.150,0:44m46.02,things in certain tones right is it
,,
0:44m44.000,0:44m47.96,almost impossible to separate from a
,,
0:44m46.029,0:44m50.02,problem that mentions those things of
,,
0:44m47.960,0:44m53.63,that tone with us with different
,,
0:44m50.029,0:44m54.89,intentions yeah I think out even past
,,
0:44m53.630,0:44m56.75,four five I think things like that are
,,
0:44m54.890,0:45m01.09,going on right now with some of the
,,
0:44m56.750,0:45m03.07,younger conceptual writers and yeah one
,,
0:45m01.099,0:45m07.00,does work I really admire an I see other
,,
0:45m03.079,0:45m08.59,poets I really admire deeply hurt you
,,
0:45m07.009,0:45m11.42,know button work they're creating it's
,,
0:45m08.599,0:45m14.63,very difficult I don't have a way to
,,
0:45m11.420,0:45m17.39,kind of like justify any of it or put it
,,
0:45m14.630,0:45m21.53,into order in my mind no it's a tough
,,
0:45m17.390,0:45m23.57,one with that I mean so what is
,,
0:45m21.530,0:45m25.76,what do you think how do you think I
,,
0:45m23.570,0:45m27.32,mean it means a lot of your career a lot
,,
0:45m25.760,0:45m29.24,of your writing heads that kind of
,,
0:45m27.320,0:45m30.62,happened on from the internet and on the
,,
0:45m29.240,0:45m33.11,internet with the blogging and those in
,,
0:45m30.620,0:45m35.39,the commenting and that and that seems
,,
0:45m33.110,0:45m37.40,to have in some ways died down pretty
,,
0:45m35.390,0:45m40.43,and you know what our games seems to be
,,
0:45m37.400,0:45m42.95,the thing of the best yeah yeah and I
,,
0:45m40.430,0:45m44.57,mean like what how did that shape your
,,
0:45m42.950,0:45m46.40,sort of your practice your writing I
,,
0:45m44.570,0:45m48.62,mean you say that you've you've evolved
,,
0:45m46.400,0:45m50.90,in some in some ways about your opinions
,,
0:45m48.620,0:45m52.28,on some of the some of the content that
,,
0:45m50.900,0:45m54.29,would be included
,,
0:45m52.280,0:45m56.99,has there been in other effects or could
,,
0:45m54.290,0:45m58.25,you elaborate more on that I'd say what
,,
0:45m56.990,0:46m00.80,I've evolved it first of all what I've
,,
0:45m58.250,0:46m03.44,evolved and is not necessarily I haven't
,,
0:46m00.800,0:46m05.45,changed my mind about you know some of
,,
0:46m03.440,0:46m09.62,them whatever you want to call it
,,
0:46m05.450,0:46m12.95,starting theory I've just become I've
,,
0:46m09.620,0:46m15.08,tried to become more empathetic you know
,,
0:46m12.950,0:46m18.35,and not immediately judge anyone who
,,
0:46m15.080,0:46m20.30,doesn't get it right or with that or
,,
0:46m18.350,0:46m23.15,even see even it using a phrase like
,,
0:46m20.300,0:46m26.54,doesn't get it already shows a residual
,,
0:46m23.150,0:46m29.24,of judgment and yeah that there may be
,,
0:46m26.540,0:46m31.04,more than one way to get it and in some
,,
0:46m29.240,0:46m32.75,ways don't match our intentions and that
,,
0:46m31.040,0:46m35.30,we need you know need to consider that
,,
0:46m32.750,0:46m37.91,we are accountable for that right so
,,
0:46m35.300,0:46m39.68,well in so much of sort of the I don't
,,
0:46m37.910,0:46m41.66,know the latter part of Clark has been
,,
0:46m39.680,0:46m43.64,that's our debt to flarf in the sense
,,
0:46m41.660,0:46m45.47,that some of the blog posts and whatnot
,,
0:46m43.640,0:46m47.36,I mean like was that partly the
,,
0:46m45.470,0:46m49.55,reactions like just let it go I mean
,,
0:46m47.360,0:46m50.99,like and so it was I mean where where
,,
0:46m49.550,0:46m52.13,does it go from there I guess the
,,
0:46m50.990,0:46m53.81,question I'm not sure how much I think
,,
0:46m52.130,0:46m55.64,death of large most of the time was a
,,
0:46m53.810,0:46m57.89,phrase we used ourselves just kind of
,,
0:46m55.640,0:47m00.97,like oh yeah trying to kill the Beast
,,
0:46m57.890,0:47m03.11,below the red held us or something but a
,,
0:47m00.970,0:47m06.05,rapidly they just ran its course I think
,,
0:47m03.110,0:47m08.57,like any movement right you know the
,,
0:47m06.050,0:47m10.88,movement itself had its main value is in
,,
0:47m08.570,0:47m13.58,the way it motivated the members of the
,,
0:47m10.880,0:47m15.68,movement and most of the writers have
,,
0:47m13.580,0:47m17.51,gone to write however they're going to
,,
0:47m15.680,0:47m19.70,write yeah and it's influenced by that
,,
0:47m17.510,0:47m20.90,that's not the same right so I mean your
,,
0:47m19.700,0:47m24.53,original question I guess was about the
,,
0:47m20.900,0:47m27.65,blogging yeah kind of how that
,,
0:47m24.530,0:47m29.06,influenced here your own writing I don't
,,
0:47m27.650,0:47m30.26,know I think for me again the main value
,,
0:47m29.060,0:47m30.63,of the blogging thing was bringing me
,,
0:47m30.260,0:47m32.16,into
,,
0:47m30.630,0:47m34.85,contact with other with other pellets
,,
0:47m32.160,0:47m36.50,yeah at having discussions I think there
,,
0:47m34.859,0:47m39.39,were a lot of people in the early aughts
,,
0:47m36.509,0:47m41.75,especially blogging everyday and we're
,,
0:47m39.390,0:47m44.36,having fun conversations for whatever
,,
0:47m41.759,0:47m48.59,reason you moved on to their platforms
,,
0:47m44.369,0:47m50.51,and yeah the project it also has course
,,
0:47m48.599,0:47m53.78,it doesn't I don't know I mean I think
,,
0:47m50.519,0:47m58.61,the main effect was just just social
,,
0:47m53.789,0:48m00.56,okay um it didn't it would mean like so
,,
0:47m58.619,0:48m02.09,I guess one question is could you have
,,
0:48m00.569,0:48m03.69,written in the sonograms in the way that
,,
0:48m02.099,0:48m06.24,you're doing without far I mean like
,,
0:48m03.690,0:48m07.58,what sort of it moves from there well I
,,
0:48m06.240,0:48m09.39,mean there there are certain service
,,
0:48m07.589,0:48m12.15,similarities right and that I give the
,,
0:48m09.390,0:48m13.85,refrigerator magnet process yeah pasting
,,
0:48m12.150,0:48m16.58,something into whirring using that as my
,,
0:48m13.859,0:48m17.94,template so yeah I think it works I mean
,,
0:48m16.589,0:48m19.68,suddenly it's at least a real I
,,
0:48m17.940,0:48m23.94,considered it an extension of life
,,
0:48m19.680,0:48m25.25,practice yeah I mean I guess there's no
,,
0:48m23.940,0:48m27.15,way to say it is or isn't there's goes
,,
0:48m25.259,0:48m29.70,to essence meaning to that it is if I
,,
0:48m27.150,0:48m32.03,say it is right yeah I mean I think it
,,
0:48m29.700,0:48m33.39,definitely it's probably something I
,,
0:48m32.039,0:48m34.98,wouldn't have done it quite the same way
,,
0:48m33.390,0:48m37.31,I did it if I hadn't been doing flow
,,
0:48m34.980,0:48m38.67,what what I mean it goes back to some of
,,
0:48m37.319,0:48m40.52,the questioners talking about what it
,,
0:48m38.670,0:48m42.21,sort of skills did you learn in doing
,,
0:48m40.529,0:48m43.76,the flowers that kind of go into the
,,
0:48m42.210,0:48m45.39,sonograms I mean what you come in like
,,
0:48m43.769,0:48m47.94,feeling strong about and then what did
,,
0:48m45.390,0:48m49.28,you learn with without I think it's what
,,
0:48m47.940,0:48m51.00,I mentioned earlier just that the
,,
0:48m49.289,0:48m54.80,approach to arrangement okay
,,
0:48m51.000,0:48m57.63,finding clusters finding strings yeah it
,,
0:48m54.809,0:49m00.72,already existing groups of you know
,,
0:48m57.630,0:49m03.66,verbal rural groups beneath that kind of
,,
0:49m00.720,0:49m05.09,being able to sift and sculpt yeah I
,,
0:49m03.660,0:49m08.49,think it was already in front of me yeah
,,
0:49m05.099,0:49m11.75,um and then so I mean I think we've kind
,,
0:49m08.490,0:49m12.66,of covered some of the general push
,,
0:49m11.759,0:49m14.70,through
,,
0:49m12.660,0:49m16.61,composition and revision but I'm also
,,
0:49m14.700,0:49m19.68,interested in how you would put together
,,
0:49m16.619,0:49m20.94,the books especially well one question
,,
0:49m19.680,0:49m23.73,before we move on to that do you still
,,
0:49m20.940,0:49m25.58,write in that sort of traditional source
,,
0:49m23.730,0:49m27.26,way I mean are you still grabbing
,,
0:49m25.589,0:49m29.70,Google's responses and we haven't done a
,,
0:49m27.269,0:49m35.25,long time I think that I did a few kind
,,
0:49m29.700,0:49m36.50,of like post flarf flarf books okay for
,,
0:49m35.250,0:49m38.93,a couple years after I started doing
,,
0:49m36.509,0:49m41.22,this on it goes but eventually it just I
,,
0:49m38.930,0:49m42.98,don't know I think I think even the way
,,
0:49m41.220,0:49m45.80,it's like configured on the Internet
,,
0:49m42.980,0:49m47.81,as such that it doesn't work quite in
,,
0:49m45.800,0:49m49.85,the same way I could yeah exactly al but
,,
0:49m47.810,0:49m51.44,I'm in the one or two times in the last
,,
0:49m49.850,0:49m54.08,year took even thought about trying to
,,
0:49m51.440,0:49m55.43,go back and do it this isn't the same so
,,
0:49m54.080,0:49m57.26,a lot more information like underneath
,,
0:49m55.430,0:49m59.09,and on the side and I mean it's just
,,
0:49m57.260,0:50m00.59,kind of a as other and so yeah I think
,,
0:49m59.090,0:50m03.05,part of those good lows gotten too smart
,,
0:50m00.590,0:50m05.32,ya know things are grouped according to
,,
0:50m03.050,0:50m08.09,usefulness rather than just random
,,
0:50m05.320,0:50m10.94,occurrence of words and who you are to
,,
0:50m08.090,0:50m13.85,which is yet so it knows me too well at
,,
0:50m10.940,0:50m17.86,I don't trust it people let it appear
,,
0:50m13.850,0:50m20.72,and disappear for terrifying so anybody
,,
0:50m17.869,0:50m22.34,in those terms like what were you using
,,
0:50m20.720,0:50m23.66,like how are you composing the books
,,
0:50m22.340,0:50m26.35,then I guess the question might be a
,,
0:50m23.660,0:50m29.42,grad nation and a breathalyser in the
,,
0:50m26.359,0:50m30.77,front I mean like word were you do you
,,
0:50m29.420,0:50m32.24,have second you know how many sections
,,
0:50m30.770,0:50m33.89,in those books they're kind of be kind
,,
0:50m32.240,0:50m35.45,of a through right really the only one
,,
0:50m33.890,0:50m37.36,that's to matically in any sense
,,
0:50m35.450,0:50m39.14,organize is the first one okay I mean
,,
0:50m37.369,0:50m42.68,with the whole deer head team yeah as I
,,
0:50m39.140,0:50m44.06,sort of floating metaphor great for the
,,
0:50m42.680,0:50m45.41,next I mean breathalyzer in the front
,,
0:50m44.060,0:50m47.78,and honest I've seen a pretty much
,,
0:50m45.410,0:50m49.49,interchangeable in terms of how the
,,
0:50m47.780,0:50m54.08,poems are chosen and grouped they're
,,
0:50m49.490,0:50m55.79,they're just individual poems and I
,,
0:50m54.080,0:50m58.25,actually have a full other manuscript
,,
0:50m55.790,0:51m00.38,that then that may or may not get
,,
0:50m58.250,0:51m02.09,published from that period okay it's
,,
0:51m00.380,0:51m03.71,just been so long now that even though I
,,
0:51m02.090,0:51m06.02,actually like a lot of the phones in it
,,
0:51m03.710,0:51m07.70,does anybody really want this now is it
,,
0:51m06.020,0:51m11.41,it's the time past
,,
0:51m07.700,0:51m13.60,yeah it's called monsters and
,,
0:51m11.410,0:51m15.71,tentatively it might come out from its
,,
0:51m13.609,0:51m17.96,books but I haven't followed up on my
,,
0:51m15.710,0:51m19.43,obligations of getting the names compel
,,
0:51m17.960,0:51m22.25,that so I don't know where I stand with
,,
0:51m19.430,0:51m23.57,that I may have screwed it up did you I
,,
0:51m22.250,0:51m25.16,mean when you were publishing these
,,
0:51m23.570,0:51m26.84,books in maybe with monsters do you have
,,
0:51m25.160,0:51m28.58,relationships with the editors and
,,
0:51m26.840,0:51m30.80,they're like reviving the shape of the
,,
0:51m28.580,0:51m32.39,book I'll definitely have a relationship
,,
0:51m30.800,0:51m35.23,of the editors I'm like Rod Smith for a
,,
0:51m32.390,0:51m38.39,great fantastic editor fantastic poet
,,
0:51m35.230,0:51m40.82,these pretty hands-off in terms of the
,,
0:51m38.390,0:51m44.75,actual creative content took us maybe in
,,
0:51m40.820,0:51m46.94,turn may be the oh he's good I'd say his
,,
0:51m44.750,0:51m49.91,input and his helpers input comes with a
,,
0:51m46.940,0:51m51.77,level things like layout yeah okay and
,,
0:51m49.910,0:51m52.49,then so I mean I know you also have
,,
0:51m51.770,0:51m54.83,someone like
,,
0:51m52.490,0:51m57.34,like me chat books and whatnot where
,,
0:51m54.830,0:51m59.90,where do those I mean what do you feel
,,
0:51m57.349,0:52m00.68,about those and like how do you end up
,,
0:51m59.900,0:52m02.71,with them
,,
0:52m00.680,0:52m05.63,I don't even looked at them so long as I
,,
0:52m02.710,0:52m09.60,get clear answers like I remember that
,,
0:52m05.630,0:52m12.41,some of its very early flowers yeah yeah
,,
0:52m09.609,0:52m14.75,yeah and I get I haven't looked at a
,,
0:52m12.410,0:52m16.31,long time I suspect I think I probably
,,
0:52m14.750,0:52m18.34,just cringed looking at a lot of it
,,
0:52m16.310,0:52m19.88,because I think it's that because I
,,
0:52m18.349,0:52m21.98,think what was in Italy exciting about
,,
0:52m19.880,0:52m23.51,the process is what quickly becomes
,,
0:52m21.980,0:52m25.52,predictable and crude about it
,,
0:52m23.510,0:52m27.89,uh-huh like oh look if the text comes
,,
0:52m25.520,0:52m28.58,off the internet and it's here it smells
,,
0:52m27.890,0:52m29.99,like the UNITA
,,
0:52m28.580,0:52m32.63,okay because the internet all over it
,,
0:52m29.990,0:52m36.71,yes and becomes kind of obvious after a
,,
0:52m32.630,0:52m40.46,while yeah but I don't know what's the
,,
0:52m36.710,0:52m43.73,most recent one like that yeah I mean
,,
0:52m40.460,0:52m46.01,that's all so long ago that I and in
,,
0:52m43.730,0:52m47.63,terms of like that the the digital
,,
0:52m46.010,0:52m49.55,documents that contain those manuscripts
,,
0:52m47.630,0:52m50.99,in those books I mean are they in a
,,
0:52m49.550,0:52m53.24,certain spot in your computer somewhere
,,
0:52m50.990,0:52m55.01,they do you have them I think I just
,,
0:52m53.240,0:52m56.48,have the original Word document so the
,,
0:52m55.010,0:52m58.70,original word about whatever else is out
,,
0:52m56.480,0:53m01.64,there or maybe a PDF and supplications
,,
0:52m58.700,0:53m03.05,do you feel any way and it's getting
,,
0:53m01.640,0:53m05.06,back to one of the technical stuff the
,,
0:53m03.050,0:53m06.68,feeling we're certainly geared towards
,,
0:53m05.060,0:53m08.21,them I mean do you have like kind of or
,,
0:53m06.680,0:53m10.49,you just like these are there it really
,,
0:53m08.210,0:53m11.99,is the books the book and that's sort of
,,
0:53m10.490,0:53m14.42,a leading question but I guess I'm
,,
0:53m11.990,0:53m16.36,wondering like take a pee-pee are you
,,
0:53m14.420,0:53m17.59,are you really taking care to like those
,,
0:53m16.369,0:53m18.77,there enough value on them that you're
,,
0:53m17.599,0:53m20.33,taking they make sure you know where
,,
0:53m18.770,0:53m21.80,they are and they're valued and that are
,,
0:53m20.330,0:53m23.11,on the digital well there's a message
,,
0:53m21.800,0:53m25.49,that much value that I know I have
,,
0:53m23.119,0:53m27.77,copies of them yeah but beyond that I
,,
0:53m25.490,0:53m30.08,mean and again it's not I'm not trying
,,
0:53m27.770,0:53m32.27,to be evasive it's not that actually I'm
,,
0:53m30.080,0:53m34.40,embarrassed or have strong feelings one
,,
0:53m32.270,0:53m36.32,way or the other is it I really don't
,,
0:53m34.400,0:53m39.41,remember that well what's in them okay
,,
0:53m36.320,0:53m41.30,yeah isn't it because it was just doing
,,
0:53m39.410,0:53m42.80,so much stuff at that time right I mean
,,
0:53m41.300,0:53m44.30,I'm sure if I took a few minutes ago oh
,,
0:53m42.800,0:53m46.76,yeah this one this is could I like this
,,
0:53m44.300,0:53m48.77,one er I don't like that one so much but
,,
