start,end,line
0:49:27.730,0:49:31.54,revision and talk a little bit more

0:49:28.870,0:49:32.89,about kind of organizational and if

0:49:31.540,0:49:40.66,we're already kind of talking about it

0:49:32.890,0:49:44.14,these things also mention any but so I

0:49:40.660,0:49:45.88,mean well okay but with the computer

0:49:44.140,0:49:47.62,then you know you move from your

0:49:45.880,0:49:49.06,notebook and then you type it up and is

0:49:47.620,0:49:51.91,that that sort of a moment of revision

0:49:49.060,0:49:53.56,for you - and then you have several

0:49:51.910,0:49:55.75,other different moments of revision when

0:49:53.560,0:49:57.19,it's on the computer but some of those

0:49:55.750,0:50:00.01,happen in paper because you print them

0:49:57.190,0:50:02.29,out right and then that's that

0:50:00.010,0:50:07.21,arrangement happens physically usually

0:50:02.290,0:50:10.48,first and oh look I will look at it I'll

0:50:07.210,0:50:12.10,come back to it over a period of a I

0:50:10.480,0:50:13.92,don't know a couple of weeks on the

0:50:12.100,0:50:17.41,computer then once it's in a computer

0:50:13.920,0:50:19.21,file and look at it probably tinker with

0:50:17.410,0:50:20.65,it a little bit more before and then

0:50:19.210,0:50:23.68,I'll start sending it out probably

0:50:20.650,0:50:26.26,scooter so fairly soon after I type it

0:50:23.680,0:50:30.49,up maybe a month too

0:50:26.260,0:50:33.55,yeah I there comes a point where I feel

0:50:30.490,0:50:34.78,like I'm making it worse yeah yeah my

0:50:33.550,0:50:37.15,tinkering is starting to make it worse

0:50:34.780,0:50:45.55,that's the only thing that stops me and

0:50:37.150,0:50:48.30,then I start sending it out and it's our

0:50:45.550,0:50:51.73,book right now no just individual poems

0:50:48.300,0:50:53.29,and then if it comes back rejected often

0:50:51.730,0:50:57.57,I'll tinker a little bit more and send

0:50:53.290,0:50:59.71,it back out again so you use the sort of

0:50:57.570,0:51:05.61,publication and submission process as a

0:50:59.710,0:51:05.61,sort of revision proper I do okay hmm

0:51:06.150,0:51:11.74,and then so okay then they come together

0:51:09.070,0:51:13.39,in one file as your focal saying in

0:51:11.740,0:51:15.37,between and that out and then the

0:51:13.390,0:51:17.44,publishers and it's a similar sort of

0:51:15.370,0:51:19.87,thing accusative subjective you can

0:51:17.440,0:51:21.25,revise again or that sort of once it's

0:51:19.870,0:51:22.96,in that file once you've got it there

0:51:21.250,0:51:29.59,you just sort of want to get to give it

0:51:22.960,0:51:31.54,a see um I hope probably revise it a

0:51:29.590,0:51:36.28,little bit more if it comes back

0:51:31.540,0:51:37.21,rejected but usually once it skips in

0:51:36.280,0:51:41.47,book form

0:51:37.210,0:51:44.53,um yeah it seems sort of settled to me

0:51:41.470,0:51:47.74,and often that this may be a awful the

0:51:44.530,0:51:49.81,case um the reason for that being that

0:51:47.740,0:51:53.05,I've probably moved on to another book

0:51:49.810,0:51:57.01,about it and that's another don't work

0:51:53.050,0:51:59.53,yeah yeah no an actual and I'm actually

0:51:57.010,0:52:04.42,compiling another book at that point

0:51:59.530,0:52:07.09,when I start to me one out and how many

0:52:04.420,0:52:09.34,books do you usually have going how many

0:52:07.090,0:52:11.80,projects at one time you usually have

0:52:09.340,0:52:15.07,two well I almost always have a book of

0:52:11.800,0:52:17.41,poems yes in process that I'm working on

0:52:15.070,0:52:20.88,like I said right now we'll keep trying

0:52:17.410,0:52:23.20,to shape up this book of prose poems and

0:52:20.880,0:52:26.46,then I almost always have a book of

0:52:23.200,0:52:30.67,fiction that's in process right now I'm

0:52:26.460,0:52:35.14,working on a ebooks novel novella thing

0:52:30.670,0:52:37.72,and and then you know I'm doing the

0:52:35.140,0:52:40.03,photos and also in terms of like

0:52:37.720,0:52:44.62,publishing individual pieces

0:52:40.030,0:52:47.68,I'm really doing those a lot okay

0:52:44.620,0:52:49.48,and then so in terms of just sort of

0:52:47.680,0:52:51.58,saving and archiving in your work

0:52:49.480,0:52:53.44,you think we talked a little bit about

0:52:51.580,0:52:57.10,this to keep your notebooks basically in

0:52:53.440,0:52:59.29,boxes on the shelf and then your files

0:52:57.100,0:53:00.85,are in a folder and they just stay in

0:52:59.290,0:53:04.39,the same folder and you put them to an

0:53:00.850,0:53:07.27,external drive yep importantly is there

0:53:04.390,0:53:08.80,any other kind of archival or backup

0:53:07.270,0:53:16.78,procedures that you go through for your

0:53:08.800,0:53:19.45,work or is that pretty much yes I guess

0:53:16.780,0:53:25.69,that's pretty much it I mean my

0:53:19.450,0:53:28.87,publishers I think have copies you know

0:53:25.690,0:53:34.54,they have PDF yeah of everything right

0:53:28.870,0:53:44.74,so I rely on them but those are not

0:53:34.540,0:53:48.16,going to go away I don't they send me to

0:53:44.740,0:53:50.98,prove now yes yeah okay and they used to

0:53:48.160,0:53:53.16,send you galleys or or pretty though

0:53:50.980,0:53:55.96,yeah huh

0:53:53.160,0:53:57.67,and where do you do much revision in the

0:53:55.960,0:54:02.67,best days not that one they don't like

0:53:57.670,0:54:04.99,it okay yeah yeah okay so then I guess

0:54:02.670,0:54:06.25,one question more and then I want to

0:54:04.990,0:54:09.40,talk kind of about computers

0:54:06.250,0:54:11.74,specifically but do you see kind of a

0:54:09.400,0:54:12.91,Miss talking listed is there was there

0:54:11.740,0:54:14.56,sort of thing you kind of delineate

0:54:12.910,0:54:16.60,stages in your own writing over the

0:54:14.560,0:54:18.69,course of your you know your stupid

0:54:16.600,0:54:20.80,writing so professionally do you see

0:54:18.690,0:54:27.28,distinct stages or do you think it's

0:54:20.800,0:54:29.61,just been kind of gradual you mean

0:54:27.280,0:54:31.87,that's where things have just changed

0:54:29.610,0:54:33.28,dramatically or like you know they could

0:54:31.870,0:54:34.93,have changed over like a couple of years

0:54:33.280,0:54:36.10,but I mean I could you can't would you

0:54:34.930,0:54:38.20,say there are stages or would you just

0:54:36.100,0:54:39.64,see it kind of and if there were

0:54:38.200,0:54:41.38,anything that kind of prompted some

0:54:39.640,0:54:42.64,changes well for those I guess it's

0:54:41.380,0:54:46.94,where I'm kind of filling

0:54:42.640,0:54:51.77,well I think it's mostly been gradual

0:54:46.940,0:54:55.58,that I've I've grown more comfortable

0:54:51.770,0:54:59.00,doing some revision work on the computer

0:54:55.580,0:55:01.22,and especially with the fiction and

0:54:59.000,0:55:07.49,maybe because fiction is still feels

0:55:01.220,0:55:11.10,like a newer form to me one shift that

0:55:07.490,0:55:15.23,has felt a little bit more dramatic with

0:55:11.109,0:55:18.94,composing is that I have found myself

0:55:15.230,0:55:24.08,and I'm working on short stories

0:55:18.940,0:55:26.54,actually doing some new composing work

0:55:24.080,0:55:31.01,right here while I'm sitting there like

0:55:26.540,0:55:35.69,out I'll be working on a story you know

0:55:31.010,0:55:39.85,thinking I'm typing in from my notebook

0:55:35.690,0:55:43.13,and actually I remember working on this

0:55:39.859,0:55:45.61,one story and I had written them

0:55:43.130,0:55:49.43,something a note to myself in my

0:55:45.619,0:55:52.33,notebook that said flush out her dream

0:55:49.430,0:55:54.32,right here and I had forgotten to do

0:55:52.339,0:55:59.18,that so I remember sitting here doing it

0:55:54.320,0:56:02.78,while I was typing in the story on this

0:55:59.180,0:56:04.45,into my word file and I thought when I

0:56:02.780,0:56:08.48,wrote was okay

0:56:04.450,0:56:11.51,and it sort of freed me up then to do

0:56:08.480,0:56:15.41,that more frequently to let myself do

0:56:11.510,0:56:17.42,some of the initial composing although I

0:56:15.410,0:56:20.15,still kind of like have a little cue

0:56:17.420,0:56:21.77,that what it's going to be you know like

0:56:20.150,0:56:25.13,there's a little hole that I forgot to

0:56:21.770,0:56:29.30,do or and I have a note to myself in the

0:56:25.130,0:56:31.91,notebook okay so do that I guess how

0:56:29.300,0:56:34.67,does was the difference in feel between

0:56:31.910,0:56:36.68,I guess Barry doesn't care does writing

0:56:34.670,0:56:40.45,with two-handed writing versus one yeah

0:56:36.680,0:56:43.73,what one of the things that I like about

0:56:40.450,0:56:49.25,doing it on the computer is I can close

0:56:43.730,0:56:52.43,my eyes which isn't really odd but I

0:56:49.250,0:56:53.54,like it and so it seems to lend itself

0:56:52.430,0:56:58.07,to

0:56:53.540,0:57:00.76,whoo somewheres not to dialogues or

0:56:58.070,0:57:04.28,actions but to real kind of interior

0:57:00.760,0:57:06.86,moments where I'm in a character's mind

0:57:04.280,0:57:08.99,and I want to replicate our thinking

0:57:06.860,0:57:10.58,process like I said what's the first

0:57:08.990,0:57:13.67,time I ever tried it was where I kind of

0:57:10.580,0:57:16.40,tried to render a dream but the

0:57:13.670,0:57:18.50,character had had so I close my eyes you

0:57:16.400,0:57:21.53,know he's Corsican type of rifle right

0:57:18.500,0:57:26.02,but I can't write with my icicle okay

0:57:21.530,0:57:26.02,you really invertible yeah yeah yeah

0:57:28.840,0:57:36.11,okay so in terms of computers generally

0:57:32.840,0:57:39.83,when did you when did they enter into

0:57:36.110,0:57:41.54,your writing process well when I I

0:57:39.830,0:57:42.92,remember when I moved to Lake Forest

0:57:41.540,0:57:44.21,College I knew were going to ask me this

0:57:42.920,0:57:47.84,I was trying to think about this the

0:57:44.210,0:57:52.82,other day and we got these when I wish I

0:57:47.840,0:57:56.00,could k-pro favorite okay have you heard

0:57:52.820,0:58:01.34,of those no oh my god they were these

0:57:56.000,0:58:08.99,huge grey boxes and they were given to

0:58:01.340,0:58:12.56,us this must have been 1980 right around

0:58:08.990,0:58:14.84,there 1980 at Lake Forest College all

0:58:12.560,0:58:17.69,the faculty got these k-pro computer

0:58:14.840,0:58:22.88,things and really all they did was word

0:58:17.690,0:58:24.92,processing so but I liked him I remember

0:58:22.880,0:58:28.07,a lot of the faculty were complaining

0:58:24.920,0:58:30.05,but I believe you know because I was

0:58:28.070,0:58:33.77,moving from I like a Selectric

0:58:30.050,0:58:36.17,typewriter something and this machine

0:58:33.770,0:58:39.80,was so much easier to do corrections and

0:58:36.170,0:58:41.60,everything yeah and so I took to the

0:58:39.800,0:58:44.87,computer right away I really liked it

0:58:41.600,0:58:47.69,you making me yeah okay that's very

0:58:44.870,0:58:48.98,really well I can't remember the exact

0:58:47.690,0:58:51.95,here somewhere I mean you started

0:58:48.980,0:58:53.78,teaching in Lake Forest in 79 so it was

0:58:51.950,0:58:55.91,right around there when we first moved

0:58:53.780,0:58:58.58,there yeah and that's all they did they

0:58:55.910,0:59:01.72,didn't do there was no internet or right

0:58:58.580,0:59:05.02,yeah we were just just WordPerfect yeah

0:59:01.720,0:59:05.02,did this

0:59:05.590,0:59:10.21,well the advent of this computer and

0:59:08.080,0:59:11.98,then maybe like the kind of more

0:59:10.210,0:59:13.96,prevalence of computers kind of change

0:59:11.980,0:59:19.39,your writing practices pretty

0:59:13.960,0:59:23.22,drastically eventually or well and the

0:59:19.390,0:59:27.34,you know the academic world I don't know

0:59:23.220,0:59:30.82,if I hadn't been in the Academy if I

0:59:27.340,0:59:33.85,would be have the same relationship with

0:59:30.820,0:59:36.37,technology as I do because everywhere I

0:59:33.850,0:59:39.09,went to teach I was presented with a new

0:59:36.370,0:59:44.31,computer when I walked in the door and

0:59:39.090,0:59:50.05,and it's nice and because you know Apple

0:59:44.310,0:59:52.51,made its money by habituation habitual I

0:59:50.050,0:59:55.36,seen people with Lauren trying to say no

0:59:52.510,0:59:57.88,to their to their technology yes that's

0:59:55.360,1:00:00.31,how they became so great you know you

0:59:57.880,1:00:02.35,know get all these freshmen hooked on

1:00:00.310,1:00:04.69,apples when they're in college because

1:00:02.350,1:00:06.25,they're in the labs and then the next

1:00:04.690,1:00:10.63,thing you know you've got generations

1:00:06.250,1:00:13.57,out there and so anyway I am the total

1:00:10.630,1:00:17.02,Mac person I love them I think they seem

1:00:13.570,1:00:19.81,really intuitive to me to use them but

1:00:17.020,1:00:24.04,and but I've grown up with them great I

1:00:19.810,1:00:25.66,mean so and then I guess what about the

1:00:24.040,1:00:27.85,software that you used you started with

1:00:25.660,1:00:31.11,the sort of basic word processing did

1:00:27.850,1:00:34.72,you move to an Apple word processing

1:00:31.110,1:00:38.23,software or was it like WordPerfect or

1:00:34.720,1:00:40.21,you remember I mean I can't even me no

1:00:38.230,1:00:41.86,no gosh I'm not going to be able to

1:00:40.210,1:00:44.02,remember all the different program names

1:00:41.860,1:00:46.51,but yeah and now are using Microsoft

1:00:44.020,1:00:49.51,Word uh-huh okay but you're also using

1:00:46.510,1:00:51.55,pages yeah so so you're looking between

1:00:49.510,1:00:55.54,software there has that been a newer

1:00:51.550,1:00:58.24,thing since the iPad or yeah I may get a

1:00:55.540,1:01:00.39,new iPad pretty soon up and I don't I

1:00:58.240,1:01:03.37,don't know if I want to buy another

1:01:00.390,1:01:06.13,Microsoft Word you know yeah I'm getting

1:01:03.370,1:01:09.01,agencies next time yeah it moves can't

1:01:06.130,1:01:15.68,afford to find great great

1:01:09.010,1:01:18.36,but I learned um Photoshop okay

1:01:15.680,1:01:23.43,when I was magazine editor

1:01:18.360,1:01:24.06,I edited Willow Springs for about six

1:01:23.430,1:01:27.15,years

1:01:24.060,1:01:29.22,and so I've learned that what's in 199,
1:01:27.150,1:01:31.58,he took over the editorship of that

1:01:29.220,1:01:36.80,magazine when I came out to Eastern and

1:01:31.580,1:01:40.07,they they were doing the magazine with

1:01:36.800,1:01:43.17,there was null computer technology the

1:01:40.070,1:01:49.74,woman who had done it before me was like

1:01:43.170,1:01:51.57,she was into the light board thing which

1:01:49.740,1:01:54.78,I had learnt which I had learned in

1:01:51.570,1:01:57.72,college I in journalism class you know

1:01:54.780,1:01:59.76,with the sticky pili thing you really

1:01:57.720,1:02:02.43,like you I actually saw this in high

1:01:59.760,1:02:05.10,school in my journalism class - yes and

1:02:02.430,1:02:08.79,I could not believe that that they had

1:02:05.100,1:02:11.52,no computer program or anything so a guy

1:02:08.790,1:02:14.49,in the journalism department gave me a

1:02:11.520,1:02:16.50,copy page maker to put on the computer

1:02:14.490,1:02:22.23,and I instantly fell in love with it

1:02:16.500,1:02:24.03,yeah I just oh I loved us I love doing

1:02:22.230,1:02:26.13,the art for the magazine I did the

1:02:24.030,1:02:28.74,covers you know I mean I found the art

1:02:26.130,1:02:32.00,and made the covers myself because there

1:02:28.740,1:02:35.46,was nobody else to do it right and so I

1:02:32.000,1:02:38.25,learned pagemaker at the very beginning

1:02:35.460,1:02:42.53,when it was just out and then she

1:02:38.250,1:02:45.84,probably know that became social so I

1:02:42.530,1:02:49.59,just kind of stayed with it on all these

1:02:45.840,1:02:56.91,years and now easily sorted out this one

1:02:49.590,1:02:59.73,of years Wow and you know I buy every

1:02:56.910,1:03:01.53,other Photoshop fests that's been my mo

1:02:59.730,1:03:05.64,I don't try to keep up with every single

1:03:01.530,1:03:07.86,new one so I'm on five now but I will

1:03:05.640,1:03:08.88,probably get seven with I'm a little

1:03:07.860,1:03:10.23,worried that they're not going to do

1:03:08.880,1:03:12.72,that anymore they seem to be moving

1:03:10.230,1:03:15.72,sabbatical a subscription basis you

1:03:12.720,1:03:17.22,really yeah how do you mean well you

1:03:15.720,1:03:20.58,know we buy it a lot for the digital

1:03:17.220,1:03:22.20,secures and I'm starting to hear that

1:03:20.580,1:03:23.88,there's you know they're offering it now

1:03:22.200,1:03:25.04,season you know basically pay a monthly

1:03:23.880,1:03:27.70,fee and get photos

1:03:25.049,1:03:30.95,or get in design or get the design suite

1:03:27.709,1:03:31.97,but that so I'm not sure how often if

1:03:30.959,1:03:34.04,they're going to be selling those like

1:03:31.979,1:03:34.64,student teachers kind of additions

1:03:34.049,1:03:36.32,anymore

1:03:34.649,1:03:38.72,Oh or if they're going to be charging a

1:03:36.329,1:03:39.77,subscription fee which in my mind is

1:03:38.729,1:03:41.18,going to be windmill expensive

1:03:39.779,1:03:42.41,assistance as we have so many topics it

1:03:41.189,1:03:45.63,might be cheaper overall for an

1:03:42.419,1:03:47.51,individual but interesting yeah so I'm

1:03:45.630,1:03:49.70,not sure I'm not actually positive about

1:03:47.519,1:03:56.30,that but I sort of have heard on the

1:03:49.709,1:04:00.28,wind that might be no wow that was okay

1:03:56.309,1:04:02.78,it's a tax write-off oh yeah yeah yeah

1:04:00.289,1:04:05.72,so you were you were pretty familiar

1:04:02.789,1:04:07.33,with computers from from pretty much

1:04:05.729,1:04:09.65,your most invisible professional career

1:04:07.339,1:04:12.20,as they became more prevalent in the

1:04:09.659,1:04:13.76,society at large did that effect I mean

1:04:12.209,1:04:15.17,I guess it affected probably your

1:04:13.769,1:04:17.93,correspondence with your editors and

1:04:15.179,1:04:19.76,whatnot in your saclink like that did

1:04:17.939,1:04:21.59,that affect anything in the way that you

1:04:19.769,1:04:27.28,write to do start to feel different it

1:04:21.599,1:04:28.52,writing feel different um it felt more

1:04:27.289,1:04:34.46,constant

1:04:28.529,1:04:37.40,I guess I'm my students at Vermont

1:04:34.469,1:04:42.17,College they want to send me their work

1:04:37.409,1:04:45.32,everything online now and I feel like I

1:04:42.179,1:04:48.98,cannot I cannot get away from sitting

1:04:45.329,1:04:54.23,here you know 10 hours 12 hours a day

1:04:48.989,1:04:58.76,and that's that part I I don't like as

1:04:54.239,1:05:01.25,much I I still I like reading you

1:04:58.769,1:05:02.88,knowing that in a comfy chair and I feel

1:05:01.259,1:05:05.30,like we're moving away from that now

1:05:02.880,1:05:07.52,because that's becoming less and I'm you

1:05:05.309,1:05:11.75,know I'm writing ebooks myself now so

1:05:07.529,1:05:13.58,yeah so I'm a culprit to free but I can

1:05:11.759,1:05:16.36,leave my iPad in a comfy chair

1:05:13.589,1:05:16.36,yes

1:05:18.220,1:05:24.07,I still like reading in bed but once I

1:05:21.850,1:05:37.42,discovered that I can read my iPad in

1:05:24.070,1:05:41.22,bed I was happy I am sort of interested

1:05:37.420,1:05:43.87,- I guess did sort of typographical or

1:05:41.220,1:05:45.34,more graphical things I mean you see

1:05:43.870,1:05:47.80,working familiar with PageMaker did that

1:05:45.340,1:05:49.87,did any of that like ability of the

1:05:47.800,1:05:51.70,computer to adjust or I mean like I like

1:05:49.870,1:05:53.95,I think in quake with those the breaks

1:05:51.700,1:05:55.57,that were kind of like speaks a lot my

1:05:53.950,1:05:58.29,kind of jagged lines I don't know where

1:05:55.570,1:06:01.84,those came from Aceves computer thing or

1:05:58.290,1:06:03.19,you don't talk about section breaks like

1:06:01.840,1:06:04.60,the breaks within the stories that would

1:06:03.190,1:06:08.11,be like yeah like section breaks they

1:06:04.600,1:06:10.09,had like kind of I think that might've

1:06:08.110,1:06:13.12,been the science book design or those

1:06:10.090,1:06:14.74,design okay but did any of that

1:06:13.120,1:06:16.66,influence your writing I mean did you

1:06:14.740,1:06:19.09,start to and then you obviously what

1:06:16.660,1:06:21.73,response and design aspects and layout

1:06:19.090,1:06:23.62,did that influence anything with your

1:06:21.730,1:06:25.48,poems I mean I know they also you know a

1:06:23.620,1:06:26.89,lot of them will have least the earlier

1:06:25.480,1:06:30.07,one some of them would move kind of tab

1:06:26.890,1:06:32.05,by tab and then I mean there's other

1:06:30.070,1:06:35.47,different sort of strategies in palms

1:06:32.050,1:06:37.75,too but there I don't know I mean I'm

1:06:35.470,1:06:44.86,trying to think about what you're asking

1:06:37.750,1:06:46.96,me because I just want remembering um or

1:06:44.860,1:06:49.60,if there's any particular way that that

1:06:46.960,1:06:51.52,changed in my writing itself yeah I mean

1:06:49.600,1:06:54.43,I don't think it wasn't I don't know

1:06:51.520,1:06:55.60,that I can say that it I guess when

1:06:54.430,1:06:56.47,you're writing in your note baby that's

1:06:55.600,1:06:58.93,the way to get when you're writing in

1:06:56.470,1:07:00.52,your notebook are you writing with sort

1:06:58.930,1:07:02.20,of indentation and other things like

1:07:00.520,1:07:07.75,that or are you pretty much down the

1:07:02.200,1:07:09.10,left margin to those who does that sort

1:07:07.750,1:07:10.51,of layout saying transfer to the

1:07:09.100,1:07:13.87,computer right you're right you know I

1:07:10.510,1:07:16.78,what little experimenting I've done

1:07:13.870,1:07:20.47,along those lines with poems I've done

1:07:16.780,1:07:23.98,on the computer screen sugar yeah I mean

1:07:20.470,1:07:26.26,that's I think my I know we're going to

1:07:23.980,1:07:29.20,talk about this later what I'm doing now

1:07:26.260,1:07:30.94,I'm doing these altered book pages right

1:07:29.200,1:07:32.70,you know if I showed you any of those

1:07:30.940,1:07:37.12,crystals are all blah

1:07:32.700,1:07:41.22,files but I'm doing these altered book

1:07:37.120,1:07:44.26,pages and those are that's where all

1:07:41.220,1:07:47.23,everything I know about Photoshop and my

1:07:44.260,1:07:51.55,poetry is like finally coming together

1:07:47.230,1:07:55.42,into something that feels more I don't

1:07:51.550,1:07:56.89,know my own yeah different so we can

1:07:55.420,1:07:58.80,talk about that everybody

1:07:56.890,1:08:04.75,so is that different than the photons

1:07:58.800,1:08:06.37,yeah okay yeah um what sort of for

1:08:04.750,1:08:12.82,tonight I'll show you

1:08:06.370,1:08:14.68,so I'm um I put these online I send this

1:08:12.820,1:08:19.03,is mainly what I've been publishing

1:08:14.680,1:08:24.49,lately I found this old encyclopedia up

1:08:19.030,1:08:28.21,here from the 30s and I've been scanning

1:08:24.490,1:08:32.11,the pages okay especially pages that

1:08:28.210,1:08:43.90,have a lot of graphic material in them

1:08:32.110,1:08:48.73,and yeah so I I put them on this website

1:08:43.900,1:08:52.24,but in a in a locked gallery cuz this is

1:08:48.730,1:08:55.93,how I share them then with editors oh ok

1:08:52.240,1:09:02.11,so let's see y'all try to find that it's

1:08:55.930,1:09:04.42,like Latino one here so Zenfolio is like

1:09:02.110,1:09:07.60,this like a webservice kind of yeah this

1:09:04.420,1:09:10.84,isn't really for photographers website

1:09:07.600,1:09:13.24,but I just liked it because it has a

1:09:10.840,1:09:16.03,really clean look yeah and their

1:09:13.240,1:09:17.74,slideshow mode is really nice yeah so

1:09:16.030,1:09:22.98,this is the book I'm doing with my

1:09:17.740,1:09:27.19,husband right now and these are his

1:09:22.980,1:09:32.47,these are his illustrations so I can

1:09:27.190,1:09:36.04,actually put this in slideshow you can

1:09:32.470,1:09:39.70,see that so this is my fiction project

1:09:36.040,1:09:42.49,okay that I'm busy the novella this is

1:09:39.700,1:09:44.29,yeah this I will only I haven't shared

1:09:42.490,1:09:46.00,this actually with any editors yet

1:09:44.290,1:09:53.88,because I'm only just putting this

1:09:46.000,1:09:58.33,online that's a section be lighter page

1:09:53.880,1:10:01.60,this is called a pull for stop so then

1:09:58.330,1:10:03.55,and then this story goes like this so

1:10:01.600,1:10:06.07,these are Rick's pieces and then I have

1:10:03.550,1:10:10.03,this little story that goes with these

1:10:06.070,1:10:12.28,characters in the book here and each

1:10:10.030,1:10:15.91,page I think of it as a little like

1:10:12.280,1:10:18.46,flash fiction yeah yeah so I kind of

1:10:15.910,1:10:20.53,think of them as linked flash fiction

1:10:18.460,1:10:23.65,and they're relating in some way to the

1:10:20.530,1:10:29.32,image oh yeah okay so that's that book

1:10:23.650,1:10:33.87,that book and I was telling you multi

1:10:29.320,1:10:33.87,encyclopedia and that's book of no ledge

1:10:34.920,1:10:42.97,and so this is how I send them out now

1:10:39.250,1:10:46.63,to editors hmm I'll probably send like

1:10:42.970,1:10:49.00,two or three of these pieces in you know

1:10:46.630,1:10:51.73,the online submission or whatever and

1:10:49.000,1:10:55.24,then I send them a link to this to this

1:10:51.730,1:10:57.25,gallery and the password that they need

1:10:55.240,1:11:01.36,to access it because the locked gallery

1:10:57.250,1:11:03.52,that way I can kind of track on you know

1:11:01.360,1:11:06.01,how many people are looking editors are

1:11:03.520,1:11:08.77,looking at myself at the same time right

1:11:06.010,1:11:11.56,and then when somebody takes a piece I

1:11:08.770,1:11:14.38,put these little asterisks this just

1:11:11.560,1:11:16.45,like screwed up things so they kind of

1:11:14.380,1:11:19.27,can realize all those are out of

1:11:16.450,1:11:26.40,commission then so that's what so now

1:11:19.270,1:11:29.29,I'm kind of actually putting a poem and

1:11:26.400,1:11:32.17,I hate all this fail stuff in here but

1:11:29.290,1:11:34.69,there's since then I'm actually kind of

1:11:32.170,1:11:39.01,replacing the text that was here in the

1:11:34.690,1:11:40.96,encyclopedia with a poem and and so

1:11:39.010,1:11:42.97,you'll do that in Photoshop like you'll

1:11:40.960,1:11:44.47,erase the text and then you'll are you

1:11:42.970,1:11:47.37,trying to match the font in some way it

1:11:44.470,1:11:50.02,looks like or at least kind of it I am

1:11:47.370,1:11:52.99,and then those are images from the text

1:11:50.020,1:11:56.26,originally yes actually they're from

1:11:52.990,1:12:00.10,like three different pages in the text

1:11:56.260,1:12:02.70,and then I've colorized them to Carlini

1:12:00.100,1:12:05.26,project it's really been fun I like I

1:12:02.700,1:12:07.23,like doing that you can see I've kind of

1:12:05.260,1:12:11.92,done a little bit of a racer stuff in

1:12:07.239,1:12:15.22,here yeah and then this part is my poem

1:12:11.920,1:12:18.69,over here so I like as I said put these

1:12:15.220,1:12:27.88,in slideshow cos they're come out water

1:12:18.690,1:12:32.02,but I kind of like having a mix of what

1:12:27.880,1:12:35.92,would be encyclopedia language with naps

1:12:32.020,1:12:40.66,talk kind of I like going back and forth

1:12:35.920,1:12:43.36,so that's this has been where I've

1:12:40.660,1:12:47.32,really started to use the technology

1:12:43.360,1:12:51.21,much more than I was before so I have

1:12:47.320,1:12:54.37,all those people this is the straight

1:12:51.210,1:12:57.34,cyclopædia man stuff and I hope they

1:12:54.370,1:13:04.78,kind of talk back and forth to each

1:12:57.340,1:13:07.45,other the language yeah no I see what

1:13:04.780,1:13:10.51,you're saying my language here in their

1:13:07.450,1:13:12.01,language and well I'm sorry it's sort of

1:13:10.510,1:13:15.19,like contextualizes and sort of

1:13:12.010,1:13:17.26,decontextualize isn't it yeah yes my

1:13:15.190,1:13:21.40,little conversation with proof I've been

1:13:17.260,1:13:27.70,reading proof to shared I see improves

1:13:21.400,1:13:29.86,there on a timeout right now anyway

1:13:27.700,1:13:31.78,that's Alaska thing looks like I like

1:13:29.860,1:13:33.88,the pate I like the pages from the

1:13:31.780,1:13:38.08,encyclopedia that have all this graphic

1:13:33.880,1:13:41.92,material so I can um I kind of take what

1:13:38.080,1:13:45.07,was you know I what I have I put all

1:13:41.920,1:13:49.18,these kind of romance words around in

1:13:45.070,1:13:51.40,this one timber Wolf's love nipped not

1:13:49.180,1:13:53.95,skok soulmate I gave them kind of

1:13:51.400,1:13:56.05,anything yeah different a merciless

1:13:53.950,1:13:58.06,but a person would have to sort of go in

1:13:56.050,1:14:01.33,there and look a little bit right that's

1:13:58.060,1:14:05.83,ready to see yeah I mean yeah I mean it

1:14:01.330,1:14:08.02,is to pay attention salt that's that's

1:14:05.830,1:14:09.72,where things have sort of evolved

1:14:08.020,1:14:13.20,computerized from

1:14:09.729,1:14:15.09,and how does that I mean what's the like

1:14:13.209,1:14:16.74,does it feel different is it disorder

1:14:15.099,1:14:18.96,that seem like the same creative process

1:14:16.749,1:14:21.94,for you I mean I mean it's visual and

1:14:18.969,1:14:24.30,textual so there's that but in terms of

1:14:21.940,1:14:29.13,using the computer to make is that a

1:14:24.309,1:14:31.95,change well so the way I've been I have

1:14:29.139,1:14:33.69,some really interesting different ways

1:14:31.959,1:14:37.20,that I've been doing these that have

