start,end,line
0:51:07.079,0:51:11.69,typeface you couldn't play with type

0:51:08.789,0:51:16.07,size you couldn't really people who

0:51:11.690,0:51:20.60,wanted to make concrete poetry or poetry

0:51:16.079,0:51:22.20,that you know yeah yeah they really

0:51:20.609,0:51:25.92,worked hard to do you know all those

0:51:22.200,0:51:30.72,guys back in the day they really worked

0:51:25.920,0:51:34.23,hard to get that written and then make

0:51:30.720,0:51:37.68,sure that it went into print yeah as the

0:51:34.230,0:51:39.42,artistic graphic on the page creation

0:51:37.680,0:51:40.98,that they wanted to make I know they

0:51:39.420,0:51:42.48,would have loved the universe they

0:51:40.980,0:51:44.19,would've loved like having I like to

0:51:42.480,0:51:47.36,think that those guys like Apollinaire

0:51:44.190,0:51:49.85,yeah would have been like oh I was at I

0:51:47.369,0:51:51.21,bored no I think I think Marjorie

0:51:49.859,0:51:53.46,Karloff is something about that he'd be

0:51:51.210,0:51:56.01,like why were my dad you know everybody

0:51:53.460,0:51:58.23,was there and then I mean has it come

0:51:56.010,0:52:00.21,back as that way I feel like I had an

0:51:58.230,0:52:02.54,express sort of like ability has in some

0:52:00.210,0:52:04.31,ways I mean this is a site uh but just

0:52:02.549,0:52:05.73,hasn't expressed itself in ways that I

0:52:04.319,0:52:07.17,mean there's definitely big toe and like

0:52:05.730,0:52:09.42,a lot of interesting stuff but it hasn't

0:52:07.170,0:52:12.27,gone to where maybe if there's no

0:52:09.420,0:52:13.03,movements or anything I think do you

0:52:12.270,0:52:18.08,want

0:52:13.039,0:52:20.02,there is some sort of graphically and

0:52:18.089,0:52:22.77,there's all that you know the words

0:52:20.029,0:52:25.74,cloud or Wordle where you could have

0:52:22.770,0:52:29.93,interesting just and and then there's

0:52:25.740,0:52:35.06,also people who are a lot using

0:52:29.930,0:52:40.65,different internet or research functions

0:52:35.069,0:52:44.03,as as kind of theme or structure or kind

0:52:40.650,0:52:47.22,of concept like kind of conceptual

0:52:44.039,0:52:49.23,poetry that's work yes right in all it

0:52:47.220,0:52:51.33,sort of grandchildren right

0:52:49.230,0:52:54.39,yeah absolutely no I know those are

0:52:51.330,0:52:57.36,definitely fascinating would you you

0:52:54.390,0:52:59.28,said you mentioned the tech faces and

0:52:57.360,0:53:04.56,using battery did that influence your

0:52:59.280,0:53:09.15,work well a little because I like to do

0:53:04.560,0:53:12.87,you know what sometimes gets called you

0:53:09.150,0:53:15.39,know multifocal mmm-hmm stuff so and I

0:53:12.870,0:53:18.36,have a weird fondness for italics I

0:53:15.390,0:53:20.76,always have had so what I you can

0:53:18.360,0:53:24.42,indicate different speakers different

0:53:20.760,0:53:26.19,voices different you know just with you

0:53:24.420,0:53:30.71,know I didn't used to be able to use

0:53:26.190,0:53:30.71,italics mixing bold make things bigger

0:53:31.070,0:53:42.08,you know make different columns yeah

0:53:35.970,0:53:45.99,suddenly you're like a you know you have

0:53:42.080,0:53:47.52,yeah exec did you ever have those sort

0:53:45.990,0:53:49.32,of inclinations when when you were

0:53:47.520,0:53:50.55,working with typewriters or in the early

0:53:49.320,0:53:52.11,days of the days of computers would you

0:53:50.550,0:53:54.75,were you like kind of oh I really like

0:53:52.110,0:53:57.75,this to look like that a little bit yeah

0:53:54.750,0:53:59.16,mostly because I wanted to use italics I

0:53:57.750,0:54:01.32,mean I'm not one of those people who was

0:53:59.160,0:54:03.33,I guess I wanted all over the page and I

0:54:01.320,0:54:05.40,want you know it coming down like rain

0:54:03.330,0:54:08.52,and I want to little exploding letters

0:54:05.400,0:54:10.83,here and not know yeah super into that

0:54:08.520,0:54:13.74,but there were small things I yeah

0:54:10.830,0:54:16.98,wanted to do and now you know not only

0:54:13.740,0:54:20.52,can you do them yeah but you can try 1,
0:54:16.980,0:54:22.95,different typefaces errs sizes all right

0:54:20.520,0:54:25.38,you can make it a color or you can write

0:54:22.950,0:54:29.22,and you find what part of that process

0:54:25.380,0:54:30.81,for you it mean like in what sort of the

0:54:29.220,0:54:32.88,progression where it is the sort of

0:54:30.810,0:54:34.56,using the different typefaces or playing

0:54:32.880,0:54:37.08,around happen does it happen more in the

0:54:34.560,0:54:38.43,early stages or like are you like maybe

0:54:37.080,0:54:45.30,in a more later revision stage you're

0:54:38.430,0:54:50.04,like movie but mostly later cuz I don't

0:54:45.300,0:54:52.86,usually stuff the need for that the

0:54:50.040,0:54:55.29,poems alleged need for that kind of

0:54:52.860,0:54:57.33,evolved as the poem evolves I don't

0:54:55.290,0:54:59.43,often start out saying oh this is going

0:54:57.330,0:55:01.70,to be about someone who has Alzheimer's

0:54:59.430,0:55:03.35,so there's her voice and then

0:55:01.700,0:55:05.33,there's the voice of the doctors and

0:55:03.350,0:55:07.04,then here's the voice of ya the

0:55:05.330,0:55:08.96,daughters like it so I'm going to need

0:55:07.040,0:55:10.28,at least three different typefaces or

0:55:08.960,0:55:11.66,they're going to need to be spatially

0:55:10.280,0:55:13.88,differentiated or blah blah blah but

0:55:11.660,0:55:19.82,that might evolve as I'm writing the

0:55:13.880,0:55:21.47,poem okay so I guess so now we'll move

0:55:19.820,0:55:25.40,kind of more specifically to revision

0:55:21.470,0:55:27.80,but when you were first starting to

0:55:25.400,0:55:29.30,write what were your sort of typical

0:55:27.800,0:55:31.97,revision practices just like

0:55:29.300,0:55:34.01,nitty-gritty how did it work you did you

0:55:31.970,0:55:36.47,sounds like you move from notebook

0:55:34.010,0:55:38.36,usually to a typewritten thing make some

0:55:36.470,0:55:43.94,changes in every sort of stage was

0:55:38.360,0:55:47.84,another type typed out piece kind of and

0:55:43.940,0:55:50.66,I actually especially after a while I

0:55:47.840,0:55:54.98,did now it does make me remember things

0:55:50.660,0:55:59.84,um I did a lot of cutting with scissors

0:55:54.980,0:56:02.75,and taping together with scotch tape I

0:55:59.840,0:56:06.23,did more and more and more of that so

0:56:02.750,0:56:08.12,you can't believe how happy I was you

0:56:06.230,0:56:09.80,know you lose pieces or the wind would

0:56:08.120,0:56:12.50,blow the way or the dog would eat the

0:56:09.800,0:56:14.63,nurse you know what I mean yeah and it

0:56:12.500,0:56:16.43,was just like and then if you tried to

0:56:14.630,0:56:19.19,Xerox something that was all like that

0:56:16.430,0:56:21.32,that would be these big gross lines on

0:56:19.190,0:56:24.32,it and it would just look like yeah

0:56:21.320,0:56:26.87,we're given the original cut and paste

0:56:24.320,0:56:31.64,really well no cut and paste is called

0:56:26.870,0:56:35.36,that for a reason so I I just couldn't

0:56:31.640,0:56:37.40,have been and I'm pretty clumsy in any

0:56:35.360,0:56:40.85,way I'm not a good like visual artist

0:56:37.400,0:56:42.89,that way so yeah to not have to spend

0:56:40.850,0:56:46.07,the time to not have to look for the

0:56:42.890,0:56:50.51,scissors to not be screwing around with

0:56:46.070,0:56:53.48,tape and glue and to be able to flip it

0:56:50.510,0:56:56.15,back if it didn't look good that way try

0:56:53.480,0:57:03.80,it another way make three versions and

0:56:56.150,0:57:06.05,look into it deeply so then in terms of

0:57:03.800,0:57:07.73,your revision sort of the cut and pasted

0:57:06.050,0:57:09.53,the copy and patience of rearranging has

0:57:07.730,0:57:14.09,always been a pretty fundamental to your

0:57:09.530,0:57:15.23,practice once I started to realize that

0:57:14.090,0:57:17.48,as

0:57:15.230,0:57:19.36,the late grade David Foster Wallace and

0:57:17.480,0:57:24.94,many other people have said that writing

0:57:19.369,0:57:29.66,is revision all the way through yeah

0:57:24.940,0:57:34.64,yeah but you know it for me it is I

0:57:29.660,0:57:37.28,don't things change a lot and when you I

0:57:34.640,0:57:39.44,often you know first start working on

0:57:37.280,0:57:42.61,something not that I ever know what I'm

0:57:39.440,0:57:48.43,doing but it's really groping and trying

0:57:42.619,0:57:50.48,things and additive and then you get to

0:57:48.430,0:57:54.79,parts of revision that are more

0:57:50.480,0:57:56.96,subtractive and then you kind of go back

0:57:54.799,0:57:59.32,and forth and then you get to a certain

0:57:56.960,0:58:01.06,point where oh now it actually seems

0:57:59.329,0:58:05.50,like it's turning into something so what

0:58:01.069,0:58:11.39,are the what are the new sort of

0:58:05.500,0:58:14.27,requirements or needs for this new path

0:58:11.390,0:58:17.08,that it's taking so would you say

0:58:14.270,0:58:18.17,between those sort of types of revisions

0:58:17.089,0:58:20.90,if you would say like additive

0:58:18.170,0:58:23.99,subtractive and may be substituted and

0:58:20.900,0:58:26.99,and yeah you have a prior and research

0:58:23.990,0:58:29.72,is definitely pulling things other

0:58:26.990,0:58:32.15,elements once it starts to take shape

0:58:29.720,0:58:36.64,you're like oh okay this isn't isn't

0:58:32.150,0:58:42.55,about autopsies it's about you know yeah

0:58:36.640,0:58:45.55,my feet my feet get her alive so

0:58:42.559,0:58:49.00,suddenly you know then it's like oh okay

0:58:45.559,0:58:52.36,then yeah then I'm suddenly looking at

0:58:49.000,0:58:55.46,podiatrist magazine okay

0:58:52.369,0:58:57.23,but in terms of is there as sort of is

0:58:55.460,0:58:59.39,their primary mode that you go to or you

0:58:57.230,0:59:02.66,see that you use each sort of all over

0:58:59.390,0:59:07.25,all over the place is my problem in life

0:59:02.660,0:59:09.31,and yes I would say and then I guess

0:59:07.250,0:59:11.39,when did this kind of writing his

0:59:09.319,0:59:13.46,revision realization start to really

0:59:11.390,0:59:15.79,influence your own practice with it from

0:59:13.460,0:59:20.59,the beginning or natee certainly at some

0:59:15.799,0:59:23.63,point when I was you know a kid and when

0:59:20.599,0:59:25.70,I was in junior high and high school I

0:59:23.630,0:59:28.04,was you know laboring under the

0:59:25.700,0:59:33.59,misapprehension which is a common one

0:59:28.040,0:59:40.43,that you know ah how six opened yourself

0:59:33.590,0:59:41.93,you know huh um mustn't touch it it just

0:59:40.430,0:59:45.20,kind of like a try

0:59:41.930,0:59:48.59,yes but this is not the case that we not

0:59:45.200,0:59:52.55,with me right um so once I got into

0:59:48.590,0:59:54.23,college I realized oh you know you work

0:59:52.550,0:59:55.52,on this stuff and you think about it and

0:59:54.230,0:59:57.59,maybe you show it to people who you

0:59:55.520,0:59:58.97,think are smart or interested in the

0:59:57.590,1:00:01.70,topic and they might have a suggestion

0:59:58.970,1:00:03.14,or you work on it and then you read some

1:00:01.700,1:00:05.60,more and you see oh look what that

1:00:03.140,1:00:08.09,person did this could solve my problem

1:00:05.600,1:00:11.12,here yeah and that it's just layers and

1:00:08.090,1:00:13.10,layers and layers and layers getting to

1:00:11.120,1:00:17.20,what this thing might be and then trying

1:00:13.100,1:00:22.13,to work on the thing and make it into

1:00:17.200,1:00:28.79,something that can work right um that

1:00:22.130,1:00:31.49,it's all just writing is revision you're

1:00:28.790,1:00:34.19,constantly making yeah this is you know

1:00:31.490,1:00:36.68,sort of like perception of revision and

1:00:34.190,1:00:41.99,filtering and choices and yeah otherwise

1:00:36.680,1:00:43.64,it's ya know and you're nuts and you

1:00:41.990,1:00:46.52,can't attend to anything and it's all

1:00:43.640,1:00:48.77,and also you as you get older I think

1:00:46.520,1:00:52.10,you realize that every poem doesn't have

1:00:48.770,1:00:54.08,to contain every single thought feeling

1:00:52.100,1:00:57.64,and reaction you've ever had in your

1:00:54.080,1:01:00.80,life that actually you can get to the

1:00:57.640,1:01:02.14,universal which can be specific right

1:01:00.800,1:01:06.29,great

1:01:02.140,1:01:09.14,maybe you're lucky do you mean like so

1:01:06.290,1:01:12.74,when you go to a piece to revise it do

1:01:09.140,1:01:14.99,you have any intentions in mind I mean

1:01:12.740,1:01:18.20,there's I sure and sometimes sometimes

1:01:14.990,1:01:21.50,some of them survive yeah the process

1:01:18.200,1:01:24.59,and sometimes some of them were you know

1:01:21.500,1:01:27.23,things that end up leading to other

1:01:24.590,1:01:29.60,things that end up getting discarded and

1:01:27.230,1:01:31.46,sometimes some of them are red herrings

1:01:29.600,1:01:33.68,and the thing doesn't end up going

1:01:31.460,1:01:36.08,anywhere so it either goes in the trash

1:01:33.680,1:01:37.85,or one line from it gets cannibalized

1:01:36.080,1:01:39.98,out and goes to something else and the

1:01:37.850,1:01:40.34,rest of it goes in the trash so and then

1:01:39.980,1:01:43.67,like

1:01:40.340,1:01:45.56,in terms of kind of what drives your

1:01:43.670,1:01:47.60,revisions are they usually is it sort of

1:01:45.560,1:01:49.19,like do you have a phrase like sound or

1:01:47.600,1:01:52.55,structure or meaning or is it sort of a

1:01:49.190,1:01:55.87,combination hopefully I hope and pray

1:01:52.550,1:01:58.94,that it's all those things and sometimes

1:01:55.870,1:02:02.48,you're working on some people have a

1:01:58.940,1:02:04.19,good head you talked to Michael Ryan he

1:02:02.480,1:02:08.20,had such a good head for all those

1:02:04.190,1:02:14.42,things right for the kind of emotional

1:02:08.200,1:02:25.22,content for form yeah for sound and

1:02:14.420,1:02:29.39,music and beat all of that I'm not so

1:02:25.220,1:02:31.64,wonderful I sometimes a set of a period

1:02:29.390,1:02:34.10,of revisions will be like this is just

1:02:31.640,1:02:36.80,about trying to dig out the idea and

1:02:34.100,1:02:39.65,then after it feels like some of that is

1:02:36.800,1:02:43.04,maybe coming out that sometimes I will

1:02:39.650,1:02:47.42,have to be like okay you really have to

1:02:43.040,1:02:51.56,be hearing this now and work on the

1:02:47.420,1:02:52.88,sound because yeah yeah so it kind of

1:02:51.560,1:02:54.80,goes is you sort of like

1:02:52.880,1:02:56.72,compartmentalize sometimes yeah and then

1:02:54.800,1:03:02.84,hopefully once it really gets going

1:02:56.720,1:03:08.09,you're able to kind of see smell hear

1:03:02.840,1:03:09.98,feel taste what's what's going on or or

1:03:08.090,1:03:11.21,sometimes it'll be like work on

1:03:09.980,1:03:13.58,something for quite a while and then be

1:03:11.210,1:03:18.02,like you know it might help shape this

1:03:13.580,1:03:21.59,for it to being quatrains or is this

1:03:18.020,1:03:23.39,really a prose poem yeah yeah that's

1:03:21.590,1:03:25.19,always an interesting question right or

1:03:23.390,1:03:28.60,since this is about a couple who hates

1:03:25.190,1:03:28.60,each other how about couplets

1:03:29.260,1:03:38.12,so is there did you learn how to revise

1:03:34.700,1:03:40.94,any we teach you Dennis Cooper taught me

1:03:38.120,1:03:42.08,a lot and being in some workshops I mean

1:03:40.940,1:03:44.63,what that's one of the things that

1:03:42.080,1:03:46.34,workshops is supposed to teach you I

1:03:44.630,1:03:48.14,mean one of the things that workshops

1:03:46.340,1:03:50.55,usually teaches you is how to survive

1:03:48.140,1:03:55.98,workshop right right and how to

1:03:50.550,1:03:58.85,in them yeah but I think things that

1:03:55.980,1:04:01.83,have taught me about revision are

1:03:58.850,1:04:06.75,showing work to other people being in

1:04:01.830,1:04:08.91,workshops reading and reading literature

1:04:06.750,1:04:14.13,and also sometimes reading craft stuff

1:04:08.910,1:04:17.04,yeah and going to lectures talking to

1:04:14.130,1:04:21.86,people and I feel like I learn a lot

1:04:17.040,1:04:26.91,from teaching okay that's one of the

1:04:21.860,1:04:29.19,real unbelievable benefits of teaching I

1:04:26.910,1:04:31.38,learn a lot from reading students work I

1:04:29.190,1:04:33.75,learn a lot from being in workshop with

1:04:31.380,1:04:37.80,them yeah seeing how they do it yeah

1:04:33.750,1:04:41.25,just being part of it yeah seeing what

1:04:37.800,1:04:43.98,they're reading incredibly helpful and

1:04:41.250,1:04:47.27,then I've had a few you know Dennis

1:04:43.980,1:04:50.10,Cooper was an unbelievable mentor and

1:04:47.270,1:04:51.84,and some other teachers I've had for you

1:04:50.100,1:04:54.87,know that when you have a writing

1:04:51.840,1:04:57.48,teacher usually that's when you get down

1:04:54.870,1:05:01.38,to it yeah they can help you learn about

1:04:57.480,1:05:04.08,your strengths right they can help you

1:05:01.380,1:05:10.71,work on your process and maybe be less

1:05:04.080,1:05:12.66,scared yeah and they can maybe help you

1:05:10.710,1:05:16.23,figure out how to navigate the literary

1:05:12.660,1:05:18.87,world and what kinds of writers and

1:05:16.230,1:05:20.55,stuff you might like yeah open up stuff

1:05:18.870,1:05:23.97,like that for you but I think they end

1:05:20.550,1:05:27.66,up what maybe they most help you with

1:05:23.970,1:05:29.73,often is revision like a really good

1:05:27.660,1:05:32.13,like Dennis Cooper was such a great

1:05:29.730,1:05:35.37,mentor to me that I can still sometimes

1:05:32.130,1:05:41.52,hear him in my head do you I mean like

1:05:35.370,1:05:44.28,what are you here you know why are you

1:05:41.520,1:05:47.94,using this word that's not tight enough

1:05:44.280,1:05:50.19,or or just things that he would I mean

1:05:47.940,1:05:52.22,he wants one time he just said to me and

1:05:50.190,1:05:54.63,we'll ask people have said this in other

1:05:52.220,1:05:57.45,ways I'm sure but he was like you have

1:05:54.630,1:06:00.57,to cultivate your obsessions and I was

1:05:57.450,1:06:03.21,always a little ashamed of my obsession

1:06:00.570,1:06:05.40,but he was the opposite yeah

1:06:03.210,1:06:07.50,his obsessions were like he was like art

1:06:05.400,1:06:09.21,is our religion you have to cult it you

1:06:07.500,1:06:12.15,know and he wasn't like preaching it was

1:06:09.210,1:06:14.52,just kind of calmly quietly said it was

1:06:12.150,1:06:19.58,what he taught yeah but these were new

1:06:14.520,1:06:24.45,ideas to me right and rocked my world

1:06:19.580,1:06:26.33,yeah in a big way I was like oh I'm

1:06:24.450,1:06:28.05,obsessed with drowning I can instead of

1:06:26.339,1:06:30.59,thinking that I just should go to the

1:06:28.050,1:06:32.73,doctor I can actually read things about

1:06:30.599,1:06:34.26,it and write things that that didn't

1:06:32.730,1:06:36.90,pursue it or I'm obsessed with like

1:06:34.260,1:06:38.67,ancient Egyptian Toulouse and some you

1:06:36.900,1:06:42.11,know name you know it's just kind of a

1:06:38.670,1:06:45.05,freedom right yeah freedom Anna I hate

1:06:42.119,1:06:49.32,this word but you know a permission yeah

1:06:45.050,1:06:51.59,like no that's what Arendt's do right we

1:06:49.320,1:06:53.67,don't know no no well some people seem

1:06:51.599,1:06:55.80,to know what instinct Chui yes that some

1:06:53.670,1:06:57.93,people really do and there are other

1:06:55.800,1:07:00.27,more timid ones of us that need somebody

1:06:57.930,1:07:03.42,to kind of light a fire under them and

1:07:00.270,1:07:06.66,he he kind of did that and a few other

1:07:03.420,1:07:09.99,people did that for me and so I guess

1:07:06.660,1:07:11.70,one who did throughout this kind of

1:07:09.990,1:07:13.68,through throughout your writing has have

1:07:11.700,1:07:15.27,other people played roles like I mean he

1:07:13.680,1:07:16.89,seems to play a role in teaching you how

1:07:15.270,1:07:19.92,to revise of other people play kind of

1:07:16.890,1:07:29.28,more specific roles in the revision

1:07:19.920,1:07:32.22,process for you um well I mean I didn't

1:07:29.280,1:07:34.83,study writing I unfortunately you know I

1:07:32.220,1:07:36.90,was a psych major undergrad and then

1:07:34.830,1:07:40.16,when I was much older I went to a low

1:07:36.900,1:07:44.58,residency writing program in nonfiction

1:07:40.160,1:07:50.36,and all the teachers I had there were

1:07:44.580,1:07:53.19,really great at you know taking your

1:07:50.369,1:07:54.50,copy and going over it and yeah showing

1:07:53.190,1:07:58.14,you you know uh-huh

1:07:54.500,1:08:00.20,you know this is you know you're

1:07:58.140,1:08:02.60,avoiding something here or this is

1:08:00.200,1:08:04.77,because it wasn't we just like out out

1:08:02.609,1:08:08.09,out out it would be like I want to know

1:08:04.770,1:08:13.32,more about this yeah or I'm so curious

1:08:08.099,1:08:15.20,about this or you know the things that

1:08:13.320,1:08:17.45,that undercurrents they

1:08:15.200,1:08:21.71,that haven't been mined out of it yet or

1:08:17.450,1:08:24.44,that because it's you your and and your

1:08:21.710,1:08:26.90,kind of you know deep-sea fishing in

1:08:24.440,1:08:30.41,your unconscious or subconscious in a

1:08:26.900,1:08:32.48,way that you might need another person

1:08:30.410,1:08:34.10,to eat just say this is excessive or

1:08:32.480,1:08:36.71,this isn't the most interesting thing or

1:08:34.100,1:08:38.23,you think this is about you know Abraham

1:08:36.710,1:08:40.96,Lincoln but it's really about you

1:08:38.239,1:08:43.00,wanting to have a baby so get real to

1:08:40.969,1:08:45.08,yourself if you know what I mean yeah

1:08:43.009,1:08:47.48,and sometimes people are wrong but

1:08:45.080,1:08:51.71,sometimes you're like oh god right

1:08:47.480,1:08:54.52,that's that oh yeah you're right

1:08:51.710,1:08:55.96,yeah and you still I mean you have that

1:08:54.529,1:09:00.52,do you have those relationships now with

1:08:55.969,1:09:01.21,your poetry or um I try to do it for

1:09:00.529,1:09:06.41,myself

1:09:01.219,1:09:10.73,mm-hmm and there are people I show

1:09:06.410,1:09:12.17,things to now and again but you know I

1:09:10.730,1:09:14.54,don't sound like Grandma Moses or

1:09:12.170,1:09:16.25,anything but I sit for me it seems like

1:09:14.540,1:09:19.56,it gets a little harder when you get

1:09:16.250,1:09:24.68,older because everyone is so busy yeah

1:09:19.569,1:09:26.48,and you know I can't ask my students to

1:09:24.680,1:09:27.68,look at my work because it's supposed to

1:09:26.480,1:09:29.66,be going the other way around although

1:09:27.680,1:09:33.31,I'd like to I mean a lot of them are

1:09:29.660,1:09:36.62,most all of them are really kind of

1:09:33.319,1:09:39.04,smart and brilliant engine you know it

1:09:36.620,1:09:41.48,would be great but that is not specific

1:09:39.049,1:09:43.75,is not fair and that's so awesome

1:09:41.480,1:09:48.79,different worship yes it's all about

1:09:43.759,1:09:52.81,being today you know so I have a few

1:09:48.799,1:09:57.38,people who I try not to tap very often

1:09:52.819,1:10:00.56,right and much later in the process and

1:09:57.380,1:10:03.11,I I try really hard to do it for myself

1:10:00.560,1:10:10.52,and to come back to things multiple

1:10:03.110,1:10:12.38,times from multiple angles yeah you know

1:10:10.520,1:10:15.89,when you're younger and you have a lot

1:10:12.380,1:10:17.33,usually more friends and you're all

1:10:15.890,1:10:18.95,young and you have a little bit more

1:10:17.330,1:10:22.55,time and maybe if people aren't locked

1:10:18.950,1:10:24.59,into jobs their families and you're all

1:10:22.550,1:10:27.02,artists and writers together coming up

1:10:24.590,1:10:27.60,and then there's some winnowing yeah at

1:10:27.020,1:10:29.37,least

1:10:27.600,1:10:33.72,my spirits probably other people have a

1:10:29.370,1:10:35.73,different experience and so some people

1:10:33.720,1:10:38.64,stop doing in and do something else

1:10:35.730,1:10:40.71,which is cool some people get very

1:10:38.640,1:10:44.87,busier you lose touch with them and then

1:10:40.710,1:10:47.16,a lot of people have jobs and lives that

1:10:44.870,1:10:49.14,you know they're already reading their

1:10:47.160,1:10:52.35,students work and trying to make a

1:10:49.140,1:10:54.44,living and trying to write keep their

1:10:52.350,1:10:57.45,life together and do their own work so

1:10:54.440,1:10:59.96,you know you're like hey here's 60 pages

1:10:57.450,1:11:03.54,of my poems on top of your busy

1:10:59.960,1:11:05.27,multitasking lives have fun and try to

1:11:03.540,1:11:09.21,get back to me within the next two days

1:11:05.270,1:11:13.61,it's very hard or do it great ya know

1:11:09.210,1:11:16.20,that is a definitely one of the things

1:11:13.610,1:11:18.57,and then I guess in terms of when they

1:11:16.200,1:11:20.10,get when you use it to this process

1:11:18.570,1:11:22.44,where you're putting together a book and

1:11:20.100,1:11:24.72,when I'm kind of a third-stage I guess I

1:11:22.440,1:11:26.40,mean how do you go about I mean I guess

1:11:24.720,1:11:28.32,it's a revision process there to putting

1:11:26.400,1:11:29.94,the collections together what it order

1:11:28.320,1:11:33.03,or what are your sort of drives

1:11:29.940,1:11:35.91,intentions and has that changed over the

1:11:33.030,1:11:37.77,course of your career - well it's

1:11:35.910,1:11:39.33,different with different book okay

1:11:37.770,1:11:47.27,because they're different animals right

1:11:39.330,1:11:51.54,right yeah more or less yeah for me if

1:11:47.270,1:11:56.40,it's a book of poems some books of poems

1:11:51.540,1:12:00.54,are sort of like a scrapbook or a

1:11:56.400,1:12:02.94,portfolio or something and some of them

1:12:00.540,1:12:09.27,are more thematic or

1:12:02.940,1:12:12.57,the book itself has some kind of loose

1:12:09.270,1:12:16.14,or tight stigma in my case it's usually

1:12:12.570,1:12:20.04,loose yeah structure um or trajectory

1:12:16.140,1:12:26.15,yeah and even the ones that are kind of

1:12:20.040,1:12:29.82,a sampler I spend a fair amount of time

1:12:26.150,1:12:32.48,trying to figure out what's the first

1:12:29.820,1:12:34.80,poem what's the last poem how what's the

1:12:32.480,1:12:37.11,movement how do they work together

1:12:34.800,1:12:39.63,how does some of the last lines of one's

1:12:37.110,1:12:42.03,feed into the title or the first line

1:12:39.630,1:12:43.92,the next one what looks good next in a

1:12:42.030,1:12:48.15,way it's like it's not like exactly I

1:12:43.920,1:12:52.05,can terrier decoration but you want it

1:12:48.150,1:12:54.42,to flow have ups and downs that with me

1:12:52.050,1:12:56.85,it's like I

1:12:54.420,1:12:58.74,what's the mixture of dark and funny

1:12:56.850,1:13:00.45,ones I mean you do a mini version of

1:12:58.740,1:13:05.19,that when you're doing a reading even

1:13:00.450,1:13:08.13,yeah and then sometimes it's like oh

1:13:05.190,1:13:09.60,this is going to be in sections and are

1:13:08.130,1:13:12.33,the sections going to be numbered or

1:13:09.600,1:13:15.60,basically manuscript construction right

1:13:12.330,1:13:19.17,yeah and if you're dealing with I mean

1:13:15.600,1:13:23.79,I've been really lucky and been able to

1:13:19.170,1:13:25.77,pick covers oh because you know it's a

1:13:23.790,1:13:27.63,funny thing you know the poems it's like

1:13:25.770,1:13:29.76,hardly anybody publishes poems anymore

1:13:27.630,1:13:31.53,and if you're lucky enough to get a book

1:13:29.760,1:13:34.71,of poems published it's usually they're

1:13:31.530,1:13:37.38,not treating it like it's you know yes

1:13:34.710,1:13:39.83,the next big bestseller they don't have

1:13:37.380,1:13:45.12,a big investment in it and but so that

1:13:39.830,1:13:48.81,the fact that it's much less a big deal

1:13:45.120,1:13:51.69,to them has its pros and it's cons but

1:13:48.810,1:13:53.55,one of the pros is I've usually they're

1:13:51.690,1:13:56.49,not going to impose a cover on me

1:13:53.550,1:13:58.02,because it's not like well this is going

1:13:56.490,1:14:01.32,to be a blockbuster and therefore we

1:13:58.020,1:14:03.33,need to have this kind of cover right so

1:14:01.320,1:14:06.18,I get to pick covers by artists that I

1:14:03.330,1:14:08.85,like usually so thinking about that and

1:14:06.180,1:14:10.77,how the title the overall title of the

1:14:08.850,1:14:15.86,book and where that's going to come from

1:14:10.770,1:14:17.79,and yeah how getting back to kind of the

1:14:15.860,1:14:19.74,computer not a good thing how does that

1:14:17.790,1:14:21.66,I mean how did you learn like without

1:14:19.740,1:14:24.87,the computer and then did it change what

1:14:21.660,1:14:26.94,you got well this is where I need to be

1:14:24.870,1:14:28.89,more this is one of many places where I

1:14:26.940,1:14:31.41,would love to be more tech savvy because

1:14:28.890,1:14:34.14,I keep asking friends of mine who are

1:14:31.410,1:14:37.08,graphic artists like isn't there a

1:14:34.140,1:14:41.39,program or a piece of software where you

1:14:37.080,1:14:45.66,can lay out a book like in a grid and

1:14:41.390,1:14:49.80,because I end up spreading the book out

1:14:45.660,1:14:52.52,like the floor okay and then putting it

1:14:49.800,1:14:54.35,together and paging through it you know

1:14:52.520,1:14:59.00,like we were talking about at the

1:14:54.350,1:15:01.33,beginning I want to be looking at it in

1:14:59.000,1:15:04.25,something in a way that's analogous to

1:15:01.330,1:15:06.89,yeah the final product but it would be

1:15:04.250,1:15:08.90,very convenient if I could look at

